,OBER IN Equity,HEXW IN Equity,FORH IN Equity,TGBL IN Equity,TRCL IN Equity,NTCPH IN Equity,TI IN Equity,GFLC IN Equity,PEPL IN Equity,SI IN Equity,HWA IN Equity,WLSI IN Equity,IRB IN Equity,ADE IN Equity,RCAPT IN Equity,WHIRL IN Equity,AIAE IN Equity,INXW IN Equity,0CL IN Equity,VOLT IN Equity,GPPV IN Equity,APTY IN Equity,BIOS IN Equity,CIFC IN Equity,SPADV IN Equity,MPHL IN Equity,BOI IN Equity,RELI IN Equity,GRHF IN Equity,MACA IN Equity,IDBI IN Equity,SANL IN Equity,MRPL IN Equity,INFOE IN Equity,PI IN Equity,SJVN IN Equity,TTCH IN Equity,IPCA IN Equity,UNBK IN Equity,FB IN Equity,CRG IN Equity,RPWR IN Equity,TVSL IN Equity,BOOT IN Equity,SUEL IN Equity,PFIZ IN Equity,TCOM IN Equity,JUBI IN Equity,LTFH IN Equity,DITV IN Equity,SCUF IN Equity,CBOI IN Equity,JSW IN Equity,NBCC IN Equity,TMX IN Equity,MTCL IN Equity,3M IN Equity,GDSP IN Equity,WIL IN Equity,NLC IN Equity,EXID IN Equity,ATD IN Equity,MAX IN Equity,PLNG IN Equity,CRISIL IN Equity,AJP IN Equity,CBK IN Equity,KNPL IN Equity,ALPM IN Equity,SUNTV IN Equity,BYRCS IN Equity,MMFS IN Equity,RJEX IN Equity,WPL IN Equity,BRGR IN Equity,RCOM IN Equity,VED LN Equity,HNDL IN Equity,GILL IN Equity,PAG IN Equity,TPWR IN Equity,PIEL IN Equity,HAVL IN Equity,SUF IN Equity,AMRJ IN Equity,MRF IN Equity,BDE IN Equity,BJHI IN Equity,NHPC IN Equity,APHS IN Equity,SAIL IN Equity,DLFU IN Equity,SHTF IN Equity,PG IN Equity,IDFC IN Equity,LICHF IN Equity,CSTRL IN Equity,TATA IN Equity,JSTL IN Equity,UBBL IN Equity,UPLL IN Equity,PNB IN Equity,AL IN Equity,ABB IN Equity,RECL IN Equity,ACC IN Equity,IHFL IN Equity,BHFC IN Equity,ABNL IN Equity,CLGT IN Equity,SKB IN Equity,MRCO IN Equity,BHE IN Equity,HPCL IN Equity,BAF IN Equity,CAIR IN Equity,OINL IN Equity,TRP IN Equity,YES IN Equity,HMN IN Equity,VEDL IN Equity,BJFIN IN Equity,ESOIL IN Equity,CCRI IN Equity,PIDI IN Equity,GLXO IN Equity,TTAN IN Equity,KKC IN Equity,POWF IN Equity,DIVI IN Equity,GNP IN Equity,GRASIM IN Equity,ACEM IN Equity,GRASIM/F IN Equity,OFSS IN Equity,Z IN Equity,BRIT IN Equity,BOB IN Equity,GAIL IN Equity,MSS IN Equity,CDH IN Equity,SRCM IN Equity,NMDC IN Equity,ARBP IN Equity,SIEM IN Equity,HMCL IN Equity,GCPL IN Equity,UNSP IN Equity,IIB IN Equity,DABUR IN Equity,EIM IN Equity,BHEL IN Equity,TECHM IN Equity,CIPLA IN Equity,HZ IN Equity,IDEA IN Equity,NEST IN Equity,BPCL IN Equity,BJAUT IN Equity,PWGR IN Equity,ADSEZ IN Equity,MM IN Equity,BOS IN Equity,DRRD IN Equity,APNT IN Equity,BHIN IN Equity,UTCEM IN Equity,LPC IN Equity,NTPC IN Equity,IOCL IN Equity,TTMT IN Equity,KMB IN Equity,AXSB IN Equity,MSIL IN Equity,HCLT IN Equity,BHARTI IN Equity,WPRO IN Equity,LT IN Equity,ICICIBC IN Equity,SBIN IN Equity,HDFC IN Equity,HUVR IN Equity,ONGC IN Equity,SUNP IN Equity,COAL IN Equity,HDFCB IN Equity,INFO IN Equity,ITC IN Equity,RIL IN Equity,TCS IN Equity
13.01.2010,0,46.56,140.2,104.29,135.85,25.28,73.6,147.9,0,77.99,2347.85,93.7,263.05,92.74,899.36,149.7,369.35,0,116.09,185.28,0,52.15,296,72.4,84.84,734.15,390.25,1139.7,21.3,137.2,132.05,1572.22,83,214.2,19.8,0,313.61,243.25,267.5,24.66,241.4,157.7,39.03,767,93,927.96,368.95,0,0,46.15,405,129.59,117.7,0,663.75,342.56,1855.4,169.91,572.65,166.4,121.55,278.9,217.4,80.85,499.51,15.39,394.9,51.25,0,368.95,544.25,69.24,92.7,182.2,31.28,175.55,2720,171.15,1336.48,864.9,143.77,376.37,53.04,188.65,83.44,6084.08,656.05,616.05,34.95,355.48,241.6,387.85,507.9,1731.2,78.44,165.61,150.87,639.25,1141.55,167.9,172,183.95,27.25,819.3,255.7,939.35,0,284.95,941.95,347.9,1380.63,100.11,671.05,386.45,317.71,293.15,498.26,190.31,262.55,172.45,404.15,333.5,153.45,866.23,101.3,1571.3,73.47,313.57,271.45,348.23,280.85,2112.37,108.2,2920,2397.6,136.36,332.07,107.59,425.5,42.64,89.69,2206.5,425.55,87.38,638.25,1563.4,267.1,1325.55,137.2,81.05,607.7,465.82,271.77,340.95,127.47,59.15,2489.35,314.9,853.8,114.95,129.97,574.74,4857.47,1228.25,185.82,0,1032.4,279.81,227.19,323.7,155.32,203.25,208.06,1428.75,186.61,318.4,382.94,1115.47,168.13,217.59,508.78,258.66,298.83,154.78,0,337.86,661.36,120.81,1088.6,761.6
20.01.2010,0,46.09,140.6,100.16,125,26.38,81.85,184.6,0,88.49,2313.5,93.45,266.3,95.7,882.21,156.35,372.9,0,113.81,183.03,0,54.35,289.85,71.55,83.86,694.15,389.35,1109.9,21.86,135.05,128.25,1613.37,86.1,218.5,19.51,0,311.37,237.77,266.1,27.04,242.37,156.9,39.1,786.45,86.2,910.44,352.9,0,0,50.15,440,134.57,115.45,0,672.95,322.74,1850.3,164.77,687.5,170.55,119.55,295.8,222.8,76.6,485.02,18.26,402.5,55.16,0,408.6,577.5,74.96,98.8,179.2,31,186.9,2629,165.75,1393.96,869.15,137.13,373.61,60.98,186.68,86.43,6161.68,660.2,621,34.75,339.13,238.3,373.7,515.5,1750.1,78,162.2,149.64,653.7,1153.65,169.25,164.95,185.69,27.78,859.7,263.45,945.06,0,293.35,942,352.65,1351.82,101.46,676.75,362.5,329.61,289.35,488.04,209.19,273.2,183.13,404.15,345.97,154.15,861.27,103.34,1563.45,77.78,319.11,273.95,329.32,278.95,2009.94,109.6,2783,2418.9,137.29,332.44,112.51,421.4,42.68,88.26,2193.25,533.25,89.6,667.9,1623.89,258.65,1265.65,151.9,80.5,618.6,479.52,280.02,341.65,121.99,58.15,2542.5,288.75,910.28,116.9,124.73,570.68,4857.67,1201.4,182.69,0,977.5,284.87,227.19,312.3,159.28,218.81,216.75,1458.35,188.11,331.5,388.8,1090.63,175.59,215.99,505.45,254.03,290.29,147.33,0,351.22,655,119.92,1077.5,752.77
27.01.2010,0,42.5,136.6,93.51,111.05,22.87,70.55,156.05,0,81.33,2197,78.15,240.7,89.08,779.73,135.7,324.7,0,101.73,157.31,0,51.5,261.6,61.35,75.15,640.95,375.65,1032.6,19.92,115.8,114.05,1572.46,77.05,217.18,18.53,0,289.88,226.19,260.3,25.6,226.91,145.45,35.55,752.35,73.2,872.55,321.4,0,0,41.75,470.05,125.93,107.6,0,624.75,282.23,1775.15,150.28,647.4,151.05,110,268.75,190.35,74,463.67,17.93,372.3,52.36,0,370.1,537.1,66.17,92.9,166.15,28.05,174.75,2484,150.05,1295.15,833.35,126.59,342.93,55.74,172.23,73.06,5640.85,581.65,583.1,33,322.6,215.85,317.45,489.25,1585.65,71.23,148.81,145.72,559.65,960,150.65,155.4,172.16,24.7,778.45,239.55,875.47,0,261.4,882.75,335.05,1315.45,94.97,646.83,344.6,307.99,267.35,468.2,208.23,235.85,164.57,354.6,320.09,135.35,811.83,99.88,1523.4,74.94,318.18,245,296.75,243.4,1916.65,101.6,2590,2158.2,129.08,314.71,104.41,390.9,40.34,92.86,1987.8,467.95,84.66,594.15,1490.7,245.05,1207,140.15,77.6,568.6,468.63,236.11,312.68,115.97,60.3,2566.9,277.23,835.15,113.3,117.07,503.64,4640.24,1106.5,176.46,0,910.15,282.24,214.42,303.65,142.07,191.26,194.55,1369.8,163.03,322.9,350.73,972.03,157.46,198.77,461.11,255.55,277.23,142.1,0,319.44,616.69,124.19,1027.55,717.9
03.02.2010,0,40.04,147.7,95.33,112.45,23.43,75.5,153.3,0,89.42,2296.2,79.95,259.4,97.38,769.99,136.6,351.25,0,98.54,164.05,0,56.3,269.48,64.6,78.6,724.7,359.15,1040.4,20.25,111.6,120,1565.58,80.4,211.16,20.04,0,301.03,233.13,257,25.9,245.49,148.1,35.23,779.25,77.3,885.75,319.05,145,0,41.75,457.8,125.38,109.85,0,650.95,291.36,1821.35,147.83,669.9,152.65,115.9,277.7,205.35,78.3,478.43,18.93,401.65,52.22,0,396.65,558.05,67.06,107.1,169.6,28.43,171.15,2594,156.25,1335.49,838.2,125.34,373.52,55.77,170.75,78.57,5940.42,640.55,573,33.15,358.2,219.4,336.1,518.2,1758.95,74.31,158.32,156.19,600.4,1055.8,161.55,157.35,177.32,26.08,809.75,240.35,877.41,0,270.9,859.2,354.98,1316.49,97.64,661.32,356.15,295.46,261.9,476.58,217.87,250.5,185.76,369.75,332.27,142.4,808.67,94.55,1564.8,86.64,341.32,256.35,304.63,256.85,2003.82,103.25,2775,2257.4,126.13,319.83,116.04,405.7,40.79,93.41,2001.5,485.8,90.21,666.15,1538.25,239,1286.1,156.25,84.18,575.75,478.26,240.98,319.86,111.56,60.15,2564.6,290.02,854.95,112.95,130.45,525.22,4710.66,1152.25,191.46,0,971.7,310,207.83,315.85,142.78,194.9,214.2,1377.25,172.29,309,359.42,966.77,167.89,199.88,503.13,232.99,283.45,150.14,0,324.55,609.53,122.59,1033.95,727.22
10.02.2010,0,36.45,144.05,93.39,113.25,24.51,74.15,152.25,0,89.13,2262.15,75.2,255.25,96.29,742.45,131.15,350.8,0,90.84,162.7,0,57.4,256,60.7,82.29,719.05,338.05,1054.25,19.64,106.85,116,1597.24,76.25,220.03,18.87,0,288.59,229.28,250,25.13,239.09,140.85,34.33,785.05,72.9,909.41,302.55,235,0,41.7,452.5,136.35,109.4,0,617.35,281.31,1853.3,141.14,706.25,152.6,109.75,267.6,197.8,71.45,485.73,20.92,382.2,54.44,0,370.65,550.25,66.67,103.6,158.4,27.63,168.5,2374,136.5,1391.37,830.55,123.05,366.47,54.38,176.55,75.23,5879.65,631.3,563.75,32.25,330.95,202.85,301.65,484.25,1941.2,69.51,147.98,160.47,522.45,960.5,172.8,151.85,174.21,24.93,789.9,230.35,863.56,0,245.15,837,350.05,1406.07,94.59,658.33,348.85,285.84,259.85,466.72,223.07,232.6,190.94,367.7,335.12,138.9,829.07,93.75,1561.05,86.18,328.54,247.9,288.75,261.8,2015.5,103.9,2800,2202.05,128.01,325.27,111.46,408,38.8,94.33,1963.4,487.25,91.96,639.2,1568.11,259,1277.85,150.15,87.73,541.25,460.66,233.24,311.43,102.94,57.35,2750.2,286.38,886.6,107.3,128.06,477.46,4672.43,1083.4,197.96,0,984.8,316.26,198.57,315.9,132.52,181.86,204.93,1333.9,171.87,315.3,346.61,957.47,159.96,191.19,476.07,226.73,271.75,150.96,0,318.71,607.99,118.36,985.1,707.27
17.02.2010,0,36.1,156.25,94,117.3,25.32,74.5,150,0,92.28,2351.9,77.65,258.15,103.8,752.83,132,333.65,0,94.64,160.31,0,58.75,264.22,67.2,86.32,743.55,335.8,1050.95,20.32,109.1,118.75,1626.35,77.25,212.96,19.67,0,286,229.74,247.35,25.08,236.86,142.4,33.48,803.65,73.2,913.29,303.9,241.15,0,41.75,454.95,140.73,108.8,0,623.5,274.65,1968.05,160.22,725.4,152.6,109.55,281.8,197.8,73.65,486.86,22.01,382.3,53,0,377.55,573.65,67.55,102.95,160.15,28.48,170.45,2500,152.75,1410.19,815.05,121.82,369.03,53.88,178.13,76.19,5807.62,656.45,570.55,33,329.85,213.15,305.8,472.95,1919.85,72.99,150.97,171.97,584.35,1062.8,169.25,155.9,178.13,25.48,803.05,220.3,909.97,0,251.35,850.3,350.98,1400.98,96.52,685.57,346.05,300.85,269.9,457.96,226.44,241.85,182.22,387.1,324.56,139.6,824.97,97.16,1584.45,89.86,335.93,242.2,302.8,254.55,2048.62,107.8,2900,2258.9,128.13,326.28,115.4,410.9,37.59,93.38,2096.2,480.55,91.96,675.85,1633.26,253,1343.7,153.8,84.3,591.2,478.74,239.95,317.96,109.1,58.3,2688.75,282.07,919.58,107.1,136.42,512.69,4662.31,1106.05,188.97,0,1047.45,313.89,199.86,312.15,140.79,189.56,213.46,1380.25,178.63,279.15,359.29,982.87,168.19,195.69,492.79,237.03,274.92,154.18,0,331.19,620.73,122.17,1032.55,732.72
24.02.2010,0,32.23,152.35,93.55,106,24.79,74.15,139.2,0,87.46,2367.15,80.15,251.8,98.23,727.32,132.9,334.45,0,93.81,156.96,0,54.95,260.75,67.6,88.68,734.8,323.15,963.75,19.9,105.05,116.15,1620.94,73.5,206.66,19.47,0,282.77,221.12,250.7,25.01,228.26,137.75,31.98,923.4,69.05,915.1,290.1,221.9,0,37.2,451,127.29,104.2,0,565.35,266.52,1998,144.23,684.65,155.55,105,260.55,191.55,70.15,477.34,19.81,381.6,52.01,0,364.75,585.7,64.35,101.2,146.6,27.23,157.3,2535,155,1340.67,808.75,121.38,369.87,51.85,168.55,74.22,5593.38,655.8,600.2,32.05,336.23,208.4,288.85,444.9,1908.75,73.97,144.84,159.28,567.3,1077.85,169.4,155,174.17,23.23,811.05,224.2,898.55,0,238.1,804,346.93,1405.23,96.72,673.1,362.95,283.61,260.45,458.64,212.58,230.8,179.56,377,324.51,132.6,799.53,97.66,1710.2,86.78,322.5,242.1,304.75,249.7,1976.93,104.75,2800,2198.45,121.04,328,113.17,406.15,37.82,98.85,2195.85,430.4,92.97,677.9,1608.12,254.55,1337.65,149.95,83.2,575.95,470.99,229.49,302.36,109.24,57.95,2574.7,290.98,873.72,106.25,127.94,476.94,4548.68,1140.8,176.14,0,1022.8,292.13,202.43,322.2,135.44,177,218.76,1365.4,180.43,275.95,359.72,1000.77,168.23,192.13,498.57,238.61,275.31,152.75,0,340.1,634.94,120.18,978.8,739.2
03.03.2010,0,34.91,168.05,97.69,114.2,25.08,78.75,146.8,0,95.15,2561.25,86.2,257.3,99.13,786,154.75,341.4,0,100.5,164.45,0,61.4,273.35,76.35,86.32,682.3,346.1,1005.85,20.59,112.4,124.6,1620.11,75.8,211.6,19.77,0,297.44,219.49,266.7,26.22,253.09,141.9,37.75,869.95,74.35,922.07,288.85,230.4,0,39.7,465.25,134.18,106,0,634.7,276.04,2054.7,156.37,696.5,161.1,110.75,269.45,205.95,75.3,488.32,20.43,415.75,54.63,0,384.9,609.6,69.56,102.15,144.2,28.63,160.85,2610,171.45,1380.71,816.3,128.81,411.44,53.28,185.1,76.29,5833.72,690.3,603.05,33.35,357.32,226.6,298.55,461.6,1911.85,79.54,155.17,163.14,608.2,1146.75,181.3,156,186.12,26.38,796.95,240.05,952.9,0,263.95,856,352.68,1485.08,102.04,669.78,341.85,312.12,272.35,459.74,226.46,249.7,183.53,427.1,335.61,134.9,799.57,101.77,1710,90.71,334.18,259,324.95,255.65,2055.22,107,2859,2292.75,136.43,348.54,120.78,400.1,38.61,105.79,2243.65,435,93.94,697.4,1742.31,256.15,1445.7,164.8,84.43,669.75,491.17,227.25,319.71,114.83,61.6,2629.15,270.95,939.22,108.7,142.92,536.28,4758.46,1168.75,198.12,0,1079.75,302.28,205.31,308.1,160.13,189.78,229.78,1476.5,179.87,291.95,373.79,1052.1,181.67,202.24,520.93,235.6,275.21,156.19,0,355.33,657.11,118.27,1024.8,742.48
10.03.2010,0,34.96,170.25,95.71,125.35,25.08,77.35,143.1,0,96.67,2643.05,90.95,258.45,97.32,796.58,171.35,351,0,98.63,165.45,0,63.75,273.15,86.2,86.07,650.7,337.3,1002.45,20.78,121.45,121.15,1642.97,76.75,214.32,20.65,0,310.13,236.56,265.75,26.08,244.25,142.45,37.45,870,77.2,901.61,292.25,285.9,0,39.45,461.9,135.42,106.8,0,672.3,263.61,2247.45,155.53,745.65,160.2,112.9,275.1,199,78.2,472.5,20.85,417.45,55.35,0,409.5,662.8,79.48,104.35,151.8,29.13,162.85,2725,162.7,1364.87,817.15,129.58,416.56,55.16,183.18,77.68,6270.17,729.65,593.45,32.05,358.98,233.9,314.9,501.85,1915.3,80.64,157.28,171.23,612.2,1170.6,185.4,158.85,185.18,26.33,846.25,237.1,1006.11,0,264.6,857.3,357.55,1515.17,102.14,691.5,339.1,312.07,263.45,450.18,234.24,248.35,198.34,438.25,338.66,146.5,820.23,113.95,1767.65,89.94,337.75,254.7,319.4,254.55,2123.48,117.1,2900,2282.7,133.55,319.25,122.07,407.4,41.02,103.68,2234.95,381.65,96.4,734.85,1865.26,271.15,1465.2,162.95,86.3,624.55,486.49,224.84,315.37,117.94,61.45,2739.95,268.57,924.95,109.1,142.01,564.28,4706.66,1165.25,193.98,0,1108.95,314.13,198.47,305.8,154.1,198.43,226.3,1479.85,176.78,288,372.61,1050.77,183.56,203.73,541.15,236.24,272.14,164.37,0,362.89,655.38,123.39,1008.75,753.39
17.03.2010,0,35.41,180.2,95.85,124.35,25.62,76.8,139.25,0,94.21,2565.55,87.4,258.95,96.4,784.77,177.2,367.2,0,99.71,167.9,0,70.55,280.29,92,83.17,673.55,327,1000.35,20.78,111.9,117.75,1646.36,75.7,225.16,26.35,0,312.22,247.59,264.8,26.05,250,141,38.93,904.85,74.5,907,284.7,288.4,0,36.4,450,128.27,111.05,0,682.15,282.53,2340,148.93,745,159.5,113.5,273.6,193.6,77.8,487.51,22.69,397.95,56.28,0,418.85,646.3,75.94,105.4,144.3,28.35,161.1,2771,173.45,1407.36,798.5,131.52,413.26,54.56,180.82,83.91,6345.39,694.2,573.95,31.2,353.4,239.65,313.8,508.85,1912.6,80.57,163.02,171.44,632.1,1221.75,186.6,158.55,186.34,26.68,861.1,244.3,956.97,0,262.25,856.3,358.32,1501.98,105.62,701.65,331.25,304.45,279.6,446.62,249.25,245.95,199.3,444.95,324.11,139.85,844.07,114.58,1692.3,90.37,339.29,257.45,317.2,243.1,2177.64,115.65,3000,2343.45,132.89,319.06,122.02,420.95,42.13,105.27,2241.15,362.15,95.06,735.05,1857.42,272,1373.2,168,82.45,625.4,475.74,229.64,331.33,123.96,64.35,2678.55,269,905.17,106.35,143.1,559.64,4636.19,1229.2,196.94,0,1099,325.02,202.14,301.85,154.44,190.64,229.84,1433.5,188.46,298.05,395.52,1084.63,189.71,202.73,545.35,220.62,268.38,168.78,0,361.54,674.86,127.56,1069.7,811.97
24.03.2010,0,35.18,174.35,93.99,118,28.49,71.85,144.45,0,90.82,2626.4,92.85,263.35,94.14,764.5,164.9,364.15,0,97.91,176.79,0,72.65,292.58,95.05,98.27,649.85,313.9,1023.2,20.62,110.95,113.15,1766.93,74.45,219.26,26.24,0,300.98,272.2,287.5,25.17,248,149.25,38.8,891.7,72.95,939.59,280.95,338.55,0,36.5,442,123.38,114.1,0,667.75,293.9,2252,142.59,703.45,150.1,115.15,301.4,203.85,78.45,489.59,25.51,408,55.17,0,411.35,606,77.98,107.85,145,29.18,169.1,2704,177.65,1438.13,813,130.37,425.23,58.42,181.05,80.17,7060.28,721.45,564.6,31.15,354.6,242.85,298.65,508.75,1902.3,77.61,160.49,167.12,638.2,1279.95,190.3,151.2,200.55,27.15,822.95,247.4,928.03,0,249.75,865.65,353.25,1482.31,107.75,736.63,308.15,295.99,298.85,447.34,252.37,240.9,199.55,451.95,311.44,135.95,844.27,113.78,1748.35,88.77,361.93,257.55,338.95,243.25,2121.58,118.3,2900,2298.45,130.91,319.11,125.32,401.7,38.37,110.62,2269.85,304.85,95.24,759.85,1945.99,266.4,1323.2,170.75,80.13,617.75,476.39,223.57,347.89,120.03,66.55,2648.35,252.57,940.3,106.45,147.34,526.56,4779.79,1315.4,196.22,0,1086.35,329.05,198.72,293.65,143.5,184.91,230.96,1370.15,183.94,314.4,384.84,1094.37,186.77,204.96,517.23,228.6,264.16,174.98,0,385.23,693.51,128.48,1091.45,801.44
31.03.2010,0,33.84,183.2,97.89,121.75,26.66,75.7,140.05,0,92.44,2651.1,91.5,255.35,94,747.54,161.55,400.95,0,101.86,176.24,0,70.9,282.02,93.7,97.98,620.45,340.25,999.05,21.65,112.95,115,1772.09,76.2,218.45,28.08,0,326.5,269.2,292.3,26.69,260.95,149.45,41.18,883.5,71.85,934,280.7,313.6,0,36.65,452.65,124.66,111.85,0,681.95,296.16,2211.15,140.09,705.5,144.95,123.2,305,207.2,76.05,508.45,24.25,410.2,65.57,0,428,651.4,74.5,119.25,138.7,29.4,169.95,2776,181.25,1407.21,806.05,132.56,418.38,59.73,188.63,81.16,6758.77,711.6,604.15,30.45,364.77,252.55,308.9,526.65,2011.25,78.73,174.01,170.24,632.05,1234.8,191.9,149.2,202.55,27.9,830,250.65,944.12,0,254.35,906.3,337.65,1475.84,105.58,734.15,318.55,311.25,305.65,461.9,268.44,256.2,204.86,470.45,330.26,138.2,878.7,114.77,1778,92.03,366.64,258.35,339.15,268.55,2099.91,119.85,2865,2300.05,131.03,319.81,127.81,410.6,36.73,110.48,2361.85,294.4,95.94,740.15,1869.83,261.3,1321.4,170.1,79.4,651.35,478.13,213.28,337.46,119.01,65.5,2670.6,259.02,1007.4,107.15,157.92,539.42,4721.08,1274.95,203.88,0,1154.85,325.47,205.26,295.75,149.93,187.04,233.65,1417.95,176.95,312.55,378.31,1087.23,190.5,207.82,543.44,236.04,274.67,179.2,0,386.7,644.71,127.66,1074.25,753.97
07.04.2010,0,33.22,171.45,97.63,124.7,28.16,83.05,153.3,0,100.35,2683.65,106.25,290.7,98.49,783.58,170.9,407.9,0,101.51,177.24,0,81.3,302.15,100.55,95.57,633.75,371.6,1108.5,22.8,116.7,126.4,1793.87,78.2,218.46,31.13,0,321.47,263,304.4,27.98,271.2,158,42.3,905.05,75.2,994.36,290.15,416.15,0,38.65,455,137.2,117.45,0,711.6,290.39,2250.25,160.72,722.2,153.2,122.15,308.95,218,80.45,525.16,26.81,429.9,66.77,0,430.1,650.05,75.17,117.6,139.95,30.23,177.85,2918,184.6,1482.61,808.45,133.24,456.01,61.5,194.1,84.84,7182.57,737.8,612.5,30.9,365.77,255.15,331.6,547.05,2171.35,84.34,177.04,176.27,685.65,1259.25,196.4,153.7,203.54,27.85,835.15,261.4,969.33,0,272.35,958.1,355.27,1521.64,110.71,661.43,309.2,326.26,310.85,459.66,265.98,260.45,227.92,480,336.3,145.75,942.53,112.83,1760.95,94.02,374.82,272.75,354.5,277,2156.76,119.25,2970,2245.7,136.82,330.63,133.94,431.65,41.72,115.19,2342.75,307.7,95.01,741.5,1959.94,280.75,1334.8,180,83.33,680.6,507.02,212.76,335.42,124.08,67.1,2751.15,252.7,1038.72,110.55,148.49,528.01,4792.43,1281.2,204.46,0,1149.95,324.92,209.42,293.45,157.38,196.91,232.86,1402.9,171.1,320.4,382.49,1097.33,197.47,211.09,561.31,221.71,270.73,179.69,0,386.35,651.56,130.76,1129.7,770.78
14.04.2010,0,37.42,163.55,100.61,121.1,32.98,88.05,161.7,0,101.96,2711.35,98.3,270.4,97.63,756.84,169.85,410,0,102.41,182.63,0,75.15,295.21,98.55,93.3,661.75,357.9,1122.45,22.89,114.6,120.05,1759.85,78.55,237.32,32.8,0,326.7,269.95,306.4,27.71,269.15,157.2,42.4,900,72.45,1020.96,284.5,357.15,0,37.55,455.6,131.16,115.9,0,710.45,303.57,2370.4,160.92,722.1,154.15,119.6,302.15,193.4,82.3,548.3,25.96,405.05,66.45,0,423.25,682.85,74.74,123.9,139.55,30.58,170.25,2871,176.75,1465.78,825,128.81,460.98,63.83,201.57,88.26,7069.5,899.55,631.1,30.8,385.45,227.35,338,566.9,2004.75,80.25,170.13,186.97,686.1,1265,200.5,150.65,197.04,27.5,833.95,253.25,932.35,0,271.05,885.85,358.02,1516.9,112.26,632.75,304.65,335.44,307.8,458.38,259.07,251.95,221.39,458.1,321.22,142.7,930.73,113.83,1810.2,98.22,378.14,258.75,359.25,270.2,2108,119.6,2850,2225.2,144.13,330.01,125.8,402.95,45.05,118.83,2296.1,294.4,94.12,737.2,1953.15,298.6,1273.65,179.95,89.25,684.35,505.82,211.65,329.33,120.78,68.8,2747.75,254.05,1044.38,107.65,149.76,508.98,4839,1230.2,204.87,0,1129.85,323.54,207.39,282.95,153.42,186.26,229.66,1354.85,176.11,304.2,386.45,1048,183.6,205.41,537.94,222.15,259.91,179.94,0,391.41,690.46,127.51,1090.7,793.62
21.04.2010,0,38.23,163.35,101.04,128.6,34.61,93.25,162.2,0,101.77,3204.45,96.5,287.25,108.94,728.01,173.15,402.9,0,103.51,184.08,0,75.95,298.18,101,92.47,652.65,364.6,1138.95,25.36,120.85,121.25,1760.63,77.2,237.68,29.67,0,325.6,265.15,309.3,28.24,265.95,159.35,43.88,914.05,71.9,1029.7,276.9,351.65,0,36.9,447,130.48,121.45,0,717.25,323.46,2393.4,168.52,726.3,150.3,119.2,292.95,187.55,82.95,528.63,25.9,396.15,67.19,0,424.5,796.7,79.1,129.2,139.45,29.85,167.7,2674,179.8,1500.94,823.6,127.82,514.08,61.34,197.38,84.52,7042.65,916.6,637.7,30.6,392.85,219.25,330.4,557,2075.35,83.16,173.96,179.62,668.85,1225.25,198.7,144.65,201.57,27.75,852.45,258.2,924.71,0,276.1,833.1,363.27,1515.81,109.4,632.55,298.75,388.44,301.75,455.52,256.48,271.75,231.54,461.75,313.16,142.8,968.63,115.72,1917.3,102.62,382.89,267.3,351.82,270.35,2108.3,121.05,2870,2211.15,148.79,330.46,125.77,426.55,41.72,110.04,2232.35,299.9,92.91,718.65,1889.15,308.35,1263.65,193.85,87.88,682.15,491.72,207.49,333.37,121.45,67.1,2813,249.82,1046.65,110.05,154.78,506.43,4881.42,1166.65,205,0,1105.3,329.06,204.81,281.45,160.16,185.65,247.48,1377.45,184.61,305.7,377.27,1051.87,190.38,210.58,540.96,229.44,252.43,174.66,0,388.2,668.49,127.37,1054.1,758.17
28.04.2010,0,34.71,161.4,100.8,120.9,35.42,88.35,168.1,0,97.71,2685.95,86.9,280.55,112.74,722.67,181.55,402.8,0,102.66,176.69,0,71.15,291.54,101.75,91.78,661.05,384.95,1114.45,24.96,111.75,119.4,1800.11,73.65,229.8,27.87,0,341.97,267.45,311.55,28.32,255.3,157.9,46.45,927,68.65,1006.98,271.45,334.65,0,35.65,450.1,131.33,119,0,716.5,318.14,2306.15,159.07,768.55,150.15,123.75,266.4,178.9,80.8,537.4,27.05,408.1,66.34,0,420.55,779.6,89.35,121.85,133.9,29.83,165.75,2606,179.3,1548.4,824.3,128.58,514.37,60.92,195.48,83.51,7037.52,932.35,623.65,30.3,386.32,217.4,306.95,530.95,1983.45,81.18,180.09,181.49,624.35,1177.65,194.25,145.5,203.99,27.9,815,260.2,901.43,0,270.35,806.5,376.4,1609.05,108.14,611.87,302.05,408.6,302.3,448.64,248.26,277.3,215.31,427.85,321.22,139.1,873.07,117.32,1897.1,102.46,382.89,279.35,337.95,263.2,2090.81,123.8,2900,2163.55,148.33,328.37,137.18,421.45,40.8,112.48,2240.6,296,93.5,713.3,1848.85,289.6,1206.6,186.8,90.18,686.55,494.07,192.5,335.87,119.41,63.15,2799.55,252.55,1032.63,114.9,148.99,523.03,4860.33,1246.1,208.96,0,1078.25,337.09,204.17,279.7,162.57,184.05,250.82,1270.35,190.65,293.8,369.67,1061.77,183.89,223.22,561.28,238.41,260.02,162.31,0,393.63,665.3,131.01,1017.25,743.98
