,2615 TT Equity,1802 TT Equity,2204 TT Equity,2606 TT Equity,3189 TT Equity,2609 TT Equity,2451 TT Equity,3682 TT Equity,5264 TT Equity,1434 TT Equity,3673 TT Equity,2603 TT Equity,2227 TT Equity,9933 TT Equity,1227 TT Equity,2915 TT Equity,2379 TT Equity,9945 TT Equity,2448 TT Equity,2542 TT Equity,5347 TT Equity,2498 TT Equity,2610 TT Equity,6121 TT Equity,8299 TT Equity,1722 TT Equity,2049 TT Equity,2356 TT Equity,2834 TT Equity,2353 TT Equity,2618 TT Equity,4958 TT Equity,9914 TT Equity,6239 TT Equity,3231 TT Equity,2385 TT Equity,6176 TT Equity,3702 TT Equity,3474 TT Equity,2347 TT Equity,1504 TT Equity,3658 TT Equity,5871 TT Equity,9910 TT Equity,2888 TT Equity,3034 TT Equity,2301 TT Equity,2395 TT Equity,9921 TT Equity,2801 TT Equity,1102 TT Equity,2324 TT Equity,2823 TT Equity,6505 TT Equity,2354 TT Equity,2105 TT Equity,2409 TT Equity,2207 TT Equity,1476 TT Equity,1402 TT Equity,2887 TT Equity,3481 TT Equity,2880 TT Equity,5880 TT Equity,2890 TT Equity,9904 TT Equity,4904 TT Equity,1101 TT Equity,2885 TT Equity,2325 TT Equity,2912 TT Equity,2883 TT Equity,2303 TT Equity,2892 TT Equity,2884 TT Equity,4938 TT Equity,2382 TT Equity,3045 TT Equity,2311 TT Equity,2357 TT Equity,2474 TT Equity,1326 TT Equity,2002 TT Equity,2886 TT Equity,1216 TT Equity,1303 TT Equity,2891 TT Equity,1301 TT Equity,2308 TT Equity,3008 TT Equity,2881 TT Equity,2454 TT Equity,2882 TT Equity,2412 TT Equity,2317 TT Equity,2330 TT Equity
19.03.2008,23.71,26.5,24.9,87.4,74.13,18.47,73.52,0,0,31.8,0,25.2,49.5,22.53,6.76,26.58,79.41,31.11,88.97,22.08,20.75,425.94,25.43,87.55,114.07,116,40.65,14.3,8.04,50.14,26.89,0,42.27,70.38,32.59,38.81,30.23,28.37,25.12,57.14,17,0,0,19.32,17.54,103.49,33.82,52.58,58.38,14.39,41.41,26.5,10.79,87.67,104.27,23.32,52.16,86.5,12.32,41.72,9.2,66.78,17.93,0,9.97,23.17,0,51.43,22.47,45.66,89.9,12.29,16.57,18.83,10.37,0,38.45,59.92,18.08,294.68,84.71,73.05,36.93,21.78,26.37,72,15.9,84.47,77.91,297,28.17,360.05,56.15,85.87,73.97,61.48
26.03.2008,24.36,28.85,29.2,88,79.6,19.59,80.66,0,0,34.6,0,26.28,59.3,24.85,7.21,28.28,81.84,33.27,88.97,25.31,21.89,449.2,24.79,94.69,128.16,125,40.4,14.98,9.11,53.7,27.7,0,44.36,78.28,33.95,42.15,30.86,31.35,26.99,62.4,18.8,0,0,20.39,19.32,109.41,34.69,54.54,59.79,17.22,42.96,27.01,12.39,93.2,109.12,24.76,48.13,92,12.55,46.45,10.87,70.82,20.5,0,11.03,25.08,50.37,56.9,26.39,51.46,96.91,13.58,17.83,21.64,11.29,0,40.66,64.19,20.89,311.67,90.91,78.24,39.27,23.58,29.1,77.57,18.25,89.23,84.33,312.38,30.71,380.27,62.77,87.43,80.44,66.33
02.04.2008,24.45,27.86,28.65,88.5,83.48,19.17,89.96,0,0,34.15,0,26.1,54.1,25,7.23,28.38,89.04,34.1,83.55,25.31,22.39,452.52,25.29,99.35,139.06,119,41.06,14.9,8.77,55.24,27.04,0,44.58,83.4,34.96,41.99,32.75,32.14,27.38,63.3,18.5,0,0,20.55,18.9,112.36,34.69,57.59,59.56,16.67,43.77,28.17,11.54,87.38,106.84,23.48,50.51,90,12.51,40.59,10.05,73.92,19.46,0,10.33,24.7,51.34,54.85,24.82,52.24,89.46,13.44,17.83,21.73,11.08,0,41.81,64.95,22.04,327.27,101.24,74.56,38.74,23.49,28,72,17.6,80.16,85.77,324.39,29.98,401.45,59.08,87.2,75.05,63.36
09.04.2008,24.54,27.71,28,89.3,82.99,20.58,84,0,0,35.1,0,27.9,53,25.79,7.17,29.75,87.69,34.93,84.42,30.26,22.98,495.71,25.5,104.31,147.71,125,41.89,14.98,9.19,56.3,29.18,0,45.37,83.77,35.37,44.63,32.41,34.33,26.25,67.36,18.85,0,0,20.96,20.31,110.39,34.78,57.67,60.81,16.89,43.52,27.43,11.39,87.48,118.52,24.72,50.14,92.4,12.58,42.18,10.12,76.33,19.77,0,10.26,25.47,49.11,52.7,24.86,52.54,88.58,13.34,16.95,22.3,10.82,0,43.02,61.34,21.38,319.3,106.61,75.12,38.9,23.01,28.6,71.9,16.95,79.62,86.34,372.45,28.86,390.86,58.56,84.75,77.64,62.47
16.04.2008,25.11,30.26,28,96.8,85.07,20.66,93.03,0,0,35.6,0,28.17,52.6,28.41,7.29,29.75,75.1,34.51,82.97,31.15,23.88,536.24,25.85,103.69,150.27,145.5,42.31,15.14,10.37,62.07,29.18,0,44.07,86.69,39.17,45.8,32.33,33.43,27.09,68.42,21.5,0,0,20.84,23.05,113.35,34.93,62.3,60.81,19.16,45.88,28.82,12.94,90,123.08,24.52,50.14,93.9,12.99,45.78,11.22,77.45,22.21,0,11.4,26.65,50.27,57.19,27.13,53.32,92.09,14.54,17.6,24.15,11.29,0,44.84,64.84,21.97,329.35,95.04,75.97,40.13,25.76,28.44,72.86,19.13,81.33,89.51,400.81,31.36,404.82,62.01,87.98,79.58,64.55
23.04.2008,24.54,29.08,27.35,98.1,92.04,19.5,102.52,0,0,35,0,27,52.8,27.08,7.23,32.09,77.8,33.78,81.23,30.48,24.23,521.63,23.94,108.66,169.18,141.5,41.48,15.42,9.91,61.11,26.6,0,45.87,88.16,38.63,48.51,34.55,34.48,28.32,64.36,21,0,0,21.09,23.26,118.28,35.79,64.8,65.13,18.39,44.5,30.73,13.49,90.19,117.38,23.96,54.81,101,13.14,43.11,10.87,78.31,21.44,0,11.11,25.8,49.02,51.82,25.82,52.73,95.6,14.06,17.46,23.22,11.11,0,45.95,63.09,20.86,333.17,98.76,74.28,40.63,24.77,27.47,71.61,18.19,80.43,89.99,396.96,30.33,382.19,62.62,91.32,78.07,63.96
30.04.2008,23.97,27.75,26.7,102,89.05,19.55,104.32,0,0,34.65,0,26.15,50.6,27.57,7.61,30.48,79.68,30.83,80.55,28.09,24.18,521.63,23.08,104.31,180.07,147.5,41.48,15.26,9.83,63.52,24.83,0,44.07,89.62,35.71,50.07,36.77,32.41,26.45,61.27,20.05,0,0,19.9,23.42,115.81,34.4,61.51,61.91,17.95,44.58,31.66,13.29,87.77,111.96,23.28,54.44,102,12.99,42.85,10.84,77.19,21.68,0,11.07,27.08,50.37,48.4,25.25,51.75,93.84,13.63,17.27,24.44,10.87,0,48.74,63.53,21.76,342.53,98.76,69.75,41.04,25.38,27.28,68.92,18.69,78.18,87.69,398.89,31.36,380.27,64.27,87.43,76.13,66.04
07.05.2008,23.53,27.56,26.1,102.5,88.36,19.5,113.36,0,0,33.95,0,25.47,50.3,27.72,9.96,30.43,85.08,30.56,89.26,27.48,21.09,552.86,21.45,104.31,184.56,152,42.89,15.58,10.25,66.4,24.54,0,45.01,91.08,38.22,49.29,37.73,32.29,26.25,64.58,19.25,0,0,19.9,22.47,115.32,33.82,63.08,64.89,17.03,45.8,33.33,12.74,88.25,101.42,23.48,57.37,99.9,12.73,40.64,10.7,74.87,21.2,0,11.07,27.08,48.63,49.57,24.77,49.59,93.4,13.39,17.5,24.11,10.93,0,49.99,61.01,23.26,344.26,91.74,71.07,41,24.86,26.91,69.69,17.84,76.92,87.3,401.77,30.28,400.97,60.96,86.87,71.81,67.52
14.05.2008,23.66,27.56,26.4,103,90.85,19.5,111.1,0,0,34,0,25.88,50.1,28.31,12.02,30.48,84.36,30.92,96.12,27.81,21.09,551.53,21.66,102.14,177.51,147,46.62,15.54,10.48,65.54,23.95,0,45.3,92.18,36.05,49.6,38.98,32.82,26,62.93,19.95,0,0,20.02,22.8,118.28,34.35,62.3,64.66,17.18,45.56,33.94,12.69,90.68,107.12,23.64,56,97.5,12.77,41.05,10.22,77.79,21.55,0,10.59,26.31,48.43,49.37,24.64,52.05,92.09,13.25,17.6,24.21,10.67,0,49.7,60.68,22.77,338.02,101.24,71.92,42.68,24.58,27.22,70.27,18.16,80.16,89.12,431.56,29.98,391.82,61.11,87.43,76.56,67.92
21.05.2008,23.75,27.83,26.2,110,86.17,20.17,104.78,0,0,34,0,25.83,49.8,26.48,14.57,30.18,85.35,31.11,96.03,27.86,22.24,563.49,22.59,102.76,170.46,145,49.36,15.93,10.41,63.23,25.05,0,48.75,86.69,37.82,49.68,40.16,32.22,25.96,64.06,19.05,0,0,20.64,22.88,115.32,34.59,61.67,65.91,16.92,47.59,32.17,12.37,93.2,104.84,22.71,52.8,97,12.99,41.85,10.53,79.17,21.06,0,10.41,26.31,48.82,50.45,24.12,52.05,89.9,13.06,17.78,24.34,10.67,0,49.99,63.42,23.36,332.82,98.76,72.01,42.92,23.96,26.28,70.17,18.13,79.08,84.81,421.95,29.68,392.78,60.06,85.76,75.48,66.63
28.05.2008,23.49,27.49,23.85,98,79.6,19.55,88.97,0,0,33.8,0,25.2,46.8,26.38,12.69,30.23,76.63,28.72,80.26,27.25,20.89,511.66,22.09,99.35,141.3,145,48.12,15.1,10.79,63.52,25.05,0,52.28,82.3,35.98,48.51,36.85,29.39,22.21,58.72,18.7,0,0,20.43,22.26,110.39,32.86,60.34,68.26,17.36,46.05,31.24,12.16,87.96,97.15,21.91,51.24,97.8,12.25,39.8,9.95,70.91,20.68,0,10.22,25.8,50.76,48.69,23.34,50.48,94.72,12.53,17.18,23.39,10.31,0,46.43,62.22,21.9,316.87,90.08,70.03,42.92,22.73,26,68.83,17.54,76.65,83.85,394.08,29.46,361.5,58.78,84.53,73.54,66.33
04.06.2008,23.62,27.52,23.9,104,80.6,19.42,96.65,0,0,33.35,0,24.89,45.1,25.25,12.93,29.84,77.35,28.99,79.3,24.39,22.88,551.53,22.37,99.35,153.8,142,45.79,15.22,10.86,61.02,25.35,0,50.84,86.33,35.17,46.57,38.44,26.48,22.21,58.19,18.45,0,0,20.64,21.56,110.39,34.21,61.9,68.74,17.55,44.66,30.22,12.39,85.24,103.7,20.82,49.87,97.1,12.32,40.51,10.29,71.6,21.09,0,10.48,25.47,48.82,48.98,22.73,50.28,99.1,12.43,17.04,24.44,10.25,0,47.01,61.56,21.9,303.35,90.91,69.66,41.78,23.01,26.59,67.58,17.96,74.59,83.37,374.86,29.63,351.39,59.16,83.86,77.85,66.43
11.06.2008,22.08,26.92,22.4,94.3,75.82,18.39,96.19,0,0,32.1,0,22.86,44.1,24.75,11.21,27.31,76.27,25.17,77.36,22.75,22.88,494.38,20.67,101.83,146.75,125,46.62,14.82,9.91,60.73,23.28,0,48.54,81.94,33.06,45.56,36.89,24.56,21.47,55.34,17.6,0,0,18.5,20.31,104.48,33.15,60.65,65.91,16.45,41.82,30.59,12.24,86.89,97.44,19.94,48.59,89,12.25,39.34,9.98,66.69,20.26,0,10.15,23.81,48.43,46.15,21.42,49.1,95.6,12,16.43,22.92,9.99,0,46.62,62.22,22.08,292.95,88.02,68.9,42.51,21.78,25.69,67.38,17.01,74.59,81.74,376.78,28.12,339.35,56.68,85.2,75.7,65.24
18.06.2008,22.17,25.44,21.25,89.6,74.23,18.51,89.15,0,0,31.1,0,23.13,41.3,24.7,11.82,26.33,70.42,25.68,75.14,22.89,22.59,496.37,19.75,106.18,129.13,136.5,45.21,14.38,10.1,60.44,22.4,0,50.55,83.4,33.1,44.63,36.39,24.48,20.73,54.51,17.6,0,0,17.06,19.77,100.54,30.65,59.63,69.99,16.56,42.87,31.19,11.41,83.79,95.16,18.85,47.58,82.7,11.5,39.51,9.75,56.8,20.78,0,10.26,23.47,47.32,45.76,21.9,46.65,94.28,11.57,15.78,22.86,9.81,0,46.33,61.45,21.17,290.87,83.47,71.35,41.45,22.07,25.78,68.35,17.43,75.13,85.29,402.73,28.81,328.28,55.62,85.42,73.32,64.85
25.06.2008,21.91,23.69,20.7,81.6,73.13,17.11,77.41,0,0,30.3,0,22.5,40.8,24.7,10.71,24.38,66.46,24.39,63.53,21.72,21.99,451.85,19.18,97.48,115.35,130,43.97,14.42,9.49,60.53,20.78,0,48.68,80.11,31.91,46.73,33.62,24.71,17.98,53.46,17.9,0,0,17.43,19.19,96.1,30.27,58.77,66.7,16.23,38.4,31.61,11.74,75.63,88.03,17.63,45.06,88,11.01,33.81,9.2,52.41,20.43,0,10.26,23,45.72,41.41,20.9,44.98,91.21,11.33,15.74,22.79,9.9,0,48.06,61.34,19.26,300.92,75.21,58.44,39.07,22.68,23.68,64.89,17.07,72.25,82.99,391.2,28.64,320.58,54.72,84.53,69.23,65.54
02.07.2008,20.46,23.69,19.75,78.9,68.66,16.16,76.68,0,0,29.7,0,20.25,39.4,24.16,10.12,23.99,57.56,21.67,58.31,17.52,20.89,471.79,17.97,94.07,105.41,110.5,41.06,14.1,8.84,55.63,19.16,0,52.57,79.01,31.06,45.56,31.91,24.75,17.63,50.97,15.8,0,0,17.18,16.38,86.74,28.88,59,68.42,14.54,35.39,30.26,11.66,77.18,82.05,16.26,43.92,93.7,10.16,31.43,8.55,49.91,18.07,0,10.19,22.24,45.62,38.81,17.59,42.82,87.7,10.81,14.86,19.75,9.57,0,43.26,56.41,17.87,283.94,77.36,55.61,39.19,20.79,22.84,53.83,14.92,66.5,79.54,399.85,25.49,309.99,46,84.53,64.05,61.18
09.07.2008,17.75,21.26,20.05,81.5,61.29,15.29,78.58,0,0,27.2,0,19.8,36,22.13,10.61,24.97,59,25.36,54.54,17.24,20.3,423.94,16.76,91.9,115.03,114.5,41.65,13.74,7.78,56.88,17.83,0,49.69,73.16,29.09,40.91,27.05,26.94,15.56,52.7,14.4,0,0,16.61,15.59,77.37,26.76,57.36,66.46,14.32,36.32,28.82,11.99,70.29,78.06,17.65,38.25,81.5,8.77,32.02,8.1,44.92,17.44,0,9.05,21.26,45.72,40.33,15.94,40.46,83.41,9.95,13.97,17.31,9.42,0,44.27,58.38,17.76,284.28,70.74,52.03,37.71,18.94,23.75,51.72,14.22,57.6,78.2,379.66,22.81,292.66,45.85,83.08,59.74,58.91
16.07.2008,15.34,21.26,18.3,80,52.74,14.79,76.5,0,0,26.3,0,17.87,34.75,20.95,11.7,24.28,62.24,23.47,55.89,16.27,19.9,395.64,13.64,87.77,119.19,108.5,40.73,12.38,7.37,54.02,14.32,0,50.99,72.43,29.09,42.3,26.63,26.41,14.78,52.1,13.4,0,0,16.03,13.76,69,24.98,53.36,71.01,13,32.5,28.03,10.06,70.58,78.06,16.88,36.14,80,8.33,30.3,7.18,44.75,15.57,0,8.57,22.11,45.43,36.13,14.8,41.59,81.65,9.48,13.97,16.35,8.56,0,42.3,59.59,17.17,260.71,66.61,47.79,38.62,18.85,24.53,48.06,12.86,54.37,69.69,343.62,22.12,261.56,41.34,80.19,58.66,53.53
23.07.2008,18.05,21.61,19.15,86,61.4,16.24,80.66,0,0,24.75,0,19.53,36,23.72,11.88,28.09,66.19,26.69,65.27,18.66,18.6,425.44,15.63,99.04,120.47,123,41.06,13.13,8.54,59.68,16.51,0,53.29,79.01,32.72,47.35,29.52,28.9,14.33,57.4,14.35,0,0,16.69,15.34,72.94,25.9,57.12,75.48,14.46,38.24,30.12,11.51,78.54,85.75,18.39,38.06,85.7,8.51,34.19,8.14,46.81,17.97,0,9.6,23.77,47.95,40.72,18.33,47.92,87.7,10.28,14.58,19.82,8.36,0,47.1,61.34,18.77,281.51,75.7,52.31,40.95,20.79,25.47,52.58,14.72,59.85,76.44,387.35,25.06,316.98,49.61,85.42,64.91,57.31
30.07.2008,16.52,21.2,18.3,83.3,52.6,15.99,70.27,0,0,23.7,0,18.45,35.2,23.42,12.23,26.92,64.76,24.57,63.34,18.1,17.4,424.14,15.13,96.65,107.02,115,40.82,13.43,8.12,62.03,16.87,0,53,70.66,31.26,45.27,27.22,27.92,13.05,58.06,15,0,0,16.61,14.39,68.9,26.23,55.95,75.33,13.69,37.67,27.99,11.41,78.16,81.48,18.45,35.32,80,8.36,33.56,7.56,44.49,17.13,0,9.19,22.55,48.72,39.5,16.07,39.97,87.18,9.66,13.32,17.37,8,0,42.77,62.11,18.22,272.5,72.31,50.43,36.86,19.51,25.31,50.27,13.25,58.41,76.15,382.06,23.72,309.69,45.86,86.2,63.84,56.72
06.08.2008,16.08,20.87,18.8,76.5,53.7,15.5,68.47,0,0,23.85,0,18.45,35.25,23.72,10.57,23.89,62.69,21.81,60.34,14.66,15.35,462.15,15.63,94.6,97.08,97.5,40.65,13.8,8.16,61.83,17.61,0,48.83,77.9,33.2,44.85,27.86,25.88,13.79,53.01,15.15,0,0,16.53,14.88,60.7,26.47,53.81,67.95,13.8,35.59,28.36,10.68,78.16,84.61,17.51,35.36,82,8.29,32.6,7.73,39.11,17.72,0,9.01,21.66,48.92,35.2,15.63,39.57,83.41,10.04,12.81,17.67,7.91,0,44.26,62.98,17.63,283.59,81.16,51.84,33.05,18.56,23.25,49.99,12.66,60.21,81.33,408.5,24.41,337.4,47.83,86.87,66.42,58.51
13.08.2008,15.86,20.83,19,82.8,64,15.25,79.03,0,0,23.7,0,18.09,36.45,22.43,11.03,24.28,72.94,22.78,65.93,15.07,15.9,501.89,15.77,98.35,117.03,93.9,40.65,15.14,8.04,64.57,18.49,0,50.19,82.89,35.71,47.18,28.6,28.48,13.35,57.06,14.85,0,0,17.22,15.75,70.55,28.58,55.29,67.97,14.06,31.81,29.33,10.79,77.57,99.14,20.16,36.99,84.9,9.07,30.84,7.56,49.91,16.48,0,8.75,22.13,45.72,32.49,16.68,43.14,81.83,10.04,12.91,16.05,7.64,0,48.42,61.45,17.81,307.86,91.74,52.13,32.29,18.8,24.59,49.31,12.42,57.6,85.04,413.73,24.88,358.3,50.43,86.87,75.91,60.9
20.08.2008,15.64,19.27,18.2,81.5,63.2,14.67,76.78,0,0,23.35,0,16.83,34.3,21.1,10.95,24.67,68.89,23.29,61.73,14.89,15.65,488.07,15.2,85.72,101.73,90,41.06,15.14,7.57,61.73,17.09,0,49.76,79.67,34.49,45.35,27.82,26.98,13.3,55.91,14,0,0,17.02,14.3,66.27,28.15,55.7,69.87,13.91,30.18,29.19,9.61,75.24,90.88,19.42,34.83,80.1,8.48,27.79,6.57,45.91,15.81,0,8.16,20.26,44.56,31.11,15.5,41.36,80.25,9.31,12.66,16.08,7.09,0,47.72,59.7,16.96,294.68,90.08,51.37,33.35,17.99,23.13,47.44,11.92,56.61,79.76,427.45,23.15,351.5,48.46,85.98,70.74,59.7
27.08.2008,15.55,19.11,18.7,82,61.5,14.75,75.87,0,0,23.6,0,16.61,33.9,21.64,11.09,24.87,59.63,23.01,55.96,15.86,15.65,525.21,15.41,87.43,100.97,96.7,41.06,15.39,7.66,62.91,17.09,0,49.26,78.46,34.26,47.76,27.65,26.75,12.12,52.43,14,0,0,16.61,14.58,66.97,28.25,56.03,71.84,13.77,29.88,27.28,9.31,72.04,94.02,19.6,35.69,79.9,8.51,26.12,6.7,50.36,16.55,0,7.91,19.93,45.04,31.99,15.5,43,82,9.8,12.91,16.18,7.43,0,48.42,61.89,16.81,295.38,91.32,50.52,33.39,18.47,22.44,47.49,11.77,54.55,84.26,428.43,23.28,367.54,48.38,86.65,73.76,60.1
03.09.2008,15.09,17.38,17.15,80,53.6,12.73,72.08,0,0,23.1,0,14.49,32,20.5,10.85,22.43,56.88,19.79,52.35,14.02,15.5,488.07,14.35,81.62,74.04,87.8,39.82,14.35,7.46,54.02,15.62,0,44.58,72.59,30.84,45.43,26.01,24.1,9.9,43.67,13.75,0,0,16.16,13.49,61,29.02,56.85,72.09,12.92,29.75,25.04,8.29,73.01,79.77,19.39,33.77,77.7,7.84,23.69,6.07,45.25,15.92,0,7.47,20.92,43.98,30.12,14.8,39.28,80.51,9.22,12.42,14.67,7.09,0,44.85,61.12,15.27,257.34,83.06,50.71,31.53,17.52,20.3,46.43,11.86,54.64,76.73,408.82,22.55,330.59,45.62,88.21,61.03,54.73
10.09.2008,14.35,17.63,16.05,58.1,55.4,12.18,72.26,0,0,22.3,0,14.94,30.1,22,10.93,20.87,54.58,18.59,48.15,15.01,12.9,482.02,14.42,82.3,81.08,92.5,36.92,14.47,7.85,55.97,15.77,0,43.78,67.44,28.56,44.44,25.88,23.95,10.44,44.82,12.9,0,0,15.62,14.23,59.7,26.8,54.06,69.87,13.22,28.03,23.17,7.68,70.39,82.05,19.9,33.58,77.5,7.77,21.9,6.36,42.6,16.59,0,7.65,20.54,42.48,26.17,15.46,38.14,74.02,9.95,11.89,15.88,7.15,0,42.33,61.34,15.49,230.66,85.54,49.3,29.04,16.95,19.71,44.31,11.7,51.04,80.35,375.98,23.5,340.32,46.8,87.31,63.19,53.43
17.09.2008,12.79,15.42,13,51.3,46.3,10.64,56.09,0,0,19.35,0,13.5,26.5,19.4,8.7,15.85,46.6,15,40.14,11.13,10.6,446.6,12.79,76.5,63.03,69.3,32.19,13.05,6.37,51.28,15.03,0,36.01,60.6,27.74,35.38,21.22,19.79,8.33,42.18,11.3,0,0,14.88,11.19,47.91,23.9,51.83,64.59,11.42,23.54,20.93,5.77,63.59,67.06,18.12,31.9,73.5,7.17,18.57,5.06,35.45,15.1,0,6.88,17.97,42.82,19.8,13.67,35.11,76.65,9.03,9.9,13.24,6.29,0,41.29,57.18,12.48,234.85,80.91,46.19,29.12,15.34,17.74,42.49,10.15,48.62,78.49,337.25,20.3,314.06,38.67,81.3,58.53,52.64
24.09.2008,13.25,15.83,12.15,53.9,49.2,10.82,55.18,0,0,21.6,0,14.72,26.5,21.25,8.6,17.07,52.29,16.84,44.1,12.03,11.8,484.61,11.59,79.91,70.29,69.6,37.75,13.72,6.57,56.66,14.22,0,40.33,63.09,31.13,40.7,23.33,22.24,9.8,45.73,11.8,0,0,14.76,10.97,54.73,26.27,51.59,71.6,11.89,26.56,23.55,6.92,71.75,74.9,18.95,36.08,65.9,7.21,20.75,4.88,42.45,15.56,0,6.91,17.88,39.72,22.71,15.28,38.14,76.83,9.22,10.77,13.44,5.89,0,41.49,56.85,13.13,254.29,92.98,51.56,29.38,14.3,18.56,46.62,10.62,49.51,79.47,368.63,20.82,338.37,37.53,82.41,63.74,53.03
01.10.2008,13.07,14.64,11,46,45,9.77,49.58,0,0,20.2,0,13.37,25.1,21.5,8.48,16.97,48.8,16.01,43.95,9.72,12.4,421.55,9.7,73.77,62.57,56.5,34.01,12.88,6.01,51.97,11.72,0,37.16,56.17,27.78,42.03,26.31,19.67,9.95,41.35,11.05,0,0,14.1,9.23,49.75,26.56,49.04,65.75,11.49,24.15,21.82,7.25,74.27,64.24,17.41,34.11,67.7,7.08,20.06,3.94,38.91,13.68,0,6.15,17.74,39.43,18.71,14.76,36.2,81.56,8.94,9.95,12.7,5.28,0,38.81,56.41,11.73,236.76,77.11,51.84,26.38,13.5,18.76,46.14,10.49,46.55,80.15,331.37,19.44,316.01,34.06,82.64,55.55,52.24
08.10.2008,12.97,13.04,11.3,43.6,38.45,8.91,45.79,0,0,18.6,0,12.65,23.8,21,7.27,16.43,45.59,14.22,41.41,8.97,10.7,352.45,7.93,63.52,65.09,41.4,31.52,11.59,5.6,46.89,9.52,0,32.41,46.03,25.75,35.34,24.84,18.82,9.12,36.55,10.05,0,0,13.73,7.43,44.73,23.56,44.43,63.19,9.43,23.37,21.21,6.79,68.74,56.35,16.27,31.27,65.2,6.75,17.67,3.81,37.53,11.95,0,5.22,15.83,37.68,17.97,13.8,31.84,67.71,7.39,9.62,10.7,4.65,0,33.81,56.19,10.27,202.44,67.55,49.11,23.92,11.46,18.99,43.26,8.68,45.92,73.6,292.16,16.07,271.28,28.77,81.97,45.73,46.02
15.10.2008,13.07,13.04,11.65,43.15,39.5,8.16,53.94,0,0,19.2,0,13.14,23,20,7.47,15.7,53.3,13.99,40.83,9.2,11.4,384.41,7.73,67.14,60.2,47.3,29.7,12.21,5.46,48.6,9.21,0,29.92,45.47,25.32,39.29,24.8,18.7,10.44,37.84,10.1,0,0,13.98,6.9,42.89,23.13,43.61,58.5,9.14,22.08,21.82,7.25,70.87,53.9,17.01,30.36,63.6,6.85,17.59,3.54,35.36,12.41,0,4.85,14.8,37.29,17.72,14.32,32.73,71.74,6.86,10.19,11.33,5.04,0,35.25,50.28,10.37,203.21,70.27,49.01,23.84,10.61,19.87,44.41,8.24,48.44,78.98,309.8,16.5,297.53,30.62,72.73,46.68,47.96
22.10.2008,12.28,12.3,11.1,38.9,38.35,7.41,51.19,0,0,19.3,0,13.32,22.4,19.8,7.31,14.34,50.64,12.89,42.19,9.46,9.94,362.81,9.02,66.32,52.47,43.75,26.13,10.54,4.86,44.88,9.51,0,31.11,41.77,21.83,38.7,24.71,16.13,9.1,36.6,9.19,0,0,13.89,6.62,37.86,20.71,37.27,57.67,8.74,18.58,21.07,6.66,71.46,48.07,16.55,25.51,56,7,16.14,3.04,29.68,11.52,0,4.68,14.43,34.1,16.1,12.06,30.1,69.64,6.16,8.71,10.16,4.75,0,33.47,48.74,9.69,198.63,77.45,47.32,20.03,9.09,19.09,43.26,6.96,46.64,72.82,314.71,16.98,296.56,27.47,68.86,40.23,42.39
29.10.2008,11.18,11.56,10.15,34.3,31.7,7.25,46.93,0,0,17.85,0,13.37,20,18.6,6.8,13.6,47.24,11,37.85,8.15,9,304.07,10.29,63.52,40.62,35.6,24.06,8.62,4.31,39.41,10.17,0,33.13,32.71,16.42,32.56,21.39,12.67,6.84,31.8,6.98,0,0,13.32,6.58,33.23,17.77,33.32,65.91,8.19,14.66,19.53,5.37,69.9,45.94,15.53,20.42,45.8,6.69,14.51,2.95,24,10.78,0,4.62,13.31,33.71,14.71,9.8,30.15,59.29,5.59,7.76,9.09,4.1,0,31.68,49.73,8.76,173.47,68.18,44.4,17.79,7.58,16.59,38.83,5.25,44.93,66.47,295.1,15.12,270.31,24.31,64.15,35.71,41.79
05.11.2008,14.26,13.37,11.6,42.6,37.3,9.09,52.14,0,0,20.05,0,15.03,22.05,20.6,7.87,13.7,46.79,12.93,36.53,9.72,9.1,342.51,10.23,67.82,44.36,48,28.37,8.91,5.18,47.67,11.1,0,32.77,41.2,20.09,35.3,24.15,14.7,8.96,33.91,8.75,0,0,13.61,8.04,35.92,23.18,40.73,65.58,9.4,19.14,23.31,6.79,73.59,51.08,14.75,23.06,48.35,7.01,17.84,3.69,23.85,13.29,0,5.52,15.08,32.74,18.61,12.37,31.74,76.04,6.58,8.64,11.97,5.02,0,37.43,46.33,8.98,178.81,71.36,50.33,20.88,9.94,19.74,43.64,7.35,51.58,73.31,315.69,18.01,272.25,30.82,70.07,37.65,47.76
12.11.2008,13.53,14.47,10.05,42.9,34.7,9.82,47.97,0,0,19.35,0,15.53,22.5,20.8,7.61,15.02,36.56,14.22,30.47,8.82,8.3,328.26,10.3,52.59,41,44,25.14,7.86,4.56,45.91,10.99,0,34.03,41.28,17.52,30.56,21.05,12.75,7.64,25.84,8.31,0,0,13.07,7.06,31.64,20.67,36.82,65.09,8.99,20.35,18.87,6.01,70.19,49.33,14.98,20.8,46.1,7.13,17.33,3.19,20.64,11.48,0,4.65,14.38,31.05,19.95,11.1,29.66,71.04,5.92,7.86,10.9,5.02,0,36.93,46.61,7.69,160.89,61.36,49.49,20.42,9.39,19.91,41.57,6.68,47.72,62.27,289.22,17.93,231.41,26.56,69,33.48,43.18
