"GOLL4 BS Equity";"";"";"GOAU4 BS Equity";"";"";"GFSA3 BS Equity";"";"";"OIBR4 BS Equity";"";"";"RUMO3 BS Equity";"";"";"ELET3 BS Equity";"";"";"POMO4 BS Equity";"";"";"ECOR3 BS Equity";"";"";"USIM5 BS Equity";"";"";"DTEX3 BS Equity";"";"";"ELET6 BS Equity";"";"";"MRVE3 BS Equity";"";"";"HGTX3 BS Equity";"";"";"BRAP4 BS Equity";"";"";"CSNA3 BS Equity";"";"";"CYRE3 BS Equity";"";"";"MRFG3 BS Equity";"";"";"CSAN3 BS Equity";"";"";"ENBR3 BS Equity";"";"";"SMLE3 BS Equity";"";"";"CESP6 BS Equity";"";"";"CPLE6 BS Equity";"";"";"BRPR3 BS Equity";"";"";"MULT3 BS Equity";"";"";"BRKM5 BS Equity";"";"";"ESTC3 BS Equity";"";"";"RENT3 BS Equity";"";"";"NATU3 BS Equity";"";"";"QUAL3 BS Equity";"";"";"GGBR4 BS Equity";"";"";"CPFE3 BS Equity";"";"";"SBSP3 BS Equity";"";"";"BRML3 BS Equity";"";"";"SANB11 BS Equity";"";"";"HYPE3 BS Equity";"";"";"CMIG4 BS Equity";"";"";"LAME4 BS Equity";"";"";"TBLE3 BS Equity";"";"";"TIMP3 BS Equity";"";"";"KLBN11 BS Equity";"";"";"SUZB5 BS Equity";"";"";"CTIP3 BS Equity";"";"";"PCAR4 BS Equity";"";"";"CRUZ3 BS Equity";"";"";"FIBR3 BS Equity";"";"";"BBDC3 BS Equity";"";"";"KROT3 BS Equity";"";"";"LREN3 BS Equity";"";"";"CCRO3 BS Equity";"";"";"VIVT4 BS Equity";"";"";"BBAS3 BS Equity";"";"";"EMBR3 BS Equity";"";"";"BVMF3 BS Equity";"";"";"VALE3 BS Equity";"";"";"BBSE3 BS Equity";"";"";"UGPA3 BS Equity";"";"";"JBSS3 BS Equity";"";"";"VALE5 BS Equity";"";"";"PETR3 BS Equity";"";"";"ITSA4 BS Equity";"";"";"CIEL3 BS Equity";"";"";"PETR4 BS Equity";"";"";"BRFS3 BS Equity";"";"";"BBDC4 BS Equity";"";"";"ABEV3 BS Equity";"";"";"ITUB4 BS Equity";"";""
"2013-11-29";"9,91";"";"2013-11-29";"22,7";"";"2013-11-29";"3,39";"";"2013-11-29";"35,7";"";"2013-11-29";"0";"";"2013-11-29";"5,92";"";"2013-11-29";"5,8";"";"2013-11-29";"14,73";"";"2013-11-29";"12,45";"";"2013-11-29";"12,427";"";"2013-11-29";"10,41";"";"2013-11-29";"9,25";"";"2013-11-29";"31";"";"2013-11-29";"25,41";"";"2013-11-29";"11,91";"";"2013-11-29";"15,8";"";"2013-11-29";"4,32";"";"2013-11-29";"38,47";"";"2013-11-29";"11,878";"";"2013-11-29";"26,965";"";"2013-11-29";"22,372";"";"2013-11-29";"31,4";"";"2013-11-29";"13,636";"";"2013-11-29";"51,44";"";"2013-11-29";"20,8";"";"2013-11-29";"20,01";"";"2013-11-29";"33,79";"";"2013-11-29";"43,2";"";"2013-11-29";"21,79";"";"2013-11-29";"18";"";"2013-11-29";"18,838";"";"2013-11-29";"24,36";"";"2013-11-29";"19,15";"";"2013-11-29";"13,245";"";"2013-11-29";"19,05";"";"2013-11-29";"13,015";"";"2013-11-29";"12,72";"";"2013-11-29";"38,24";"";"2013-11-29";"11,54";"";"2013-11-29";"0";"";"2013-11-29";"8,5";"";"2013-11-29";"25,496";"";"2013-11-29";"108,6";"";"2013-11-29";"23,5";"";"2013-11-29";"27,79";"";"2013-11-29";"28,6";"";"2013-11-29";"9,888";"";"2013-11-29";"62,5";"";"2013-11-29";"18,5";"";"2013-11-29";"44,91";"";"2013-11-29";"25,72";"";"2013-11-29";"18,14";"";"2013-11-29";"11,79";"";"2013-11-29";"35,87";"";"2013-11-29";"25,4";"";"2013-11-29";"58,03";"";"2013-11-29";"8,4";"";"2013-11-29";"32,79";"";"2013-11-29";"18,32";"";"2013-11-29";"7,568";"";"2013-11-29";"28,229";"";"2013-11-29";"19,12";"";"2013-11-29";"51,11";"";"2013-11-29";"25,833";"";"2013-11-29";"17,558";"";"2013-11-29";"27,24";""
"2013-12-06";"9,4";"";"2013-12-06";"22,79";"";"2013-12-06";"3,37";"";"2013-12-06";"38,2";"";"2013-12-06";"0";"";"2013-12-06";"5,95";"";"2013-12-06";"5,82";"";"2013-12-06";"14,03";"";"2013-12-06";"13,3";"";"2013-12-06";"12,045";"";"2013-12-06";"10,36";"";"2013-12-06";"8,95";"";"2013-12-06";"31,52";"";"2013-12-06";"25,15";"";"2013-12-06";"12,51";"";"2013-12-06";"15";"";"2013-12-06";"4,06";"";"2013-12-06";"36,466";"";"2013-12-06";"11,878";"";"2013-12-06";"26,347";"";"2013-12-06";"21,524";"";"2013-12-06";"31,1";"";"2013-12-06";"12,708";"";"2013-12-06";"49,17";"";"2013-12-06";"21,05";"";"2013-12-06";"20,4";"";"2013-12-06";"32,89";"";"2013-12-06";"41,8";"";"2013-12-06";"21";"";"2013-12-06";"18,16";"";"2013-12-06";"18,053";"";"2013-12-06";"23,07";"";"2013-12-06";"18,75";"";"2013-12-06";"12,649";"";"2013-12-06";"18,47";"";"2013-12-06";"12,478";"";"2013-12-06";"12,624";"";"2013-12-06";"37,2";"";"2013-12-06";"11,7";"";"2013-12-06";"0";"";"2013-12-06";"8,79";"";"2013-12-06";"24,676";"";"2013-12-06";"102,63";"";"2013-12-06";"21,85";"";"2013-12-06";"27,76";"";"2013-12-06";"26,608";"";"2013-12-06";"9,688";"";"2013-12-06";"63,5";"";"2013-12-06";"17,41";"";"2013-12-06";"44,37";"";"2013-12-06";"24,83";"";"2013-12-06";"17,4";"";"2013-12-06";"11,25";"";"2013-12-06";"35,56";"";"2013-12-06";"24,07";"";"2013-12-06";"56,09";"";"2013-12-06";"7,79";"";"2013-12-06";"32,95";"";"2013-12-06";"16,15";"";"2013-12-06";"7,242";"";"2013-12-06";"27,292";"";"2013-12-06";"17,23";"";"2013-12-06";"49,24";"";"2013-12-06";"24,167";"";"2013-12-06";"16,738";"";"2013-12-06";"25,975";""
"2013-12-13";"9,26";"";"2013-12-13";"22,34";"";"2013-12-13";"3,48";"";"2013-12-13";"35,5";"";"2013-12-13";"0";"";"2013-12-13";"5,81";"";"2013-12-13";"5,37";"";"2013-12-13";"14,19";"";"2013-12-13";"13,07";"";"2013-12-13";"11,882";"";"2013-12-13";"10,18";"";"2013-12-13";"8,72";"";"2013-12-13";"31,51";"";"2013-12-13";"24,13";"";"2013-12-13";"12,57";"";"2013-12-13";"14,46";"";"2013-12-13";"3,95";"";"2013-12-13";"35,563";"";"2013-12-13";"11,967";"";"2013-12-13";"26,421";"";"2013-12-13";"22,229";"";"2013-12-13";"30,45";"";"2013-12-13";"12,751";"";"2013-12-13";"48,59";"";"2013-12-13";"19,79";"";"2013-12-13";"20,66";"";"2013-12-13";"32,27";"";"2013-12-13";"39,86";"";"2013-12-13";"21,1";"";"2013-12-13";"17,89";"";"2013-12-13";"18,286";"";"2013-12-13";"23,51";"";"2013-12-13";"17,9";"";"2013-12-13";"12,311";"";"2013-12-13";"17,85";"";"2013-12-13";"11,835";"";"2013-12-13";"12,184";"";"2013-12-13";"36,31";"";"2013-12-13";"11,23";"";"2013-12-13";"0";"";"2013-12-13";"8,65";"";"2013-12-13";"24,147";"";"2013-12-13";"100,55";"";"2013-12-13";"22,19";"";"2013-12-13";"27,5";"";"2013-12-13";"25,85";"";"2013-12-13";"9,5";"";"2013-12-13";"60,5";"";"2013-12-13";"17,02";"";"2013-12-13";"41,66";"";"2013-12-13";"24,11";"";"2013-12-13";"18,26";"";"2013-12-13";"10,81";"";"2013-12-13";"34,33";"";"2013-12-13";"24,14";"";"2013-12-13";"54,98";"";"2013-12-13";"7,8";"";"2013-12-13";"31,88";"";"2013-12-13";"15,85";"";"2013-12-13";"7,185";"";"2013-12-13";"27,158";"";"2013-12-13";"17,03";"";"2013-12-13";"49,34";"";"2013-12-13";"23,775";"";"2013-12-13";"16,408";"";"2013-12-13";"25,579";""
"2013-12-20";"10,07";"";"2013-12-20";"23,61";"";"2013-12-20";"3,78";"";"2013-12-20";"39,4";"";"2013-12-20";"0";"";"2013-12-20";"6,03";"";"2013-12-20";"5,17";"";"2013-12-20";"14,22";"";"2013-12-20";"14,14";"";"2013-12-20";"11,6";"";"2013-12-20";"10,36";"";"2013-12-20";"8,85";"";"2013-12-20";"30,15";"";"2013-12-20";"24,21";"";"2013-12-20";"13,85";"";"2013-12-20";"14,36";"";"2013-12-20";"4,08";"";"2013-12-20";"35,536";"";"2013-12-20";"11,431";"";"2013-12-20";"25,688";"";"2013-12-20";"22,02";"";"2013-12-20";"31,8";"";"2013-12-20";"12,871";"";"2013-12-20";"49,95";"";"2013-12-20";"20,42";"";"2013-12-20";"20,76";"";"2013-12-20";"32,8";"";"2013-12-20";"40,8";"";"2013-12-20";"21,62";"";"2013-12-20";"18,92";"";"2013-12-20";"18,799";"";"2013-12-20";"25,61";"";"2013-12-20";"17,52";"";"2013-12-20";"12,64";"";"2013-12-20";"17,93";"";"2013-12-20";"11,988";"";"2013-12-20";"12,56";"";"2013-12-20";"36,2";"";"2013-12-20";"12,29";"";"2013-12-20";"0";"";"2013-12-20";"9,16";"";"2013-12-20";"24,057";"";"2013-12-20";"102,83";"";"2013-12-20";"23,5";"";"2013-12-20";"27,5";"";"2013-12-20";"26,217";"";"2013-12-20";"9,5";"";"2013-12-20";"61,34";"";"2013-12-20";"17,48";"";"2013-12-20";"43,94";"";"2013-12-20";"24,5";"";"2013-12-20";"18,81";"";"2013-12-20";"10,49";"";"2013-12-20";"34,45";"";"2013-12-20";"24,27";"";"2013-12-20";"56,38";"";"2013-12-20";"8,73";"";"2013-12-20";"31,88";"";"2013-12-20";"15,8";"";"2013-12-20";"7,323";"";"2013-12-20";"27,454";"";"2013-12-20";"16,91";"";"2013-12-20";"48,6";"";"2013-12-20";"24,067";"";"2013-12-20";"16,948";"";"2013-12-20";"26,074";""
"2013-12-27";"10,2";"";"2013-12-27";"23,3";"";"2013-12-27";"3,75";"";"2013-12-27";"36,3";"";"2013-12-27";"0";"";"2013-12-27";"5,95";"";"2013-12-27";"4,93";"";"2013-12-27";"14,65";"";"2013-12-27";"14,25";"";"2013-12-27";"11,655";"";"2013-12-27";"10,11";"";"2013-12-27";"8,45";"";"2013-12-27";"29,5";"";"2013-12-27";"24,68";"";"2013-12-27";"14,35";"";"2013-12-27";"14,4";"";"2013-12-27";"3,9";"";"2013-12-27";"35,142";"";"2013-12-27";"11,232";"";"2013-12-27";"26,322";"";"2013-12-27";"21,191";"";"2013-12-27";"30,69";"";"2013-12-27";"13,126";"";"2013-12-27";"49,68";"";"2013-12-27";"20,73";"";"2013-12-27";"20,54";"";"2013-12-27";"33,14";"";"2013-12-27";"41,38";"";"2013-12-27";"22,24";"";"2013-12-27";"18,39";"";"2013-12-27";"18,296";"";"2013-12-27";"26,55";"";"2013-12-27";"16,97";"";"2013-12-27";"12,356";"";"2013-12-27";"17,7";"";"2013-12-27";"12,355";"";"2013-12-27";"12,6";"";"2013-12-27";"35,94";"";"2013-12-27";"12,16";"";"2013-12-27";"0";"";"2013-12-27";"9,23";"";"2013-12-27";"23,897";"";"2013-12-27";"104,26";"";"2013-12-27";"23,85";"";"2013-12-27";"27,86";"";"2013-12-27";"26,083";"";"2013-12-27";"9,71";"";"2013-12-27";"60,8";"";"2013-12-27";"17,59";"";"2013-12-27";"43,99";"";"2013-12-27";"24,28";"";"2013-12-27";"18,85";"";"2013-12-27";"10,9";"";"2013-12-27";"35,5";"";"2013-12-27";"24,17";"";"2013-12-27";"55,66";"";"2013-12-27";"8,81";"";"2013-12-27";"32,41";"";"2013-12-27";"15,91";"";"2013-12-27";"7,242";"";"2013-12-27";"27,196";"";"2013-12-27";"16,93";"";"2013-12-27";"48,42";"";"2013-12-27";"24,067";"";"2013-12-27";"17,098";"";"2013-12-27";"26,116";""
"2014-01-03";"10,68";"";"2014-01-03";"22,71";"";"2014-01-03";"3,56";"";"2014-01-03";"41,1";"";"2014-01-03";"0";"";"2014-01-03";"5,95";"";"2014-01-03";"4,88";"";"2014-01-03";"14,2";"";"2014-01-03";"13,8";"";"2014-01-03";"11,655";"";"2014-01-03";"10,12";"";"2014-01-03";"8,46";"";"2014-01-03";"30";"";"2014-01-03";"23,91";"";"2014-01-03";"14,44";"";"2014-01-03";"14,52";"";"2014-01-03";"3,97";"";"2014-01-03";"34,355";"";"2014-01-03";"11,46";"";"2014-01-03";"28,57";"";"2014-01-03";"21,772";"";"2014-01-03";"30,79";"";"2014-01-03";"12,864";"";"2014-01-03";"48,8";"";"2014-01-03";"20,61";"";"2014-01-03";"19,63";"";"2014-01-03";"33,4";"";"2014-01-03";"40,81";"";"2014-01-03";"21,82";"";"2014-01-03";"18,11";"";"2014-01-03";"17,84";"";"2014-01-03";"25,95";"";"2014-01-03";"17,39";"";"2014-01-03";"12,018";"";"2014-01-03";"17,8";"";"2014-01-03";"12,303";"";"2014-01-03";"12,304";"";"2014-01-03";"36,5";"";"2014-01-03";"13,42";"";"2014-01-03";"0";"";"2014-01-03";"9,38";"";"2014-01-03";"23,497";"";"2014-01-03";"101,5";"";"2014-01-03";"23,5";"";"2014-01-03";"27,61";"";"2014-01-03";"25,717";"";"2014-01-03";"9,62";"";"2014-01-03";"59,75";"";"2014-01-03";"17,32";"";"2014-01-03";"45,32";"";"2014-01-03";"24,18";"";"2014-01-03";"19,12";"";"2014-01-03";"10,68";"";"2014-01-03";"33,81";"";"2014-01-03";"23,43";"";"2014-01-03";"54";"";"2014-01-03";"8,33";"";"2014-01-03";"31,42";"";"2014-01-03";"15,34";"";"2014-01-03";"7,161";"";"2014-01-03";"27,708";"";"2014-01-03";"16,42";"";"2014-01-03";"47,18";"";"2014-01-03";"23,75";"";"2014-01-03";"16,898";"";"2014-01-03";"25,876";""
"2014-01-10";"10,7";"";"2014-01-10";"22,6";"";"2014-01-10";"3,35";"";"2014-01-10";"42,2";"";"2014-01-10";"0";"";"2014-01-10";"5,77";"";"2014-01-10";"4,79";"";"2014-01-10";"13,31";"";"2014-01-10";"13,74";"";"2014-01-10";"10,8";"";"2014-01-10";"9,87";"";"2014-01-10";"8,15";"";"2014-01-10";"27,32";"";"2014-01-10";"22,2";"";"2014-01-10";"13,89";"";"2014-01-10";"14,45";"";"2014-01-10";"4,16";"";"2014-01-10";"34,176";"";"2014-01-10";"10,288";"";"2014-01-10";"29,641";"";"2014-01-10";"20,001";"";"2014-01-10";"30,19";"";"2014-01-10";"12,425";"";"2014-01-10";"46,98";"";"2014-01-10";"20,2";"";"2014-01-10";"19,58";"";"2014-01-10";"31,6";"";"2014-01-10";"38,3";"";"2014-01-10";"20,85";"";"2014-01-10";"18,03";"";"2014-01-10";"17,83";"";"2014-01-10";"23,92";"";"2014-01-10";"17,05";"";"2014-01-10";"12,205";"";"2014-01-10";"16,74";"";"2014-01-10";"11,809";"";"2014-01-10";"12,08";"";"2014-01-10";"35,7";"";"2014-01-10";"13,32";"";"2014-01-10";"0";"";"2014-01-10";"9,26";"";"2014-01-10";"23,287";"";"2014-01-10";"96,14";"";"2014-01-10";"22,72";"";"2014-01-10";"26,79";"";"2014-01-10";"25,042";"";"2014-01-10";"9,8";"";"2014-01-10";"57,39";"";"2014-01-10";"16,37";"";"2014-01-10";"46,39";"";"2014-01-10";"22,95";"";"2014-01-10";"19,05";"";"2014-01-10";"10,16";"";"2014-01-10";"32,25";"";"2014-01-10";"23,03";"";"2014-01-10";"53,92";"";"2014-01-10";"8,59";"";"2014-01-10";"30,09";"";"2014-01-10";"15,01";"";"2014-01-10";"7,022";"";"2014-01-10";"28,225";"";"2014-01-10";"15,97";"";"2014-01-10";"44";"";"2014-01-10";"23,017";"";"2014-01-10";"17,198";"";"2014-01-10";"25,554";""
"2014-01-17";"10,72";"";"2014-01-17";"21,83";"";"2014-01-17";"3,48";"";"2014-01-17";"44,2";"";"2014-01-17";"0";"";"2014-01-17";"5,41";"";"2014-01-17";"4,93";"";"2014-01-17";"13,22";"";"2014-01-17";"13,94";"";"2014-01-17";"11,209";"";"2014-01-17";"9,15";"";"2014-01-17";"8,53";"";"2014-01-17";"28,16";"";"2014-01-17";"22,27";"";"2014-01-17";"13,75";"";"2014-01-17";"14,78";"";"2014-01-17";"4,61";"";"2014-01-17";"34,176";"";"2014-01-17";"10,297";"";"2014-01-17";"28,817";"";"2014-01-17";"20,753";"";"2014-01-17";"30,3";"";"2014-01-17";"12,822";"";"2014-01-17";"46,69";"";"2014-01-17";"19,3";"";"2014-01-17";"19,41";"";"2014-01-17";"31,15";"";"2014-01-17";"37,4";"";"2014-01-17";"20,55";"";"2014-01-17";"17,29";"";"2014-01-17";"18,121";"";"2014-01-17";"23,62";"";"2014-01-17";"16,87";"";"2014-01-17";"12,51";"";"2014-01-17";"15,95";"";"2014-01-17";"11,705";"";"2014-01-17";"11,904";"";"2014-01-17";"34,45";"";"2014-01-17";"13,4";"";"2014-01-17";"0";"";"2014-01-17";"9,29";"";"2014-01-17";"23,097";"";"2014-01-17";"95,41";"";"2014-01-17";"22,72";"";"2014-01-17";"25,87";"";"2014-01-17";"24,35";"";"2014-01-17";"9,413";"";"2014-01-17";"56,57";"";"2014-01-17";"16,5";"";"2014-01-17";"46,33";"";"2014-01-17";"22,4";"";"2014-01-17";"19,83";"";"2014-01-17";"10,08";"";"2014-01-17";"32,49";"";"2014-01-17";"23,97";"";"2014-01-17";"53";"";"2014-01-17";"8,75";"";"2014-01-17";"30,02";"";"2014-01-17";"14,61";"";"2014-01-17";"6,892";"";"2014-01-17";"27,563";"";"2014-01-17";"15,51";"";"2014-01-17";"43,18";"";"2014-01-17";"22,633";"";"2014-01-17";"16,638";"";"2014-01-17";"24,793";""
"2014-01-24";"10,46";"";"2014-01-24";"21,31";"";"2014-01-24";"3,29";"";"2014-01-24";"42,5";"";"2014-01-24";"0";"";"2014-01-24";"5,16";"";"2014-01-24";"5,13";"";"2014-01-24";"12,86";"";"2014-01-24";"12,45";"";"2014-01-24";"11,164";"";"2014-01-24";"8,96";"";"2014-01-24";"8,76";"";"2014-01-24";"27,6";"";"2014-01-24";"21,36";"";"2014-01-24";"11,8";"";"2014-01-24";"14,68";"";"2014-01-24";"4,6";"";"2014-01-24";"32,387";"";"2014-01-24";"9,641";"";"2014-01-24";"28,076";"";"2014-01-24";"20,439";"";"2014-01-24";"29,25";"";"2014-01-24";"12,198";"";"2014-01-24";"45,7";"";"2014-01-24";"18,99";"";"2014-01-24";"18,98";"";"2014-01-24";"30,9";"";"2014-01-24";"38,52";"";"2014-01-24";"20,92";"";"2014-01-24";"16,95";"";"2014-01-24";"17,714";"";"2014-01-24";"23,5";"";"2014-01-24";"16,3";"";"2014-01-24";"12,09";"";"2014-01-24";"15,82";"";"2014-01-24";"11,869";"";"2014-01-24";"11,792";"";"2014-01-24";"33,68";"";"2014-01-24";"12,81";"";"2014-01-24";"12,192";"";"2014-01-24";"9,08";"";"2014-01-24";"22,727";"";"2014-01-24";"95,82";"";"2014-01-24";"22,27";"";"2014-01-24";"25,48";"";"2014-01-24";"23,825";"";"2014-01-24";"8,995";"";"2014-01-24";"57,25";"";"2014-01-24";"16";"";"2014-01-24";"46,72";"";"2014-01-24";"21,17";"";"2014-01-24";"19,26";"";"2014-01-24";"9,7";"";"2014-01-24";"31,25";"";"2014-01-24";"23,29";"";"2014-01-24";"52,78";"";"2014-01-24";"8,25";"";"2014-01-24";"28,63";"";"2014-01-24";"14,08";"";"2014-01-24";"6,673";"";"2014-01-24";"26,554";"";"2014-01-24";"15,1";"";"2014-01-24";"43,42";"";"2014-01-24";"21,95";"";"2014-01-24";"16,428";"";"2014-01-24";"24,182";""
"2014-01-31";"9,6";"";"2014-01-31";"21,42";"";"2014-01-31";"3,07";"";"2014-01-31";"41,7";"";"2014-01-31";"0";"";"2014-01-31";"5,22";"";"2014-01-31";"5,18";"";"2014-01-31";"12,3";"";"2014-01-31";"11,9";"";"2014-01-31";"10,773";"";"2014-01-31";"9,4";"";"2014-01-31";"8,25";"";"2014-01-31";"26,8";"";"2014-01-31";"22,3";"";"2014-01-31";"11,19";"";"2014-01-31";"14,28";"";"2014-01-31";"4,16";"";"2014-01-31";"32,154";"";"2014-01-31";"9,592";"";"2014-01-31";"27,689";"";"2014-01-31";"21,972";"";"2014-01-31";"27,83";"";"2014-01-31";"11,986";"";"2014-01-31";"43,61";"";"2014-01-31";"18,58";"";"2014-01-31";"18,71";"";"2014-01-31";"30,5";"";"2014-01-31";"39,27";"";"2014-01-31";"20,49";"";"2014-01-31";"17,15";"";"2014-01-31";"17,549";"";"2014-01-31";"22,26";"";"2014-01-31";"15,2";"";"2014-01-31";"11,26";"";"2014-01-31";"15,25";"";"2014-01-31";"12,077";"";"2014-01-31";"11,76";"";"2014-01-31";"34,5";"";"2014-01-31";"12,64";"";"2014-01-31";"12,342";"";"2014-01-31";"9,52";"";"2014-01-31";"23,097";"";"2014-01-31";"93,4";"";"2014-01-31";"21,13";"";"2014-01-31";"27,05";"";"2014-01-31";"23,917";"";"2014-01-31";"9,22";"";"2014-01-31";"55,43";"";"2014-01-31";"15,54";"";"2014-01-31";"45,87";"";"2014-01-31";"20,89";"";"2014-01-31";"18,39";"";"2014-01-31";"9,59";"";"2014-01-31";"33,05";"";"2014-01-31";"22,7";"";"2014-01-31";"53,3";"";"2014-01-31";"8,45";"";"2014-01-31";"30";"";"2014-01-31";"13,77";"";"2014-01-31";"6,852";"";"2014-01-31";"26,767";"";"2014-01-31";"14,7";"";"2014-01-31";"43,24";"";"2014-01-31";"21,8";"";"2014-01-31";"16,089";"";"2014-01-31";"25,025";""
"2014-02-07";"10,4";"";"2014-02-07";"21,21";"";"2014-02-07";"3,21";"";"2014-02-07";"40,8";"";"2014-02-07";"0";"";"2014-02-07";"5,14";"";"2014-02-07";"5";"";"2014-02-07";"12,09";"";"2014-02-07";"12,31";"";"2014-02-07";"10,909";"";"2014-02-07";"9,47";"";"2014-02-07";"8,57";"";"2014-02-07";"25,7";"";"2014-02-07";"22,39";"";"2014-02-07";"11,62";"";"2014-02-07";"14,26";"";"2014-02-07";"4,08";"";"2014-02-07";"31,76";"";"2014-02-07";"9,661";"";"2014-02-07";"29,871";"";"2014-02-07";"21,334";"";"2014-02-07";"26,35";"";"2014-02-07";"11,887";"";"2014-02-07";"44,69";"";"2014-02-07";"17,77";"";"2014-02-07";"19,95";"";"2014-02-07";"30,75";"";"2014-02-07";"39,9";"";"2014-02-07";"21,03";"";"2014-02-07";"16,97";"";"2014-02-07";"17,297";"";"2014-02-07";"22,19";"";"2014-02-07";"16,1";"";"2014-02-07";"11,4";"";"2014-02-07";"15,55";"";"2014-02-07";"11,401";"";"2014-02-07";"11,68";"";"2014-02-07";"34,7";"";"2014-02-07";"13,11";"";"2014-02-07";"11,744";"";"2014-02-07";"9,32";"";"2014-02-07";"24,327";"";"2014-02-07";"93,75";"";"2014-02-07";"20,79";"";"2014-02-07";"26,9";"";"2014-02-07";"24,125";"";"2014-02-07";"9,975";"";"2014-02-07";"55,33";"";"2014-02-07";"15,4";"";"2014-02-07";"44,6";"";"2014-02-07";"21,49";"";"2014-02-07";"19,15";"";"2014-02-07";"9,62";"";"2014-02-07";"34,05";"";"2014-02-07";"23,35";"";"2014-02-07";"51,95";"";"2014-02-07";"8,01";"";"2014-02-07";"30,66";"";"2014-02-07";"13,53";"";"2014-02-07";"7,161";"";"2014-02-07";"27,208";"";"2014-02-07";"14,45";"";"2014-02-07";"41,6";"";"2014-02-07";"22,167";"";"2014-02-07";"16,388";"";"2014-02-07";"26,306";""
"2014-02-14";"10,8";"";"2014-02-14";"20,06";"";"2014-02-14";"3,18";"";"2014-02-14";"42,8";"";"2014-02-14";"0";"";"2014-02-14";"5,04";"";"2014-02-14";"4,9";"";"2014-02-14";"12,4";"";"2014-02-14";"11,54";"";"2014-02-14";"10,864";"";"2014-02-14";"9,31";"";"2014-02-14";"8,53";"";"2014-02-14";"24,6";"";"2014-02-14";"22,83";"";"2014-02-14";"11,68";"";"2014-02-14";"14,01";"";"2014-02-14";"3,93";"";"2014-02-14";"32,628";"";"2014-02-14";"9,254";"";"2014-02-14";"32,185";"";"2014-02-14";"21,658";"";"2014-02-14";"25,97";"";"2014-02-14";"12,042";"";"2014-02-14";"44";"";"2014-02-14";"19,35";"";"2014-02-14";"20";"";"2014-02-14";"32";"";"2014-02-14";"37,56";"";"2014-02-14";"20,36";"";"2014-02-14";"16,33";"";"2014-02-14";"16,231";"";"2014-02-14";"23,07";"";"2014-02-14";"16,94";"";"2014-02-14";"11,7";"";"2014-02-14";"15,46";"";"2014-02-14";"11,575";"";"2014-02-14";"11,536";"";"2014-02-14";"34";"";"2014-02-14";"12,67";"";"2014-02-14";"12,439";"";"2014-02-14";"9,05";"";"2014-02-14";"25,026";"";"2014-02-14";"97,7";"";"2014-02-14";"20,35";"";"2014-02-14";"26,32";"";"2014-02-14";"24,017";"";"2014-02-14";"10,125";"";"2014-02-14";"54,7";"";"2014-02-14";"15,6";"";"2014-02-14";"45,5";"";"2014-02-14";"20,47";"";"2014-02-14";"20";"";"2014-02-14";"9,58";"";"2014-02-14";"34,84";"";"2014-02-14";"24,34";"";"2014-02-14";"51,59";"";"2014-02-14";"7,98";"";"2014-02-14";"30,96";"";"2014-02-14";"13,73";"";"2014-02-14";"7,031";"";"2014-02-14";"27,079";"";"2014-02-14";"14,58";"";"2014-02-14";"40,9";"";"2014-02-14";"22,25";"";"2014-02-14";"16,678";"";"2014-02-14";"26,116";""
"2014-02-21";"11,38";"";"2014-02-21";"18,53";"";"2014-02-21";"3,06";"";"2014-02-21";"37,6";"";"2014-02-21";"0";"";"2014-02-21";"4,9";"";"2014-02-21";"4,72";"";"2014-02-21";"12,43";"";"2014-02-21";"10,41";"";"2014-02-21";"10,373";"";"2014-02-21";"8,9";"";"2014-02-21";"8,28";"";"2014-02-21";"24,01";"";"2014-02-21";"22,12";"";"2014-02-21";"11,31";"";"2014-02-21";"13,89";"";"2014-02-21";"3,88";"";"2014-02-21";"31,635";"";"2014-02-21";"8,836";"";"2014-02-21";"30,727";"";"2014-02-21";"21,667";"";"2014-02-21";"24,7";"";"2014-02-21";"11,865";"";"2014-02-21";"45,07";"";"2014-02-21";"17,63";"";"2014-02-21";"19,75";"";"2014-02-21";"32,2";"";"2014-02-21";"34,32";"";"2014-02-21";"20,03";"";"2014-02-21";"14,86";"";"2014-02-21";"16,202";"";"2014-02-21";"22,15";"";"2014-02-21";"17,35";"";"2014-02-21";"11,56";"";"2014-02-21";"15,12";"";"2014-02-21";"11,193";"";"2014-02-21";"11,4";"";"2014-02-21";"33,75";"";"2014-02-21";"11,8";"";"2014-02-21";"12,023";"";"2014-02-21";"8,98";"";"2014-02-21";"24,766";"";"2014-02-21";"97,4";"";"2014-02-21";"19,85";"";"2014-02-21";"25,8";"";"2014-02-21";"24,417";"";"2014-02-21";"10,35";"";"2014-02-21";"57,5";"";"2014-02-21";"15,23";"";"2014-02-21";"42,8";"";"2014-02-21";"20,23";"";"2014-02-21";"19,68";"";"2014-02-21";"9,62";"";"2014-02-21";"34,61";"";"2014-02-21";"23,5";"";"2014-02-21";"52,7";"";"2014-02-21";"7,5";"";"2014-02-21";"30,61";"";"2014-02-21";"13,4";"";"2014-02-21";"6,935";"";"2014-02-21";"26,917";"";"2014-02-21";"14,15";"";"2014-02-21";"40,26";"";"2014-02-21";"22,725";"";"2014-02-21";"16,578";"";"2014-02-21";"25,702";""
