"";"Koef";"SIBN RX Equity";"NVTK RX Equity";"PHST RX Equity";"AFLT RX Equity";"PIKK RX Equity";"FEES RX Equity";"HYDR RX Equity";"NLMK RX Equity";"URKA RX Equity";"MTSS RX Equity";"CHMF RX Equity";"TATN RX Equity";"VTBR RX Equity";"MGNT RX Equity";"SNGS RX Equity";"SBER RX Equity";"GMKN RX Equity";"LKOH RX Equity";"ROSN RX Equity";"GAZP RX Equity"
"2012-09-28";11,8303368847904;0,146866352684194;-0,041203726300878;-0,181124568439535;-0,103934347467451;-0,100750334200904;-0,0737916334707581;-0,115380732751403;-0,112120091281607;0,00935961286851974;0,140146078321024;-0,0336341815860491;0,231607232097554;-0,132315379427803;0,192980431052519;0,0773380047827606;0,0981591121411451;-0,0676363249068831;0,09079000123248;0,0127531748198035;-0,0381086801667298
"2012-10-31";12,2972185884522;0,102445521326812;-0,0716587568833293;-0,147902067386674;-0,0851167522439737;-0,0546345070531507;-0,207910592312779;-0,175320547130148;-0,0760884768763042;0,0432572594848816;0,100588855725181;-0,0148897355899044;0,154669301977215;-0,0755726422947271;0,349495430434414;-0,00170784894731352;0,0734442243687158;-0,0261166546557005;0,107913633827776;0,0681857728550037;-0,0630814186259959
"2012-11-30";13,0086756121731;-0,034796838974199;-0,10556751325585;-0,0602213367194086;-0,10004840747784;-0,104441611517153;-0,170064716736642;-0,160229164189178;-0,00813336460059667;-0,0120849093062303;0,167618357769889;-0,0237834280093535;0,153916347070668;-0,0757118456068506;0,384716253359337;0,0201916979242749;0,0960205242638461;-0,0185440252704506;0,0873669694063571;0,0901698502056278;-0,126372838336248
"2012-12-28";12,9485260635873;-0,00436271654310004;-0,0525592767433808;-0,00730772776057421;-0,0437905492759188;-0,0311877537145153;-0,212276144728742;-0,211189644236618;-0,0909240798437733;0,0786297288098661;0,120807749219702;-0,0809489579115911;0,172953991982193;-0,13230319764721;0,323910200980984;-0,0130107285525475;0,0417236145447754;-0,00210911841774914;0,109880169323039;0,152094545139441;-0,11803010462428
"2013-01-31";12,2584361072551;-0,0215645580292136;-0,0813139325886869;0,0256334823198659;0,0540004729515071;-0,0922645464820145;-0,209857593843123;-0,203597515746287;-0,0389509187152406;-0,00611018114592318;0,107971436469743;-0,0781570488141411;0,105672593648225;-0,123155011955178;0,354389165371112;0,0404998089046711;0,0756487782849325;0,0405371259868296;0,0664484811666649;0,129198654896449;-0,145028692680193
"2013-02-28";12,6096759607269;-0,0647523777096731;-0,0873434891025545;0,0927715404982069;0,0814311944247265;-0,0670333489754664;-0,236552366845185;-0,217375885385061;-0,0189469848661168;0,0312663758343566;0,112781448452208;-0,0723496918173314;0,0300180739998805;-0,0937117230777647;0,366747364249259;0,0057917804584405;0,0758145080257614;0,0122625860134325;0,0775560235651071;0,113559104478621;-0,141934132220847
"2013-03-29";10,8037677322793;-0,0169709291304972;-0,0731653605698883;0,106807370276454;0,0607353921703727;-0,0632717926309169;-0,197694455933722;-0,203878339538162;-0,105147879951978;0,0412171711997536;0,116144148425646;-0,145426815682026;0,0927383643287507;-0,0975822772225238;0,34417416890331;-0,00249796715321978;0,0452594025058677;0,0223579236848947;0,0795049404533944;0,0910611180515558;-0,0943641821870653
"2013-04-30";9,99511665251542;-0,0535008997377737;-0,0273850945312655;0,174550900703756;0,0846629357548203;-0,123896048779302;-0,178052397011732;-0,180814052304611;-0,037876228666483;-0,0393155072525811;0,0793078248772138;-0,172347594297977;0,0669051493107388;-0,0634849347612125;0,467372151586327;0,00837155801223954;0,0773087824298218;-0,00505190688978498;0,0415206973250827;-0,0117403370033725;-0,106534998763905
"2013-05-31";10,0453828490562;-0,0769086647168604;0,00269114063337789;0,239877902732713;0,109024219361418;-0,0600272993139401;-0,182316910246976;-0,189569979774886;-0,0614498372470115;-0,0224796314953042;0,0540512623062486;-0,145412649138517;0,0163705908373735;-0,084757778619115;0,431123313581196;-0,0307922902882107;0,0845206161929334;-0,0565505771815694;0,0341896823701036;0,0281512719846356;-0,0897343819776093
"2013-06-28";8,86945108440306;-0,0935890890758665;0,0163245347946879;0,248600884608935;0,172754073615755;-0,0410020670416621;-0,231069881608176;-0,158799693446583;-0,0694716936797228;-0,0691452111495316;0,0345801712616621;-0,173321524866488;0,0117004674473754;-0,0366417691505475;0,368228190113765;-0,0100656013243383;0,0331317751617573;-0,0085346041399897;0,0290524091678568;0,0856274938282049;-0,108358864517094
"2013-07-31";9,68037016111766;-0,0963288803888653;0,00112251347876585;0,0788350258742908;0,180158303099856;-0,00129970684764675;-0,203165990984228;-0,132433767232393;-0,0581459857518381;-0,191916428560436;0,0745458378065046;-0,14758319688387;0,0311458701931318;-0,0502403249444424;0,454912004473057;-0,020014869231851;0,0216618359614641;-0,0223852824649198;0,0413298057095298;0,1162888034034;-0,0764855667095082
"2013-08-30";10,1061665320883;-0,0357536748304912;0,0415606411525321;0,1391734579019;0,0825553536611542;-0,015061672840696;-0,253999135226667;-0,16486182681581;-0,0488431202234835;-0,176560636737329;0,150359809238837;-0,129554852309139;0,0368298131120016;-0,0580348714723242;0,417704778238951;-0,0155050658153922;0,00480612260780274;-0,0386879679676139;0,0194357514674704;0,107574272619351;-0,0631371757610543
"2013-09-30";9,38388280657068;-0,0450567388243454;0,0534639670567083;0,0877443602869263;0,163619164374127;-0,0443485968473579;-0,251631463757528;-0,152913706576541;-0,0635382236739432;-0,158859954526284;0,178332880279212;-0,13379800764001;0,0230430680728702;-0,112534430776219;0,383300033499463;0,0115358072471047;0,0208602231873292;-0,0245409265766197;0,0267351017552515;0,0513653942410079;-0,0127779508011507
"2013-10-31";10,0087589286798;-0,0125065682398465;0,0937731343616416;0,0234228444738573;0,140331359225132;-0,0448746697164648;-0,293637857655853;-0,144520780520685;-0,0868821536544873;-0,156199876998389;0,201664291079283;-0,130263288562568;0,032233062824826;-0,102193047619971;0,433186398755426;0,011062347681494;0,0348498450878539;-0,0216536559724173;0,0149329523672982;-0,00726810105931783;0,0145437641431882
"2013-11-29";10,3466246906017;0,0250895740809213;0,0832406996446794;-0,0497645515319747;0,183863630768608;-0,023111141182893;-0,308887751768517;-0,11070615160551;-0,0588461276043745;-0,148430999609469;0,146914256156908;-0,091055039987687;-0,0320314021201043;-0,0673455465310295;0,472744371168472;0,0142766663737445;0,0615508721343098;-0,0533795948594831;0,0121671521589074;-0,0564416931989583;0,000152777513449519
"2013-12-30";10,3062296205477;0,0135157849339973;0,114045158800539;-0,181811569903678;0,304376238580718;0,0539709850672874;-0,287496911120172;-0,115501667754287;-0,0541407748846337;-0,114046993739255;0,157208835222972;-0,0662747969705713;-0,0191653864237412;-0,0430989175322881;0,338192206666079;-0,0389558484786263;-0,0263613019214421;-0,0371748184745734;0,0177790975258087;-0,0159710127967323;0,000911693202599383
"2014-01-31";11,1390248230408;0,0343845882458442;0,129722260267681;-0,231636536790288;0,350615389957698;0,0316941605880825;-0,291446860321577;-0,0891569419584334;-0,047553606370356;-0,126011415790677;0,0646227971232662;-0,0770934242761868;-0,0047284074676413;-0,0834309197582506;0,28247152945257;-0,0163770453524921;-0,032564841914098;0,0152375127429765;0,0219041611736432;0,0190990585454286;0,0502485419028102
"2014-02-28";11,0761857473743;0,0424534149910986;0,165974480789226;-0,296777161877251;0,189640597142195;0,199119353625428;-0,313075772038893;-0,051192350594778;-0,0132421189107038;-0,163015533723301;-0,00288488064946134;0,03126043937978;0,00888053864509078;-0,0880703204729859;0,261404527434185;-0,00906943630773303;-0,0480868909027914;0,0736663288236093;-0,0145855345221019;0,00791875189945829;0,0196815672699284
"2014-03-31";13,8465062490774;0,109999855476174;0,151653911898508;-0,267366445959573;0,0288044626411127;0,231277382656643;-0,239474022443666;0,0147340135392031;-0,0919354110240767;-0,168022272894024;0,00206558049778354;0,023258865475923;0,0133346653477318;-0,125318817350476;0,164046399889348;-0,0114637286922688;-0,0964193016359158;0,105808353800638;0,00637625494998882;0,0753512436843573;0,0732890101425892
"2014-04-30";12,1007689632082;0,100833727928152;0,0559540749046345;-0,242676090317759;0,00551591977527026;0,200491522522677;-0,310555218398095;0,12596497874991;-0,03436616421861;-0,176985368612915;0,0258115217202352;-0,00936771428097224;0,0885791408687442;-0,081100988075012;0,00928986832050147;0,0283447601421628;-0,144948456096637;0,245943888718696;0,0164066262699326;0,0498416139796447;0,0470223560994393
"2014-05-30";10,4203012957483;0,0675404447613675;-0,00191186425829315;-0,290930660755246;-0,0463083009968153;0,21341452959226;-0,259501434572294;0,160009575614579;0,0121920006530903;-0,185194713340417;0,0133726755525201;0,178314049140393;-0,0177458074202571;-0,022773644617343;0,0559318307738696;-0,0443287392359111;-0,0839204554234821;0,175756271559538;-0,011548497768123;-0,0358358816118185;0,123468622352382
"2014-06-30";14,6150985595052;0,165583249625012;0,0928032393311871;-0,245757762094343;-0,0493522127284155;0,0496963400137937;-0,382083556039472;0,0856051944389726;-0,0440765605575001;0,0246585109403596;0,0376687720609263;0,0551573174627114;0,0277930306955244;-0,12389037450963;0,0385608991985499;-0,029907296863304;-0,119773604608829;0,337583747409837;-0,00515863259850665;0,0071609956430434;0,0777287031800829
"2014-07-31";13,0897858496412;-0,0126013007261834;0,00638229619144576;-0,191701590306806;0,0237240171768116;0,127357860455968;-0,328973124614052;0,0905657011835487;-0,0741516656701047;-0,087733584744934;-0,0279206190505472;0,158316144293356;0,0119919294215914;-0,071297941860869;0,152400980907944;-0,0326460349034244;-0,108951330388501;0,40274459586792;0,0250873348144456;-0,0640228077345786;0,00142913968696846
"2014-08-29";10,6642444876297;0,00143134794973679;-0,0229438706542801;-0,137086067606985;-0,0753533577946345;0,275365252720295;-0,239888987884288;0,15840281917241;0,0134791643576739;-0,108287434679594;-0,0659769428877688;0,147731373381669;0,0462497553518785;-0,0500844744902379;0,0599538070903654;-0,053554534826315;-0,131736855125945;0,29421715675378;0,00316932322219082;-0,0727624428656284;-0,0423250311843236
"2014-09-30";9,30814420940085;-0,0101136337468145;-0,0109126967281294;-0,0963336971224723;-0,121893321727587;0,391999702218599;-0,204568347585688;0,109064657227702;0,0153620200067217;-0,091943466355285;-0,0948405717423744;0,179632189449569;0,0160019177534047;-0,0742781125804693;0,0623990551301051;-0,0432680634550364;-0,130668095480488;0,225540458213899;-0,0268500489849216;-0,0482591505549843;-0,0460707939357497
"2014-10-31";7,49650802344986;-0,02894430635189;0,00303317476724377;-0,0944984089206871;-0,175528172571818;0,466125875854307;-0,159664912957697;0,0425174914077827;-0,0281651918962183;-0,0639168025476365;-0,107818100365132;0,156038124476428;0,0679181452580093;-0,0886278978034077;0,0725945936118414;-0,0180375146178017;-0,135552009406843;0,191772594624388;-0,022919402405677;-0,03535050044736;-0,040976779707832
"2014-11-28";7,22781731631887;-0,00860722898980693;0,0185080040972943;-0,027309942730856;-0,217246995455432;0,502282926099083;-0,182652311995197;-0,0153161661505346;-0,0016286875541156;-0,11821373941338;-0,120986106416637;0,177401570219478;0,0353640511668848;-0,0574164502716773;0,0649984300720932;-0,0247171005355606;-0,139011638372269;0,192868322336388;0,00857669600877764;-0,0615860562522018;-0,0253075758623323
"2014-12-30";5,2868835020542;-0,0212086661168723;0,0037534775886611;-0,0722825146060094;-0,18771793823563;0,450757075250362;-0,145340157471847;-0,0307726771756081;0,0527493496089564;-0,0889989890793883;-0,13332737677293;0,23541573164149;0,022410309559862;0,100518449572136;0,0172448944148806;-0,0579498363129662;-0,13513759185878;0,108784624302004;0,00836608806164841;-0,0765227533700415;-0,0507414989999276
"2015-01-30";4,86795907798195;-0,0373252460620354;-0,0330011941356644;-0,0690444884841357;-0,173998161198477;0,254911588848998;-0,135160581931206;-0,0772583884441827;0,15902580483535;-0,0474859676706116;-0,113332926742063;0,280811882526929;0,00540398448045782;0,0924001387760491;-0,0114722775693413;-0,0306018191723438;-0,140442534074712;0,167083889735677;0,0403627107965387;-0,0761594642346712;-0,0547169502805566
"2015-02-27";4,93921495596565;-0,0502801314831946;0,00802695134830567;-0,118504257775409;-0,171039092536741;0,249339572730291;-0,104672154220151;-0,0615059246716242;0,108614472367863;-0,0964522390234739;-0,119460001813063;0,358757214450951;0,0438257059009456;0,0777017357504474;-0,00169434304508351;-0,0196894576926985;-0,122663560043161;0,124474285655089;0,0292600617961081;-0,0664314799772529;-0,0676073577181466
