Date,A2A.MI,ANIM.MI,ATL.MI,AZM.MI,BMED.MI,BMPS.MI,BP.MI,BPE.MI,BZU.MI,CNHI.MI,CPR.MI,ENEL.MI,ENI.MI,EXO.MI,FBK.MI,FCA.MI,FNC.MI,G.MI,ISP.MI,IT.MI,LUX.MI,MB.MI,MONC.MI,MS.MI,PMI.MI,PRY.MI,PST.MI,RACE.SW,SFER.MI,SPM.MI,SRG.MI,STM.MI,TEN.MI,TIT.MI,TRN.MI,UBI.MI,UCG.MI,UNI.MI,US.MI,YNAP.MI
17.07.2009,1,14,0,0,15,34,6,23,3,37,0,1,2,63,7,54,9,26,0,0,5,88,3,25,15,87,10,3,0,0,1,84,9,86,13,71,2,3,6,93
24.07.2009,1,26,0,0,15,82,6,72,3,70,0,1,2,82,7,78,9,70,0,0,5,60,3,42,16,89,9,73,0,0,2,15,9,65,14,76,2,22,6,89
31.07.2009,1,26,0,0,16,54,7,20,3,73,0,1,3,2,8,16,10,33,0,0,5,82,3,61,17,23,11,22,0,0,2,13,9,85,15,65,2,35,7,21
07.08.2009,1,28,0,0,17,7,7,50,3,98,0,1,3,12,7,86,10,51,0,0,5,83,3,81,16,33,11,41,0,0,2,16,10,29,15,99,2,44,7,39
14.08.2009,1,24,0,0,17,68,7,79,4,13,0,1,3,33,8,6,10,50,0,0,5,91,3,90,16,20,12,21,0,0,2,30,10,77,16,19,2,65,8,0
21.08.2009,1,26,0,0,16,89,7,83,4,23,0,2,3,45,8,24,10,79,0,0,5,78,3,97,16,18,12,24,0,0,2,31,10,83,16,4,2,68,8,50
28.08.2009,1,27,0,0,16,54,7,92,4,18,0,2,3,34,8,44,11,80,0,0,5,83,4,16,16,52,11,76,0,0,2,30,10,66,16,71,2,58,8,40
04.09.2009,1,34,0,0,17,30,8,11,4,42,0,2,3,46,9,8,12,25,0,0,5,94,4,13,16,48,12,2,0,0,2,32,11,41,17,62,2,86,9,32
11.09.2009,1,33,0,0,17,92,7,87,4,29,0,2,3,42,9,13,11,50,0,0,5,80,4,6,16,62,11,99,0,0,2,22,11,14,16,82,2,75,4,71
18.09.2009,1,38,0,0,18,63,8,42,4,34,0,2,3,63,9,58,12,20,0,0,5,85,4,19,17,37,11,91,0,0,2,45,11,23,17,47,2,83,9,19
25.09.2009,1,40,0,0,18,74,8,82,4,45,0,2,3,57,9,63,12,44,0,0,6,25,4,34,17,57,12,9,0,0,2,46,11,65,17,67,2,88,9,28
02.10.2009,1,34,0,0,18,21,8,57,4,59,0,2,3,50,9,29,11,84,0,0,6,39,4,26,17,2,12,14,0,0,2,44,11,52,17,95,2,76,9,17
09.10.2009,1,31,0,0,18,5,8,64,4,54,0,2,3,41,8,99,11,62,0,0,6,16,4,19,16,73,12,39,0,0,2,53,11,81,17,76,2,71,9,21
16.10.2009,1,32,0,0,18,99,9,20,4,84,0,2,3,87,9,24,12,27,0,0,6,26,4,32,17,13,12,51,0,0,2,87,11,96,18,60,2,89,8,82
23.10.2009,1,36,0,0,18,91,9,48,4,77,0,2,3,85,9,25,13,22,0,0,6,58,4,23,18,0,15,3,0,0,3,4,12,72,18,85,2,90,9,44
30.10.2009,1,32,0,0,18,70,9,6,4,59,0,2,3,65,9,3,13,4,0,0,6,80,4,19,17,73,15,1,0,0,3,7,12,45,18,53,2,85,9,70
06.11.2009,1,26,0,0,17,75,8,23,4,30,0,1,3,26,8,43,11,44,0,0,6,58,4,6,16,91,14,34,0,0,2,82,12,0,17,16,2,69,9,14
13.11.2009,1,25,0,0,18,76,8,97,4,33,0,1,3,31,9,3,11,57,0,0,6,47,4,10,17,21,13,49,0,0,2,95,11,64,17,49,2,67,8,57
20.11.2009,1,29,0,0,19,47,9,41,4,70,0,1,3,43,8,99,11,35,0,0,6,69,4,27,17,40,13,83,0,0,2,97,11,88,17,99,2,86,8,62
27.11.2009,1,29,0,0,19,79,9,0,4,48,0,1,3,13,8,91,10,54,0,0,7,23,4,19,16,85,13,95,0,0,2,78,11,80,17,41,2,73,8,88
04.12.2009,1,28,0,0,19,6,8,97,4,39,0,1,3,8,8,89,10,50,0,0,7,12,4,3,16,73,13,48,0,0,2,74,11,82,17,39,2,72,8,47
11.12.2009,1,39,0,0,19,85,9,43,4,56,0,1,3,15,9,8,10,88,0,0,7,20,4,13,17,11,12,71,0,0,2,94,11,3,18,22,2,88,4,76
18.12.2009,1,35,0,0,19,62,9,16,4,36,0,1,2,92,9,28,10,81,0,0,7,29,4,7,16,79,13,20,0,0,2,84,11,25,17,63,2,82,8,10
25.12.2009,1,42,0,0,19,39,9,32,4,20,0,1,2,83,9,28,10,85,0,0,7,42,4,0,17,0,13,34,0,0,2,82,11,20,18,0,2,81,8,37
01.01.2010,1,42,0,0,21,39,10,2,4,52,0,1,3,10,10,43,11,86,0,0,7,37,4,22,18,37,14,5,0,0,3,2,11,7,18,87,2,97,8,58
08.01.2010,1,42,0,0,20,87,9,47,4,40,0,1,3,4,10,8,11,88,0,0,7,30,4,9,18,35,13,60,0,0,2,97,11,23,18,86,2,91,8,83
15.01.2010,1,41,0,0,20,23,9,15,4,19,0,1,2,82,9,76,11,19,0,0,7,30,3,97,17,50,13,98,0,0,2,75,11,10,18,9,2,71,8,54
22.01.2010,1,38,0,0,19,99,9,10,4,3,0,1,2,54,9,76,10,80,0,0,7,26,3,90,16,93,12,21,0,0,2,54,10,54,17,27,2,60,8,16
29.01.2010,1,33,0,0,18,91,8,36,3,85,0,1,2,53,8,59,10,13,0,0,7,34,3,73,16,1,11,72,0,0,2,29,10,16,16,4,2,39,7,86
05.02.2010,1,27,0,0,18,51,8,16,3,78,0,1,2,46,8,59,9,56,0,0,7,16,3,81,16,65,10,86,0,0,2,15,9,30,16,33,2,46,7,25
12.02.2010,1,27,0,0,19,14,8,80,4,6,0,1,2,55,8,71,9,73,0,0,7,74,3,98,17,7,11,9,0,0,2,32,9,29,16,85,2,53,7,25
19.02.2010,1,27,0,0,18,68,8,61,4,13,0,1,2,57,8,52,9,13,0,0,7,64,3,98,16,57,11,18,0,0,2,15,9,49,16,66,2,41,7,18
26.02.2010,1,33,0,0,21,3,9,6,4,27,0,1,2,67,9,43,9,94,0,0,7,78,4,8,17,39,11,63,0,0,2,48,9,67,17,32,2,65,7,11
05.03.2010,1,35,0,0,19,32,9,61,4,30,0,1,2,78,9,30,9,95,0,0,7,83,4,15,17,46,12,51,0,0,2,60,9,91,17,94,2,66,7,63
12.03.2010,1,34,0,0,19,25,9,84,4,31,0,1,2,81,9,54,10,23,0,0,8,1,4,14,17,9,12,77,0,0,2,61,9,95,17,85,2,65,7,67
19.03.2010,1,38,0,0,19,24,9,99,4,37,0,1,2,89,9,34,9,46,0,0,8,16,4,12,17,41,12,68,0,0,2,71,10,4,17,72,2,63,7,64
26.03.2010,1,40,0,0,20,30,9,86,4,41,0,1,2,85,9,24,9,60,0,0,7,92,4,18,17,56,12,92,0,0,2,72,9,96,18,3,2,63,7,59
02.04.2010,1,42,0,0,19,46,9,94,4,36,0,1,2,86,9,6,10,3,0,0,7,75,4,18,17,59,13,12,0,0,2,69,10,22,17,76,2,56,7,74
09.04.2010,1,37,0,0,19,38,9,56,4,24,0,1,2,86,9,18,10,60,0,0,7,67,4,19,17,52,13,47,0,0,2,74,10,38,17,20,2,61,7,93
16.04.2010,1,32,0,0,18,64,9,17,3,97,0,1,2,81,9,18,11,37,0,0,7,82,4,13,17,67,14,42,0,0,2,94,10,2,16,72,2,52,7,77
23.04.2010,1,28,0,0,17,70,8,67,3,82,0,1,2,67,8,97,11,25,0,0,7,69,3,95,16,86,13,89,0,0,2,77,9,78,15,95,2,33,7,48
30.04.2010,1,17,0,0,16,29,7,69,3,32,0,1,2,25,7,43,9,48,0,0,7,37,3,55,15,31,12,73,0,0,2,34,8,87,13,89,1,88,6,74
07.05.2010,1,16,0,0,16,71,7,61,3,55,0,1,2,29,7,98,10,6,0,0,4,4,3,60,15,76,13,89,0,0,2,50,9,63,14,75,2,3,6,83
14.05.2010,1,14,0,0,16,55,7,16,3,45,0,1,2,40,7,88,9,32,0,0,4,5,3,57,15,55,12,53,0,0,2,40,9,20,14,82,2,4,6,3
21.05.2010,1,20,0,0,16,67,7,5,3,35,0,1,2,47,7,82,9,4,0,0,4,9,3,75,15,35,13,5,0,0,2,44,8,78,14,88,2,1,6,7
28.05.2010,1,21,0,0,16,57,6,69,3,21,0,1,2,28,7,40,8,37,0,0,4,19,3,68,14,95,13,31,0,0,2,39,8,90,14,29,1,86,5,95
04.06.2010,1,24,0,0,15,54,7,15,3,36,0,1,2,45,7,93,8,80,0,0,4,17,3,82,15,37,13,53,0,0,2,48,9,10,14,58,2,4,5,79
11.06.2010,1,32,0,0,15,90,7,34,3,45,0,1,2,65,8,30,8,94,0,0,4,15,3,97,16,2,14,17,0,0,2,63,9,21,15,33,2,24,6,1
18.06.2010,1,15,0,0,15,41,7,17,3,33,0,1,2,51,7,67,8,47,0,0,4,4,3,59,15,50,13,77,0,0,2,46,8,89,14,71,2,18,5,85
25.06.2010,1,12,0,0,15,33,6,51,3,20,0,1,2,45,7,59,8,2,0,0,4,1,3,46,14,91,13,56,0,0,2,28,8,42,14,29,2,1,5,23
02.07.2010,1,17,0,0,16,40,7,10,3,41,0,1,2,65,8,22,8,13,0,0,4,19,3,66,15,54,14,48,0,0,2,45,8,74,15,20,2,25,5,51
09.07.2010,1,17,0,0,16,40,7,10,3,41,0,1,2,65,8,22,8,13,0,0,4,19,3,66,15,54,14,48,0,0,2,45,8,74,15,20,2,25,5,51
16.07.2010,1,16,0,0,15,69,6,58,3,22,0,1,2,51,8,13,7,97,0,0,4,26,3,61,15,28,14,60,0,0,2,57,8,72,14,97,2,24,5,47
23.07.2010,1,16,0,0,15,78,7,1,3,30,0,1,2,52,8,20,8,6,0,0,4,21,3,68,15,59,14,95,0,0,2,75,8,75,15,42,2,25,5,48
30.07.2010,1,15,0,0,15,78,7,69,3,36,0,1,2,69,8,61,8,37,0,0,4,4,3,77,15,69,15,7,0,0,2,73,8,48,15,46,2,37,5,67
06.08.2010,1,16,0,0,16,7,7,73,3,31,0,1,2,71,8,32,8,43,0,0,4,10,3,84,16,34,15,54,0,0,2,84,8,60,15,55,2,35,5,52
13.08.2010,1,13,0,0,15,69,7,22,3,7,0,1,2,58,7,97,7,69,0,0,4,10,3,82,16,5,14,87,0,0,2,64,8,25,14,96,2,21,5,5
20.08.2010,1,9,0,0,15,17,6,88,2,94,0,1,2,48,7,87,7,48,0,0,4,4,3,72,15,66,14,67,0,0,2,61,8,29,14,39,2,9,5,14
27.08.2010,1,8,0,0,15,47,6,88,2,92,0,1,2,43,7,89,7,24,0,0,4,5,3,74,15,65,14,42,0,0,2,60,7,91,14,40,2,11,4,94
03.09.2010,1,13,0,0,16,0,7,26,3,7,0,1,2,58,8,10,7,52,0,0,4,16,3,89,16,39,15,6,0,0,2,78,8,11,14,84,2,24,5,27
10.09.2010,1,15,0,0,16,23,7,12,3,13,0,1,2,58,8,30,7,54,0,0,4,32,3,96,16,47,15,26,0,0,2,81,8,50,14,95,2,28,5,53
17.09.2010,1,9,0,0,15,92,7,7,3,4,0,1,2,66,8,63,7,25,0,0,4,45,3,88,16,7,15,44,0,0,2,88,8,44,14,71,2,25,5,37
24.09.2010,1,13,0,0,16,4,7,8,3,27,0,1,2,60,8,38,7,80,0,0,4,43,3,92,15,73,16,43,0,0,3,10,8,34,14,92,2,28,5,62
01.10.2010,1,12,0,0,15,91,7,12,3,18,0,1,2,41,8,12,7,85,0,0,4,37,3,87,15,97,17,0,0,0,3,13,8,72,14,60,2,22,5,1
08.10.2010,1,12,0,0,16,44,7,22,3,19,0,1,2,41,8,25,8,10,0,0,4,34,3,93,16,20,16,92,0,0,3,12,8,79,14,83,2,28,5,81
15.10.2010,1,14,0,0,16,92,7,43,3,24,0,1,2,31,8,23,8,31,0,0,4,35,3,95,16,23,17,51,0,0,3,28,9,8,15,35,2,36,5,93
22.10.2010,1,16,0,0,16,68,7,75,3,39,0,1,2,36,8,34,8,49,0,0,4,54,4,4,16,19,18,5,0,0,3,38,9,45,15,66,2,49,5,62
29.10.2010,1,17,0,0,17,24,7,33,3,36,0,1,2,13,8,7,8,25,0,0,4,56,4,10,16,19,18,44,0,0,3,38,10,1,15,75,2,36,5,33
05.11.2010,1,13,0,0,16,80,7,36,3,39,0,1,2,2,7,87,8,68,0,0,4,64,4,9,16,41,19,84,0,0,3,55,9,55,15,89,2,26,5,59
12.11.2010,1,11,0,0,16,97,7,20,3,46,0,1,2,2,7,88,7,81,0,0,4,58,4,4,16,18,20,17,0,0,3,61,9,53,15,47,2,18,5,6
19.11.2010,1,9,0,0,16,87,7,8,3,36,0,1,1,84,7,96,7,76,0,0,4,64,4,4,16,29,21,54,0,0,3,77,9,1,15,27,2,15,5,8
26.11.2010,1,2,0,0,16,43,6,58,3,3,0,1,1,85,7,99,7,35,0,0,4,62,3,75,15,64,21,86,0,0,3,67,8,80,14,24,1,99,4,95
03.12.2010,1,0,0,0,16,31,6,41,3,7,0,1,1,86,8,91,7,75,0,0,4,68,3,71,15,75,21,71,0,0,3,79,8,86,14,27,2,0,4,94
10.12.2010,1,8,0,0,16,3,6,47,3,19,0,1,1,94,8,97,8,29,0,0,4,68,3,79,16,21,22,80,0,0,4,5,8,40,14,88,2,3,5,43
17.12.2010,1,3,0,0,15,95,6,57,3,4,0,1,1,82,8,54,8,43,0,0,4,80,3,75,16,26,23,21,0,0,4,3,8,45,14,38,1,94,5,68
24.12.2010,1,5,0,0,16,24,6,79,3,15,0,1,1,94,8,67,8,59,0,0,4,94,3,85,16,67,24,86,0,0,4,32,8,62,14,74,2,0,5,78
31.12.2010,1,3,0,0,16,23,6,97,3,19,0,1,1,83,8,40,8,21,0,0,4,95,3,77,17,15,25,43,0,0,4,97,8,70,14,24,1,87,5,37
07.01.2011,1,6,0,0,17,44,7,47,3,49,0,1,1,83,8,82,8,49,0,0,4,80,3,89,17,71,24,39,0,0,5,33,8,95,14,85,2,10,5,34
14.01.2011,1,11,0,0,17,49,7,78,3,78,0,1,1,92,8,83,9,56,0,0,4,65,4,11,17,64,22,94,0,0,4,87,9,79,15,72,2,25,5,91
21.01.2011,1,8,0,0,17,61,7,77,3,70,0,1,1,94,8,54,9,34,0,0,4,66,4,10,17,37,22,79,0,0,4,66,9,75,15,85,2,25,5,36
28.01.2011,1,12,0,0,17,33,7,81,3,87,0,1,2,0,8,63,9,63,0,0,4,70,4,22,18,13,22,84,0,0,4,71,9,65,16,50,2,34,5,43
04.02.2011,1,13,0,0,17,71,7,75,3,81,0,1,1,97,8,34,10,53,0,0,4,71,4,32,18,26,23,63,0,0,4,78,9,74,16,90,2,29,6,22
11.02.2011,1,15,0,0,17,60,7,79,3,85,0,1,2,5,8,66,10,23,0,0,4,66,4,29,18,37,23,12,0,0,4,72,9,49,16,79,2,37,6,20
18.02.2011,1,14,0,0,17,22,7,42,3,69,0,1,1,95,8,30,10,29,0,0,4,62,4,29,17,56,22,4,0,0,4,52,9,7,16,29,2,28,6,17
25.02.2011,1,13,0,0,17,24,7,33,3,62,0,1,1,81,8,20,10,20,0,0,4,68,4,22,17,61,21,58,0,0,4,16,8,73,16,18,2,24,6,31
04.03.2011,1,13,0,0,17,3,7,34,3,57,0,1,1,77,8,1,10,32,0,0,4,59,4,15,17,46,20,81,0,0,4,23,8,93,15,52,2,18,6,48
11.03.2011,1,8,0,0,16,59,7,27,3,49,0,1,1,76,8,30,9,87,0,0,4,50,4,8,16,73,19,80,0,0,4,1,8,69,14,69,2,6,6,31
18.03.2011,1,12,0,0,16,80,7,60,3,63,0,1,1,80,8,22,10,65,0,0,4,69,4,28,17,33,21,1,0,0,4,35,8,91,15,23,2,13,6,48
25.03.2011,1,14,0,0,17,10,7,92,3,88,0,1,1,62,7,80,10,3,0,0,4,80,4,50,17,65,22,33,0,0,4,38,8,94,15,54,1,97,6,21
01.04.2011,1,18,0,0,16,94,8,47,4,6,0,1,1,63,8,24,9,94,0,0,4,84,4,60,17,72,22,31,0,0,4,40,8,92,16,26,2,11,6,36
08.04.2011,1,16,0,0,16,91,8,30,3,88,0,1,1,56,7,86,9,74,0,0,4,79,4,64,17,15,22,33,0,0,4,29,8,75,15,63,2,2,6,22
15.04.2011,1,22,0,0,17,44,8,63,3,94,0,1,1,52,7,50,10,45,0,0,4,86,4,81,18,5,24,35,0,0,4,81,9,12,16,18,2,10,4,96
22.04.2011,1,21,0,0,17,40,8,47,3,90,0,1,1,52,7,52,10,30,0,0,4,92,4,66,17,47,24,38,0,0,4,88,9,19,15,94,2,1,6,34
29.04.2011,1,19,0,0,17,22,8,2,3,85,0,1,1,47,7,36,10,20,0,0,5,22,4,75,17,20,24,41,0,0,4,74,9,42,15,78,1,92,6,37
06.05.2011,1,16,0,0,17,33,7,68,3,77,0,1,1,41,7,37,9,59,0,0,5,27,4,68,17,5,23,40,0,0,4,64,9,28,15,58,1,81,5,99
13.05.2011,1,17,0,0,16,92,7,56,3,58,0,1,1,35,7,30,9,51,0,0,5,20,4,72,16,34,22,97,0,0,4,80,8,52,14,96,1,78,5,85
20.05.2011,1,17,0,0,17,2,7,36,3,54,0,1,1,32,7,27,9,35,0,0,5,31,4,72,16,11,23,18,0,0,4,91,8,44,15,1,1,83,5,81
27.05.2011,1,16,0,0,15,52,6,72,3,35,0,1,1,20,6,77,8,89,0,0,5,22,4,54,16,3,22,33,0,0,4,76,7,98,14,38,1,76,5,48
03.06.2011,1,17,0,0,15,11,6,30,3,24,0,1,1,23,6,85,9,6,0,0,5,35,4,53,15,99,21,40,0,0,4,61,7,95,14,42,1,82,5,51
10.06.2011,1,3,0,0,15,7,5,78,2,98,0,1,1,15,6,47,8,73,0,0,5,40,4,28,15,58,20,23,0,0,4,64,7,99,13,64,1,71,5,33
17.06.2011,1,8,0,0,15,5,6,47,3,22,0,1,1,22,7,37,9,83,0,0,5,65,4,50,16,49,21,96,0,0,5,2,8,34,14,89,1,91,5,81
24.06.2011,1,1,0,0,13,70,5,73,3,1,0,1,1,8,6,49,9,16,0,0,5,71,4,32,15,94,22,6,0,0,4,83,7,83,13,65,1,65,5,41
01.07.2011,0,99,0,0,13,84,5,55,2,73,0,1,1,9,6,67,8,25,0,0,5,66,4,2,15,45,21,20,0,0,4,73,7,60,13,7,1,58,5,0
08.07.2011,1,5,0,0,14,27,6,1,2,88,0,1,1,17,7,5,8,58,0,0,5,81,4,21,15,95,21,90,0,0,4,94,7,45,14,22,1,75,5,25
15.07.2011,1,0,0,0,13,56,5,70,2,88,0,1,1,1,6,37,8,20,0,0,5,75,4,2,15,18,20,99,0,0,4,61,5,36,13,26,1,62,4,98
22.07.2011,0,92,0,0,12,2,5,19,2,50,0,1,0,83,5,81,7,0,0,0,5,51,3,73,13,85,18,5,0,0,3,59,4,89,12,0,1,23,4,47
29.07.2011,0,91,0,0,11,99,5,10,2,52,0,1,0,93,6,38,7,12,0,0,5,44,3,63,13,11,17,2,0,0,3,46,5,12,11,79,1,25,4,48
05.08.2011,0,89,0,0,11,8,4,71,2,41,0,1,0,89,6,42,6,40,0,0,5,18,3,27,12,48,14,75,0,0,2,76,4,64,11,72,1,13,4,9
12.08.2011,0,92,0,0,11,8,4,77,2,35,0,1,0,85,6,47,6,33,0,0,5,35,3,27,13,8,15,17,0,0,2,78,4,81,11,95,1,12,4,26
19.08.2011,0,93,0,0,11,34,4,77,2,47,0,1,0,86,6,39,6,51,0,0,5,75,3,29,13,77,15,84,0,0,2,72,5,2,11,98,1,11,4,17
26.08.2011,0,86,0,0,10,67,4,49,2,29,0,0,0,80,6,40,6,13,0,0,5,49,3,2,13,36,14,18,0,0,2,47,4,70,10,93,0,96,3,90
02.09.2011,0,88,0,0,11,9,4,72,2,62,0,1,0,90,7,65,6,17,0,0,5,69,3,14,13,57,15,43,0,0,2,75,5,68,11,22,1,2,4,9
09.09.2011,0,86,0,0,9,88,4,61,2,45,0,0,0,84,7,9,5,66,0,0,5,52,2,91,12,37,14,12,0,0,2,67,5,22,10,85,1,1,3,72
16.09.2011,0,94,0,0,11,36,5,22,2,73,0,1,0,95,6,66,6,10,0,0,5,49,3,32,13,22,14,81,0,0,2,73,5,23,11,94,1,19,5,15
23.09.2011,0,97,0,0,11,63,5,27,2,85,0,1,0,96,6,9,6,7,0,0,5,39,3,51,14,54,14,93,0,0,2,84,5,17,12,39,1,28,4,10
30.09.2011,1,2,0,0,12,32,5,30,2,96,0,1,0,94,5,71,6,68,0,0,5,54,3,56,15,65,16,11,0,0,3,27,5,32,12,74,1,30,4,24
14.10.2011,1,0,0,0,12,33,5,10,2,77,0,0,0,91,5,80,6,78,0,0,5,67,3,41,16,8,15,90,0,0,3,21,4,89,12,65,1,28,4,28
21.10.2011,0,99,0,0,12,24,5,81,2,88,0,0,0,85,5,27,7,17,0,0,5,74,3,49,16,37,16,93,0,0,3,23,5,21,13,46,1,39,4,44
28.10.2011,0,94,0,0,11,55,5,31,2,72,0,0,0,75,5,36,7,5,0,0,5,51,3,30,15,55,15,47,0,0,2,76,4,61,12,35,1,13,4,23
11.11.2011,0,92,0,0,11,35,6,21,2,89,0,0,0,79,5,51,7,10,0,0,5,75,3,28,15,70,15,62,0,0,2,80,4,47,12,42,1,28,4,5
18.11.2011,0,84,0,0,11,56,6,14,2,83,0,0,0,76,5,33,6,74,0,0,5,7,3,17,15,85,14,80,0,0,2,57,3,21,12,27,1,22,3,89
25.11.2011,0,72,0,0,10,61,5,16,2,44,0,0,0,61,4,17,5,94,0,0,5,5,2,85,14,67,13,98,0,0,2,24,3,7,11,48,1,8,3,58
02.12.2011,0,77,0,0,12,37,6,0,2,71,0,0,0,70,5,20,6,87,0,0,5,17,3,14,15,85,15,62,0,0,2,58,3,24,12,41,1,30,4,18
09.12.2011,0,76,0,0,12,38,6,39,2,84,0,0,0,74,5,33,7,0,0,0,5,18,3,16,16,10,15,36,0,0,2,63,3,8,12,44,1,28,4,44
16.12.2011,0,69,0,0,12,31,5,72,2,89,0,0,0,77,5,71,6,37,0,0,5,11,3,2,15,9,14,25,0,0,2,29,2,67,11,20,1,22,4,9
23.12.2011,0,74,0,0,12,86,6,21,3,0,0,0,0,79,5,54,6,61,0,0,5,14,3,6,15,74,15,21,0,0,2,44,2,70,11,45,1,31,4,11
30.12.2011,0,73,0,0,12,99,6,20,2,99,0,0,0,76,5,2,6,76,0,0,5,15,3,14,16,1,15,55,0,0,2,37,2,86,11,63,1,29,5,31
06.01.2012,0,72,0,0,13,26,5,67,2,75,0,0,0,66,4,55,6,96,0,0,5,22,3,9,16,34,15,76,0,0,2,65,2,76,11,65,1,14,4,6
13.01.2012,0,70,0,0,12,24,5,80,2,98,0,0,0,69,5,24,7,65,0,0,5,11,3,8,16,29,15,95,0,0,2,60,2,90,12,5,1,24,4,27
20.01.2012,0,70,0,0,12,76,6,2,3,22,0,0,0,77,5,40,8,17,0,0,5,10,3,6,17,17,17,52,0,0,2,95,3,32,12,12,1,38,4,47
27.01.2012,0,73,0,0,12,76,6,46,3,33,0,0,0,90,5,50,8,16,0,0,5,15,3,11,16,86,17,75,0,0,3,0,3,61,12,42,1,45,4,94
03.02.2012,0,76,0,0,13,56,6,80,3,44,0,0,1,7,5,61,8,86,0,0,5,22,3,8,17,24,18,75,0,0,3,11,3,56,12,36,1,56,5,6
10.02.2012,0,77,0,0,12,89,6,81,3,34,0,0,1,3,5,44,8,41,0,0,5,20,3,25,17,8,18,42,0,0,3,7,3,42,12,3,1,52,4,95
17.02.2012,0,76,0,0,13,38,7,13,3,36,0,0,1,8,5,61,8,61,0,0,5,45,3,4,17,34,19,4,0,0,3,17,4,4,11,88,1,54,4,93
24.02.2012,0,76,0,0,13,40,6,85,3,29,0,0,1,8,5,57,8,42,0,0,5,61,3,5,17,57,19,7,0,0,3,5,4,15,12,22,1,49,5,13
02.03.2012,0,75,0,0,13,51,7,66,3,56,0,1,1,21,6,5,8,76,0,0,5,65,3,12,17,50,19,44,0,0,3,10,3,85,12,99,1,51,5,5
09.03.2012,0,71,0,0,12,78,7,68,3,52,0,1,1,19,5,68,8,53,0,0,5,68,2,82,17,75,19,18,0,0,3,8,3,67,12,53,1,46,4,83
16.03.2012,0,68,0,0,13,7,8,5,3,66,0,0,1,24,5,61,9,34,0,0,5,24,2,86,18,51,20,19,0,0,3,19,3,81,13,46,1,56,5,7
23.03.2012,0,64,0,0,13,9,7,96,3,66,0,0,1,19,5,33,9,39,0,0,5,19,2,80,17,78,19,34,0,0,3,2,3,53,12,28,1,48,4,80
30.03.2012,0,60,0,0,13,7,8,15,3,54,0,0,1,8,4,91,8,80,0,0,5,11,2,71,17,59,18,93,0,0,2,94,4,6,11,64,1,34,5,35
06.04.2012,0,56,0,0,12,62,7,56,3,26,0,0,0,92,4,38,8,13,0,0,5,16,2,58,17,20,18,23,0,0,2,85,3,66,11,4,1,24,4,7
13.04.2012,0,50,0,0,11,81,7,53,3,12,0,0,0,85,4,8,7,41,0,0,5,14,2,43,16,15,17,21,0,0,2,66,3,59,10,29,1,16,3,96
20.04.2012,0,49,0,0,11,71,7,52,3,7,0,0,0,84,4,18,7,63,0,0,5,16,2,49,16,52,17,31,0,0,2,50,3,23,10,27,1,14,3,97
27.04.2012,0,48,0,0,12,15,7,50,3,13,0,0,0,85,4,26,7,80,0,0,5,31,2,53,16,92,17,61,0,0,2,51,3,30,10,53,1,17,4,16
04.05.2012,0,43,0,0,11,79,7,43,2,94,0,0,0,78,3,80,7,13,0,0,5,25,2,41,16,32,16,58,0,0,2,27,3,9,9,80,1,5,4,3
11.05.2012,0,52,0,0,11,74,7,72,3,8,0,0,0,76,3,77,7,77,0,0,5,41,2,50,16,90,16,82,0,0,2,40,2,90,9,48,1,7,4,11
18.05.2012,0,53,0,0,10,85,6,98,2,44,0,0,0,66,3,31,6,95,0,0,5,29,2,36,15,93,15,49,0,0,2,24,2,82,8,72,1,0,3,65
25.05.2012,0,57,0,0,10,71,7,23,2,53,0,0,0,72,3,33,7,9,0,0,5,20,2,41,15,75,16,73,0,0,2,72,2,70,8,74,1,3,3,39
01.06.2012,0,48,0,0,10,36,7,29,2,26,0,0,0,68,3,10,6,58,0,0,5,9,2,30,15,39,16,70,0,0,2,49,2,73,8,49,1,0,3,31
08.06.2012,0,48,0,0,9,51,7,61,2,45,0,0,0,74,3,42,6,76,0,0,5,16,2,43,15,93,17,40,0,0,2,51,2,94,9,21,1,10,3,48
15.06.2012,0,43,0,0,9,38,7,42,2,48,0,0,0,70,3,49,7,2,0,0,5,27,2,49,16,23,16,65,0,0,2,44,2,94,9,53,1,6,3,46
22.06.2012,0,44,0,0,9,73,7,56,2,65,0,0,0,77,3,66,7,38,0,0,5,37,2,42,16,13,16,60,0,0,2,60,3,17,10,22,1,4,3,42
29.06.2012,0,42,0,0,10,5,8,8,2,76,0,0,0,80,3,86,7,41,0,0,5,49,2,54,16,78,16,91,0,0,2,65,3,18,10,66,1,12,5,14
06.07.2012,0,40,0,0,10,0,7,73,2,55,0,0,0,72,3,47,7,40,0,0,5,45,2,44,16,87,16,88,0,0,2,70,3,7,9,94,1,1,3,24
13.07.2012,0,38,0,0,10,29,7,75,2,61,0,0,0,71,3,39,7,38,0,0,5,48,2,39,16,89,16,87,0,0,2,63,2,96,9,92,1,2,3,14
20.07.2012,0,33,0,0,10,20,7,43,2,42,0,0,0,65,2,87,7,47,0,0,5,37,2,22,16,29,17,23,0,0,2,68,2,84,9,10,0,94,5,16
27.07.2012,0,33,0,0,10,53,7,48,2,53,0,0,0,67,3,12,7,96,0,0,5,54,2,24,16,63,17,91,0,0,2,66,2,96,9,82,0,99,5,11
