Дата,Авангард-Агро. 01,АВТОВАЗ. 03,АгроКомплекс. 01,АгроКомплекс. БО-01,Аптечная сеть 36.6. 02,Атомэнергопром. 06,Балтийский берег. 01,Башнефть. 01,Башнефть. 02,Башнефть. 03,Башнефть. 04,Башнефть. 06,Башнефть. 07,Башнефть. 08,Башнефть. 09,Башнефть. БО-01,Башнефть. БО-05,Буровая компания Евразия. 01,ВБД ПП. 02,ВБД ПП. 03,ВБД ПП. БО-01,ВБД ПП. БО-02,ВБД ПП. БО-03,ВБД ПП. БО-06,ВБД ПП. БО-07,ВБД ПП. БО-08,Виктория-Финанс. БО-01,Газпром Капитал. 04,Газпром Капитал. 05,Газпром Капитал. 06,Газпром нефть. 03,Газпром нефть. 04,Газпром нефть. 08,Газпром нефть. 09,Газпром нефть. 10,Газпром нефть. 11,Газпром нефть. 12,Газпром нефть. БО-05,Газпром нефть. БО-06,Газпром. 08,Газпром. 09,Газпром. 11,Газпром. 13,Газпром. БО-21,ГАЗ-финанс. 01,ГИДРОМАШСЕРВИС. 02,ГИДРОМАШСЕРВИС. 03,Гражданские самолеты Сухого. 01,Гражданские самолеты Сухого. БО-01,Гражданские самолеты Сухого. БО-02,Гражданские самолеты Сухого. БО-03,Группа Джей Эф Си. 01,Группа Разгуляй. БО-16,Группа Черкизово. 01,Группа Черкизово. БО-03,Группа Черкизово. БО-04,Детский мир. 01,Дикси  - Финанс. 01,ЕвразХолдинг Финанс. 01,ЕвразХолдинг Финанс. 02,ЕвразХолдинг Финанс. 03,ЕвразХолдинг Финанс. 04,ЕвразХолдинг Финанс. 05,ЕвразХолдинг Финанс. 07,завод Арсенал. 04,Завод Ремпутьмаш. 01,ИКС 5 ФИНАНС. 01,ИКС 5 ФИНАНС. 04,ИКС 5 ФИНАНС. БО-01,ИКС 5 ФИНАНС. БО-02,ИКС 5 ФИНАНС. БО-03,ИРКУТ. 03,ИРКУТ. БО-01,ИРКУТ. БО-04,Иркутскэнерго. 01,Иркутскэнерго. БО-01,ИТЕРА ФИНАНС. 01,КАМАЗ. БО-01,КАМАЗ. БО-02,КАМАЗ. БО-03,Квадра (ТГК-4). 01,Кокс. 02,Кокс. БО-02,КОМОС ГРУПП. 01,КОМОС ГРУПП. БО-01,Кубаньэнерго. 01,Кузбассэнерго-Финанс. 01,Кузбассэнерго-Финанс. 02,ЛЕНТА. 02,ЛЕНТА. 03,Ленэнерго. 02,Ленэнерго. 03,Ленэнерго. 04,Ленэнерго. БО-01,Лукойл. 03,Лукойл. 04,Лукойл. БО-01,Лукойл. БО-02,Лукойл. БО-03,Лукойл. БО-04,Лукойл. БО-05,Лукойл. БО-06,Лукойл. БО-07,Лукойл. БО-18,Лукойл. БО-19,Лукойл. БО-20,Магнит. 01,Магнит. БО-01,Магнит. БО-02,Магнит. БО-03,Магнит. БО-04,Магнит. БО-05,Магнит. БО-06,Магнит. БО-07,Мечел. 02,Мечел. 04,Мечел. 05,Мечел. 13,Мечел. 14,Мечел. 15,Мечел. 16,Мечел. 17,Мечел. 18,Мечел. 19,Мечел. БО-01,Мечел. БО-02,Мечел. БО-04,Мечел. БО-05,Мечел. БО-11,Мечел. БО-12,Микояновский мясокомбинат. 02,Микояновский мясокомбинат. БО-01,Мир мягкой игрушки. 01,Мираторг Финанс. БО-01,Мираторг Финанс. БО-03,ММК. 18,ММК. 19,ММК. БО-01,ММК. БО-02,ММК. БО-03,ММК. БО-04,ММК. БО-05,ММК. БО-06,ММК. БО-07,ММК. БО-08,Московская объединенная энергетическая компания (МОЭК). 01,Мосэнерго. 01,Мосэнерго. 02,Мосэнерго. 03,Мосэнерго. БО-02,МОЭСК. 01,МОЭСК. БО-01,МОЭСК. БО-03,МРСК Урала. БО-01,МРСК Центра и Приволжья. БО-01,МРСК Центра. БО-01,МРСК Юга. 02,ННК-Актив (бывш. НК Альянс). 03,ННК-Актив (бывш. НК Альянс). 04,ННК-Актив (бывш. НК Альянс). 06,ННК-Актив (бывш. НК Альянс). БО-01,НОВАТЭК. БО-01,НОВАТЭК. БО-02,НОВАТЭК. БО-03,НОВАТЭК. БО-04,Новолипецкий металлургический комбинат. 07,Новолипецкий металлургический комбинат. 08,Новолипецкий металлургический комбинат. БО-01,Новолипецкий металлургический комбинат. БО-02,Новолипецкий металлургический комбинат. БО-03,Новолипецкий металлургический комбинат. БО-04,Новолипецкий металлургический комбинат. БО-05,Новолипецкий металлургический комбинат. БО-06,Новолипецкий металлургический комбинат. БО-07,Новолипецкий металлургический комбинат. БО-11,Новолипецкий металлургический комбинат. БО-12,Новолипецкий металлургический комбинат. БО-13,Новопластуновское. 01,НПК Уралвагонзавод. 01,НПК Уралвагонзавод. 02,НПК Уралвагонзавод. БО-01,НПК Уралвагонзавод. БО-02,НПО Сатурн. 02,НПО Сатурн. 03,ОАО DOMO. БО-01,ОАО DOMO. БО-02,Обувьрус. 01,ОГК-2. 01,ОГК-6. 01,ОКЕЙ. 02,ОКЕЙ. БО-04,ОКЕЙ. БО-05,ОМЗ. 05,ОМЗ. 06,ОПК ОБОРОНПРОМ. 01,ОПК ОБОРОНПРОМ. 02,ПО УОМЗ. 04,Разгуляй-Финанс. 03,Разгуляй-Финанс. 04,Разгуляй-Финанс. БО-01,Разгуляй-Финанс. БО-02,Разгуляй-Финанс. БО-03,Роснефть. 04,Роснефть. 05,Роснефть. 06,Роснефть. 07,Роснефть. 08,Роснефть. 09,Роснефть. 10,Роснефть. БО-02,Роснефть. БО-05,Роснефть. БО-06,Роснефть. БО-07,Роснефть. БО-08,Роснефть. БО-09,Роснефть. БО-10,Роснефть. БО-18,Роснефть. БО-19,Роснефть. БО-20,Роснефть. БО-21,Роснефть. БО-22,Роснефть. БО-23,Роснефть. БО-25,Роснефть. БО-26,РусГидро. 01,РусГидро. 02,РусГидро. 07,РусГидро. 08,РусГидро. 09,Русская Аквакультура (бывш. Русское море). БО-01,Русское Море (АО). 01,РуссНефть. 01,Северсталь. БО-01,Северсталь. БО-02,Северсталь. БО-04,Сибирская Аграрная Группа. 02,СИБМЕТИНВЕСТ. 01,СИБМЕТИНВЕСТ. 02,Силовые машины. 02,Синергия. 03,Синергия. БО-01,СОЛЛЕРС. 02,СОЛЛЕРС. БО-02,Т Плюс (бывш. Волжская ТГК). 01 (ранее ТГК-5. 01),Т Плюс (бывш. Волжская ТГК). 01 (ранее ТГК-6. 01),Т Плюс (бывш. Волжская ТГК). 01 (ранее ТГК-9. 01),Татнефть. БО-01,ТВЗ. 03,ТГК-1. 01,ТГК-1. 02,ТГК-1. 03,ТГК-1. 04,ТГК-2. БО-02,ТД Копейка (ОАО). 02,ТД Копейка (ОАО). 03,ТД Спартак-Казань. БО-01,ТМК. 03,ТМК. БО-01,Трансмашхолдинг. 02,Трансмашхолдинг. БО-01,Транснефть. 01,Транснефть. 03,Транснефть. БО-01,Транснефть. БО-02,Транснефть. БО-03,Тюменьэнерго. 02,УК ГидроОГК. 01,УМПО. 03,Фортум (ТГК-10). 01,ФСК ЕЭС. 04,ФСК ЕЭС. 06,ФСК ЕЭС. 07,ФСК ЕЭС. 08,ФСК ЕЭС. 09,ФСК ЕЭС. 10,ФСК ЕЭС. 11,ФСК ЕЭС. 12,ФСК ЕЭС. 13,ФСК ЕЭС. 15,ФСК ЕЭС. 18,ФСК ЕЭС. 19,ФСК ЕЭС. 21,ФСК ЕЭС. 22,ФСК ЕЭС. 24,ФСК ЕЭС. 25,ФСК ЕЭС. БО-01,ХК Металлоинвест. 01,ХК Металлоинвест. 02,ХК Металлоинвест. 03,ХК Металлоинвест. 05,ХК Металлоинвест. 06,ЧТПЗ. 01,ЧТПЗ. 03,ЧТПЗ. БО-01,Энел Россия (бывш. Энел ОГК-5). 01,Энел Россия (бывш. Энел ОГК-5). БО-01,Энел Россия (бывш. Энел ОГК-5). БО-02,Энел Россия (бывш. Энел ОГК-5). БО-15,Энел Россия (бывш. Энел ОГК-5). БО-18,Югинвестрегион. БО-01,Якутскэнерго. 02,Якутскэнерго. БО-01,ЯТЭК (бывш. Якутгазпром). БО-01
09.04.2010,0,128.04,0,0,109.79,0,0,144.22,144.19,144.17,0,0,0,0,0,0,0,0,128.39,118.94,0,0,0,0,0,0,117.49,0,0,0,148.59,189.01,0,0,0,0,0,0,0,131.76,110.7,161.78,149.27,0,128.93,0,0,108.81,0,0,0,173.2,0,148.21,0,0,118.88,104.27,103.73,0,104.48,0,0,0,0,0,119.73,172.99,0,0,0,105.68,0,0,0,0,171.92,0,0,0,126.45,108.73,0,125.1,0,108.49,0,0,0,0,116.38,136.95,0,0,123.94,123.89,135.35,135.65,135.45,134.06,135.55,133.59,133.59,208.78,208.44,208.37,0,0,0,0,0,0,0,0,126.43,156.47,134.18,0,0,0,0,0,0,0,155.33,106.76,0,0,0,0,124.12,0,0,0,0,0,0,138.35,134.43,0,0,0,0,0,0,113.83,115.42,109.27,141.17,114.75,107.09,0,0,0,0,0,130.03,0,0,0,0,0,0,0,0,0,0,137.85,0,0,0,153.79,107.03,0,0,0,0,0,0,0,0,0,99.89,128.7,0,0,0,121.09,135.01,0,0,0,112.83,144.62,0,0,0,109.78,162.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.08,138.28,115.33,117.45,117.48,112.49,175.95,175.91,0,107.77,0,116.55,0,0,0,0,0,129.59,106.68,155.11,0,0,0,123.6,105.37,0,114.83,0,113.77,0,223.34,169.2,0,0,0,102.83,123.49,156.72,112.49,101.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.92,142.45,160.34,109.68,126.6,126.55,0,0,0,110.26,0,0
16.04.2010,0,129.98,0,0,112.58,0,0,146.4,146.34,146.25,0,0,0,0,0,0,0,0,130.24,121.48,0,0,0,0,0,0,117.49,0,0,0,150.97,191.21,0,0,0,0,0,100.3,100.34,134.01,111.89,164.05,151.73,0,132.32,0,0,111.34,0,0,0,171.4,0,150.21,0,0,121.5,106.7,105.22,0,105.24,0,0,0,0,0,121.13,176.43,0,0,0,107.99,0,0,0,0,174.48,0,0,0,126.45,108.73,0,125.1,0,109.7,0,0,0,0,118.3,137.51,0,0,124.31,126.34,137.54,137.54,137.76,134.06,137.55,135.17,135.19,210.9,211.23,211.16,0,0,0,0,0,0,0,0,128.05,160.2,135.95,0,0,0,0,0,0,0,156.64,108.4,0,0,0,0,131.67,0,0,0,0,0,0,139.19,135.79,0,0,101.61,0,0,0,129.68,117.88,109.27,141.17,114.75,108.89,0,0,0,0,0,133.13,0,0,0,0,0,0,0,0,0,0,139.64,0,0,0,155.73,108.8,0,0,0,0,0,0,0,0,0,102.49,130.57,0,0,0,122.7,135.79,0,0,0,112.83,148.92,0,0,0,111.15,165.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.1,145.16,117.23,119.19,119.19,116.3,178.06,178.09,0,113.85,0,117.62,0,0,0,0,0,129.59,108.14,158.16,0,0,0,123.6,112.5,0,117.28,0,113.77,0,226.57,171.21,0,0,0,104.34,124.99,159.68,112.49,102.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.99,142.45,163.61,112.23,126.6,128.24,0,0,0,111.89,0,0
23.04.2010,0,131.88,0,0,113.32,0,0,147.78,147.97,147.85,0,0,0,0,0,0,0,0,130.24,124.45,0,0,0,0,0,0,123.11,0,0,0,153.17,111.78,0,0,0,0,0,101.22,101.22,134.24,112.91,165.77,153.83,0,135.96,0,0,114.52,0,0,0,171.4,0,153.75,0,0,121.27,108.1,106.21,0,106.31,0,0,0,0,0,122.57,179.77,0,0,0,109.07,0,0,0,0,178.36,0,0,0,129.15,112.68,0,125.1,0,109.46,0,0,0,0,120.92,99.59,0,0,126.96,127.79,138.97,137.54,140.24,138.7,137.55,136.41,135.5,213.88,213.72,213.84,0,0,0,0,0,0,0,0,129.55,162.55,107.39,0,0,0,0,0,0,0,158.92,109.62,0,0,0,0,134.59,0,0,0,0,0,0,141.38,137.62,0,0,102.64,0,0,0,129.68,120.02,111.95,144.03,119.07,108.89,0,0,0,0,0,136.18,0,0,0,0,0,0,0,0,0,0,140.86,0,0,0,157.98,109.8,0,0,0,0,0,0,0,0,0,102.49,130.57,0,0,0,124.1,135.79,0,0,0,112.83,148.92,0,0,0,116.3,165.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.07,154.93,120.59,120.82,120.82,116.3,111.9,112.67,0,115.38,0,119.14,0,0,0,0,0,129.59,110.34,161.02,0,0,0,136.89,114.38,0,118.26,0,113.77,0,228.84,173.74,0,0,0,106.39,126.22,163.93,112.49,103.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.55,142.45,165.58,113.04,126.6,128.24,0,0,0,113.49,0,0
30.04.2010,0,133.93,0,0,119.51,0,0,150.33,150.34,150.33,0,0,0,0,0,0,0,0,134.09,126.83,0,0,0,0,0,0,126,0,0,0,155.65,114.57,0,0,0,0,0,102.77,102.48,101.29,114.55,167.26,156.4,0,139.28,0,0,117.09,0,0,0,171.4,0,155.84,0,0,123.03,109.7,107.94,0,108.28,0,0,0,0,0,123.93,182.48,0,0,0,110.75,0,0,163.33,0,181.53,0,0,0,129.15,112.68,0,125.1,0,110.72,0,0,0,0,122.02,101.51,0,0,127.23,129.53,141.93,142.43,142.3,141.85,141.62,139.27,138.47,215.64,216.07,216.03,0,0,0,0,0,0,0,0,131.3,118.06,109.25,0,0,0,0,0,0,0,161.44,111.77,0,0,0,0,138.19,0,0,0,0,0,0,143.26,139.82,0,0,103.86,0,0,0,129.68,121.97,113.39,146.44,121.83,111.58,0,0,0,0,0,139.2,0,0,0,0,0,0,0,0,0,0,143.3,0,0,0,157.94,110.83,0,0,0,0,0,0,0,0,0,102.49,130.57,0,0,0,125.6,135.79,0,0,0,119.64,153.35,0,0,0,118.63,165.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.95,150.96,123.18,122.34,122.39,122.79,114.26,114.27,0,127.61,0,120.87,0,0,0,0,0,136.54,112.58,163.88,0,0,0,138.64,114.38,0,120.8,0,117.36,0,232.28,176.17,0,0,0,107.67,127.85,166.68,112.49,103.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.35,142.45,167.54,116.24,126.6,128.24,0,0,0,114.43,0,0
07.05.2010,0,135.5,0,0,120.94,0,0,151.91,151.73,151.22,0,0,0,0,0,0,0,0,135.08,128.36,0,0,0,0,0,0,127.31,0,0,0,157.45,116.98,0,0,0,0,0,101.72,101.6,100.67,113.72,167.95,158.13,0,142.47,0,0,119.15,0,0,0,171.4,0,158.1,0,0,119.42,110.67,107.12,0,107.54,0,0,0,0,0,125.19,184.87,0,0,0,112.28,0,0,163.33,0,185.32,0,0,0,132.28,112.68,0,125.1,0,110.98,0,0,0,0,122.02,102.22,0,0,128.05,127.68,142.69,143.66,144.02,143.35,144.18,137.61,137.72,218.57,218.57,218.57,0,0,0,0,0,0,0,0,132.76,122,110.28,0,0,0,0,0,0,0,161.44,112.5,0,0,0,0,138.19,0,0,0,0,0,0,145.71,139.71,0,0,103.67,0,0,0,113.87,124.22,114.39,148.32,123.33,111.58,0,0,0,0,0,142.25,0,0,0,0,0,0,0,0,0,0,143.77,0,0,0,106.32,112.37,0,0,0,0,0,0,0,0,0,111.16,136.6,0,0,0,127.09,135.79,0,0,0,119.64,157.97,0,0,0,122.82,175.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.66,152.39,124.76,123.44,123.26,122.79,115.48,114.68,0,127.61,0,122.2,101.21,0,0,0,0,136.54,111.31,166.79,0,0,0,138.64,114.38,0,122.68,0,117.36,0,234.32,178.26,0,0,0,109.28,127.74,170.43,129.36,105.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.96,100.33,169.05,118.1,134.27,134.54,0,0,0,114.43,0,0
14.05.2010,0,137.61,0,0,125.26,0,0,154.63,154.67,154.68,0,0,0,0,0,0,0,0,137.84,133.05,0,0,0,0,0,0,130.3,0,0,0,160.98,120.43,0,0,0,0,0,103.62,103.57,102.94,117.01,172.07,160.89,0,146.04,0,0,123.05,0,0,0,102.78,0,160.86,0,0,121.21,112.43,109.5,0,109.32,0,0,0,0,0,127.23,189.39,0,0,0,114.64,0,0,163.33,0,188.83,0,0,0,132.28,119.55,0,125.1,0,112.39,0,0,0,0,125.37,104.05,0,0,130.28,130.49,146.97,146.65,146.5,147.5,146.1,140.05,140.16,220.86,220.86,221.06,0,0,0,0,0,0,0,0,134.04,126.51,113.41,0,0,0,0,0,0,0,166.09,114.96,0,0,0,0,143.33,0,0,0,0,0,0,147.2,142.59,0,0,105.75,0,0,0,103.71,126.79,116.35,150.21,125.69,115.26,0,0,0,0,0,145.5,0,0,0,0,0,0,0,0,0,0,146.37,0,0,0,108.95,113.06,0,0,0,0,109.21,0,0,0,0,111.43,142.29,0,0,0,128.57,104.37,0,0,0,126,157.34,0,0,0,125.96,179.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.11,155.7,128.04,125.57,125.92,129.28,117.77,117.55,0,121.19,0,123.54,103.84,0,0,0,0,134.17,115.04,170.18,0,0,0,145.45,114.38,0,125,0,121.88,0,237.55,180.53,0,0,0,111.11,130.87,173.64,129.36,107.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.07,100.33,171.59,120.94,137.12,137.25,0,0,0,118.01,0,0
21.05.2010,0,139.25,0,0,126.42,0,0,156.29,156.28,156.38,0,0,0,0,0,0,0,0,139.67,135.92,0,0,0,0,0,0,133.07,0,0,0,163.43,123.68,0,0,0,0,0,104.85,104.68,104.61,115.78,172.63,162.41,0,149.28,0,0,125.52,0,0,0,103.74,0,163.04,0,0,124.06,114.41,109.68,0,111.29,0,0,0,0,0,128.43,192.45,0,0,0,116.25,0,0,163.33,0,192.74,0,0,0,132.28,121.85,0,125.1,0,113.17,0,0,0,0,126.8,105.37,0,0,132.01,130.1,148.81,148.86,149.03,149.28,147.31,141.82,141.53,223.61,223.64,223.64,0,0,0,0,0,0,0,0,135.91,128.47,115.68,0,0,0,0,0,0,0,106.57,117.58,0,0,0,0,145.92,0,0,0,0,0,0,101.53,144.91,0,0,108.01,0,0,0,106,129.37,117.85,152.23,128.29,116.8,0,0,0,0,0,147.8,0,0,0,0,0,0,0,0,0,0,148.51,0,0,0,111.24,115.32,0,0,0,0,111.51,0,0,0,0,113.54,142.29,0,0,0,130.06,105.76,0,0,0,128.49,159.83,0,0,0,129.22,182.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.11,158.19,130.49,126.86,126.81,131.08,118.9,119.65,0,123.11,0,125.11,105.7,0,0,0,0,134.17,115.37,172.81,0,0,0,107.47,114.38,0,126.49,0,123.51,0,240.19,183.11,0,0,0,112.82,132.56,176.94,129.36,108.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.85,100.33,175.04,123.77,140.46,140.02,0,0,0,119.79,0,0
28.05.2010,0,141.35,0,0,129.65,0,0,159.33,159.37,159.27,0,0,0,0,0,0,0,0,141.09,138.34,0,0,0,0,0,0,135.48,0,0,0,166.37,126.74,0,0,0,0,0,106.89,106.8,106.61,118.99,175.94,165.65,0,153.09,0,0,128.59,0,0,0,104.7,0,165.72,0,0,123.81,117.57,112.08,0,112.36,0,0,0,0,0,129.88,196.02,0,0,0,117.96,0,0,163.33,0,100.85,0,0,0,136.03,124.71,0,125.1,0,113.93,0,0,0,0,128.34,106.89,0,0,133.18,132.73,151.94,151.77,151.87,151.8,151.69,143.16,143.36,226.05,226.05,225.99,0,0,0,0,0,0,0,0,137.52,133.07,117.83,0,0,0,0,0,0,0,108.3,118.98,0,0,0,0,148.51,0,0,0,0,0,0,103.54,146.27,0,0,109.23,0,0,0,108.89,131.7,119.29,154.14,130.49,118.34,0,0,0,0,0,151.71,0,0,0,0,0,0,0,0,0,0,145.68,0,0,0,113.13,116.96,0,0,0,0,113.81,0,0,0,0,116.99,142.29,0,0,0,131.47,107.15,0,0,0,130.99,162.33,0,0,0,132.45,100.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.28,161.83,133.28,129.36,129.15,136.18,120.4,120.39,0,125.03,0,127.03,108.21,0,0,0,0,143.29,117.43,176.67,0,0,0,110.64,114.38,0,128.27,0,125.14,0,112.87,185.49,0,0,0,114.49,134.55,180.49,129.36,110.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.67,100.33,178.16,125.33,142.8,142.36,0,0,0,121.57,0,0
04.06.2010,0,143.22,0,0,134.01,0,0,162.59,162.56,162.95,0,0,0,0,0,0,0,0,142.97,141.22,0,0,0,0,0,0,137.82,0,0,0,169.34,130.03,0,0,0,0,0,109.6,109.68,108.1,120.62,180.22,168.31,0,156.71,0,0,131.32,0,0,0,105.66,0,104.96,0,0,125.44,118.99,114.74,0,115.36,0,0,0,0,0,131.34,199.57,0,0,0,119.67,0,0,163.33,0,102.97,0,0,0,136.03,127.02,0,125.1,0,114.77,0,0,0,0,130.38,109.18,0,0,134.84,135.62,154.23,154.19,154.45,154.63,154.23,144.92,145.12,228.44,228.44,228.44,0,0,0,0,0,0,0,0,139.25,137.14,121.87,0,0,0,0,0,0,0,112.01,120.85,0,0,0,0,151.1,0,0,0,0,0,0,105.53,149.08,0,0,111.2,0,0,0,110.19,134.6,120.79,155.14,132.68,119.69,0,0,0,0,0,155.53,0,0,0,0,0,0,0,0,0,0,151.96,0,0,0,115.69,118.27,0,0,0,0,116.11,0,0,0,0,117.96,142.29,0,0,0,132.84,108.54,0,0,0,133.48,164.46,0,0,0,135.77,104.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.28,163.18,136.49,132.05,131.17,139.44,124.65,124.41,0,126.94,0,128.48,111.33,0,0,0,0,143.29,119.05,179.68,0,0,0,113.8,114.38,0,130.15,0,126.81,0,107.47,188.98,0,0,0,116.52,135.98,183.74,129.36,112.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.3,100.33,181.69,127.76,145.14,144.7,0,0,0,123.37,0,0
11.06.2010,0,145.02,0,0,96.77,0,0,166.06,166.07,166.02,0,0,0,0,0,0,0,0,144.77,143.49,0,0,0,0,0,0,140.28,0,0,0,172.61,133.24,0,0,0,0,0,110.56,110.76,109.55,122.06,183.78,171.29,0,160.13,0,0,134.14,0,0,0,106.62,0,107.52,0,0,86.28,121.54,118.36,0,118.16,0,0,0,0,0,132.9,111.1,0,0,0,121.01,0,0,163.33,0,105.1,0,0,0,136.03,129.32,0,125.1,0,115.52,0,0,0,0,132.61,111.22,0,0,100.97,100.03,157.4,156.75,156.93,157.09,157.11,146.69,146.89,230.9,230.88,230.91,0,0,0,0,0,0,0,0,140.82,141.3,124.36,0,0,0,0,0,0,0,114.69,123.05,0,0,0,0,153.69,0,0,0,0,0,0,107.41,150.6,0,0,112.77,0,0,0,111.91,137,122.3,107.2,134.88,121.23,0,0,0,0,0,158.05,0,0,0,0,0,0,0,0,0,0,104.88,0,0,0,118.34,120.36,0,0,0,0,118.41,0,0,0,0,120.07,142.29,0,0,0,134.31,109.93,0,0,0,135.97,103.49,0,0,0,139.02,107.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.28,165.67,139.45,134.36,134.32,142.7,128.59,128.49,0,128.86,0,129.99,113.95,0,0,0,0,143.29,120.68,182.96,0,0,0,116.46,114.38,0,132.37,0,128.42,0,109.29,191.95,0,0,0,118.72,137.71,187.16,136.44,114.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.14,100.33,106.13,130.13,147.48,147.04,0,0,0,125.16,0,0
18.06.2010,0,146.86,0,0,99.89,0,0,168.72,168.34,168.75,0,0,0,0,0,0,0,0,102,146.76,0,0,0,0,0,0,142.68,0,0,0,175.91,136.18,0,0,0,0,0,112,112.08,110.89,124.87,186.59,173.84,0,163.43,0,0,136.83,0,0,0,107.58,0,110,0,0,91.53,123.31,121.01,0,120.01,0,0,0,0,0,134.4,115.39,0,0,0,122.69,0,0,163.33,0,107.11,0,0,0,136.03,132.25,0,125.1,0,116.12,0,0,0,0,134.35,113.88,0,0,103.82,101.23,159.55,159.56,159.95,160.25,159.78,102.88,105.22,233.49,233.46,233.46,0,0,0,0,0,0,0,0,100.59,145.23,126.78,0,0,0,0,0,0,0,116.86,125.36,0,0,0,0,156.28,0,0,0,0,0,0,109.2,104.27,0,0,114.7,0,0,0,113.64,139.13,124.62,109.51,137.08,122.78,0,0,0,0,0,162.4,0,0,0,0,0,0,0,0,0,0,108.17,0,0,0,121.07,122.09,0,0,0,0,120.71,0,0,0,0,122.18,142.29,0,0,0,135.86,111.1,0,0,0,138.46,105.87,0,0,0,142.3,110.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.28,103.34,141.97,136.24,136.01,104.57,132.07,132.03,0,130.78,0,131.48,116.59,0,0,0,0,0,123.99,185.98,0,0,0,121.72,114.38,0,134.36,0,130.05,0,111.16,194.58,0,0,0,120.46,139.93,100.64,0,115.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.7,109.68,132.78,148.65,149.27,0,0,0,126.94,0,0
25.06.2010,0,0,0,0,103.74,0,0,108.62,108.75,108.71,0,0,0,0,0,0,0,0,103.79,150.85,0,0,0,0,0,0,145.06,0,0,0,178.61,139.23,0,0,0,0,0,114.05,113.62,112.47,124.6,189.74,176.92,0,167.09,0,0,139.81,0,0,0,108.54,0,112.68,0,0,93.38,125.72,121.57,0,121.74,0,0,0,0,0,135.66,118.77,0,0,0,124.54,0,0,163.33,0,109.08,0,0,0,136.03,134.55,0,125.1,0,116.82,0,0,0,0,135.92,115.2,0,0,104.64,102.91,162.72,162.09,162.79,162.52,163.51,107.13,107.03,0,0,0,0,0,0,0,0,0,0,0,102.4,148.37,129.22,0,0,0,0,0,0,0,119.38,127.28,0,0,0,0,158.87,0,0,0,0,0,0,111.17,106.51,0,0,116.36,0,0,0,115.37,143.09,125.81,112.07,139.27,124.32,0,0,0,0,0,165.76,0,0,0,0,0,0,0,0,0,0,109.01,0,0,0,123.11,123.6,0,0,0,0,123.02,0,0,0,0,124.29,142.29,0,0,0,137.22,112.48,0,0,0,140.96,108.73,0,0,0,145.08,113.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.55,105.84,144.76,138.11,138.44,107.88,134.12,133.74,0,132.7,0,133.05,119,0,0,0,0,0,125.22,189.61,0,0,0,124.89,114.38,0,136.49,0,131.68,0,113.03,196.41,0,0,0,121.92,141.83,102.56,0,117.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.7,112.98,135.13,152.13,150.83,101.07,0,0,129.81,0,0
