Date;A2A.MI;ANIM.MI;ATL.MI;AZM.MI;BMED.MI;BMPS.MI;BP.MI;BPE.MI;BZU.MI;CNHI.MI;CPR.MI;ENEL.MI;ENI.MI;EXO.MI;FBK.MI;FCA.MI;FNC.MI;G.MI;ISP.MI;IT.MI;LUX.MI;MB.MI;MONC.MI;MS.MI;PMI.MI;PRY.MI;PST.MI;RACE.SW;SFER.MI;SPM.MI;SRG.MI;STM.MI;TEN.MI;TIT.MI;TRN.MI;UBI.MI;UCG.MI;UNI.MI;US.MI;YNAP.MI
23.01.2004;1,52;0,00;15,59;0,00;6,42;0,03;4,75;9,74;9,60;0,00;0,00;4,90;14,73;2,56;0,00;1,74;0,00;22,23;2,92;9,00;13,50;9,30;0,00;1,55;9,65;0,00;0,00;0,00;0,00;0,78;2,79;23,50;2,34;2,58;0,00;13,50;2,69;0,61;0,25;0,00
30.01.2004;1,52;0,00;15,84;0,00;6,24;0,03;4,54;9,71;9,66;0,00;0,00;4,98;15,29;2,55;0,00;1,69;0,00;22,21;2,94;8,98;13,32;9,27;0,00;1,55;9,88;0,00;0,00;0,00;0,00;0,82;2,85;22,63;2,41;2,54;0,00;13,34;2,77;0,60;0,26;0,00
06.02.2004;1,50;0,00;15,63;0,00;5,92;0,03;4,58;9,63;9,89;0,00;0,00;5,05;15,03;2,55;0,00;1,64;0,00;21,82;2,93;8,70;13,78;9,39;0,00;1,60;9,50;0,00;0,00;0,00;0,00;0,84;2,85;21,50;2,38;2,47;0,00;13,75;2,74;0,63;0,28;0,00
13.02.2004;1,50;0,00;14,97;0,00;5,77;0,03;4,61;9,54;9,85;0,00;0,00;5,08;14,98;2,47;0,00;1,63;0,00;21,64;2,79;8,59;13,57;9,47;0,00;1,58;9,20;0,00;0,00;0,00;0,00;0,85;2,80;21,20;2,28;2,47;0,00;13,40;2,67;0,65;0,28;0,00
20.02.2004;1,52;0,00;15,03;0,00;5,69;0,03;4,63;9,54;9,69;0,00;0,00;5,19;15,17;2,43;0,00;1,65;0,00;21,67;2,86;8,68;13,41;9,38;0,00;1,51;9,25;0,00;0,00;0,00;0,00;0,85;2,83;20,94;2,27;2,56;0,00;13,25;2,61;0,63;0,28;0,00
27.02.2004;1,52;0,00;15,29;0,00;5,77;0,03;4,45;9,51;9,95;0,00;0,00;5,28;15,12;2,52;0,00;1,70;0,00;22,01;2,79;8,53;13,45;9,71;0,00;1,47;9,30;0,00;0,00;0,00;0,00;0,85;2,89;21,18;2,32;2,61;0,00;13,25;2,62;0,63;0,28;0,00
05.03.2004;1,54;0,00;15,14;0,00;5,80;0,03;4,43;9,49;9,76;0,00;0,00;5,46;15,61;2,59;0,00;1,73;0,00;21,75;2,79;8,51;13,70;9,75;0,00;1,51;9,25;0,00;0,00;0,00;0,00;0,96;2,96;20,81;2,39;2,53;0,00;13,05;2,67;0,63;0,28;0,00
12.03.2004;1,59;0,00;16,35;0,00;5,85;0,03;4,32;9,52;9,74;0,00;0,00;5,47;16,18;2,68;0,00;1,72;0,00;22,19;2,77;8,38;13,78;10,20;0,00;1,49;9,25;0,00;0,00;0,00;0,00;0,96;2,94;21,14;2,59;2,58;0,00;13,08;2,69;0,64;0,30;0,00
19.03.2004;1,52;0,00;16,60;0,00;5,52;0,03;4,39;9,54;9,33;0,00;0,00;5,23;16,64;2,89;0,00;1,66;0,00;21,20;2,70;8,57;13,25;10,07;0,00;1,46;8,88;0,00;0,00;0,00;0,00;0,94;2,93;19,89;2,77;2,49;0,00;13,11;2,69;0,62;0,29;0,00
26.03.2004;1,48;0,00;16,34;0,00;5,28;0,03;4,35;9,57;9,68;0,00;0,00;5,23;16,04;2,85;0,00;1,56;0,00;21,13;2,54;8,32;12,84;9,73;0,00;1,38;8,73;0,00;0,00;0,00;0,00;0,97;2,89;19,18;2,67;2,42;0,00;12,72;2,48;0,61;0,28;0,00
02.04.2004;1,47;0,00;16,11;0,00;5,00;0,03;4,21;9,51;9,39;0,00;0,00;5,54;15,93;2,78;0,00;1,52;0,00;20,83;2,58;8,40;12,52;9,74;0,00;1,39;8,95;0,00;0,00;0,00;0,00;0,96;2,91;18,92;2,79;2,49;0,00;12,33;2,47;0,62;0,29;0,00
09.04.2004;1,55;0,00;16,03;0,00;5,16;0,03;4,12;9,47;9,47;0,00;0,00;5,77;16,36;2,72;0,00;1,60;0,00;21,26;2,63;8,46;13,25;9,59;0,00;1,40;9,12;0,00;0,00;0,00;0,00;1,03;2,95;20,24;2,84;2,60;0,00;12,42;2,54;0,62;0,28;0,00
16.04.2004;1,58;0,00;16,54;0,00;5,21;0,03;4,09;9,48;9,86;0,00;0,00;5,77;16,46;2,78;0,00;1,60;0,00;23,77;2,81;8,59;13,66;10,29;0,00;1,43;9,16;0,00;0,00;0,00;0,00;1,03;2,93;19,48;2,72;4,71;0,00;12,83;2,98;0,61;0,28;0,00
23.04.2004;1,54;0,00;16,85;0,00;5,27;0,03;4,20;9,52;10,06;0,00;0,00;5,89;17,40;2,79;0,00;1,57;0,00;22,14;2,64;8,92;13,78;9,90;0,00;1,41;9,22;0,00;0,00;0,00;0,00;1,00;2,95;18,87;2,66;2,66;0,00;12,94;2,54;0,61;0,28;0,00
30.04.2004;1,52;0,00;17,15;0,00;5,53;0,03;4,26;9,56;10,74;0,00;0,00;5,82;17,33;2,76;0,00;1,71;0,00;22,31;2,58;8,61;13,62;9,89;0,00;1,46;9,38;0,00;0,00;0,00;0,00;0,98;2,96;19,34;2,63;2,67;0,00;13,21;2,47;0,61;0,28;0,00
07.05.2004;1,52;0,00;16,98;0,00;5,39;0,03;4,32;9,58;11,07;0,00;0,00;5,79;16,96;2,97;0,00;1,63;0,00;22,00;2,58;8,61;13,70;9,67;0,00;1,44;9,15;0,00;0,00;0,00;0,00;0,98;2,94;18,40;2,73;2,68;0,00;13,25;2,45;0,61;0,28;0,00
14.05.2004;1,50;0,00;16,84;0,00;5,27;0,03;4,26;9,59;10,74;0,00;0,00;5,66;17,01;2,94;0,00;1,57;0,00;21,51;2,54;8,78;13,30;9,42;0,00;1,44;9,23;0,00;0,00;0,00;0,00;0,95;2,95;18,30;2,95;2,58;0,00;12,79;2,44;0,60;0,28;0,00
21.05.2004;1,47;0,00;16,65;0,00;5,41;0,03;4,06;9,61;10,43;0,00;0,00;5,70;16,65;2,82;0,00;1,48;0,00;21,04;2,72;8,84;13,08;9,22;0,00;1,37;9,06;0,00;0,00;0,00;0,00;0,93;2,92;17,45;2,77;2,52;0,00;12,66;2,44;0,57;0,27;0,00
28.05.2004;1,48;0,00;16,97;0,00;5,45;0,03;4,14;9,62;10,36;0,00;0,00;5,70;16,37;2,76;0,00;1,48;0,00;21,13;2,78;8,83;13,23;9,24;0,00;1,44;8,98;0,00;0,00;0,00;0,00;0,92;2,96;17,61;2,65;2,56;0,00;12,20;2,47;0,56;0,27;0,00
04.06.2004;1,54;0,00;17,36;0,00;5,48;0,03;4,29;9,62;10,77;0,00;0,00;5,77;16,69;2,75;0,00;1,61;0,00;21,24;2,75;9,01;13,25;9,38;0,00;1,40;8,97;0,00;0,00;0,00;0,00;0,94;2,75;18,36;2,69;2,51;0,00;12,15;2,41;11,44;0,27;0,00
11.06.2004;1,53;0,00;17,29;0,00;5,38;0,03;4,17;9,40;10,78;0,00;0,00;5,77;16,90;2,86;0,00;1,75;0,00;21,16;2,81;9,21;13,26;9,32;0,00;1,44;8,91;0,00;0,00;0,00;0,00;0,92;2,81;18,22;2,56;2,56;0,00;12,41;2,42;0,56;0,27;0,00
18.06.2004;1,52;0,00;17,10;0,00;5,22;0,03;3,97;9,43;10,80;0,00;0,00;5,90;17,27;2,89;0,00;1,73;0,00;21,70;2,84;9,35;13,08;9,56;0,00;1,43;9,12;0,00;0,00;0,00;0,00;0,94;2,81;18,10;2,82;2,57;0,00;12,37;2,47;0,56;0,27;0,00
25.06.2004;1,53;0,00;17,36;0,00;5,13;0,03;4,15;9,43;10,92;0,00;0,00;5,62;17,98;2,95;0,00;1,72;0,00;22,02;2,86;9,06;13,70;9,92;0,00;1,48;9,32;0,00;0,00;0,00;0,00;0,98;2,86;17,50;2,78;2,58;0,00;12,62;2,54;0,56;0,27;0,00
02.07.2004;1,49;0,00;17,90;0,00;5,15;0,03;4,24;9,43;11,42;0,00;0,00;5,68;16,92;2,95;0,00;1,88;0,00;22,24;2,94;8,90;13,87;9,96;0,00;1,50;9,44;0,00;0,00;0,00;0,00;0,98;2,83;17,60;2,64;2,57;0,00;12,66;2,55;0,56;0,27;0,00
09.07.2004;1,48;0,00;18,18;0,00;5,19;0,03;4,35;9,45;10,54;0,00;0,00;5,66;16,30;3,06;0,00;1,86;0,00;21,93;2,93;8,96;14,15;9,94;0,00;1,53;9,31;0,00;0,00;0,00;0,00;0,94;2,82;17,58;2,65;2,55;0,00;12,75;2,55;0,56;0,27;0,00
16.07.2004;1,47;0,00;18,13;0,00;5,11;0,03;4,41;9,48;10,40;0,00;0,00;5,71;16,95;2,91;0,00;1,80;0,00;21,89;2,95;8,95;14,11;9,75;0,00;1,49;9,10;0,00;0,00;0,00;0,00;0,97;2,80;17,13;2,52;2,57;0,00;12,70;2,51;0,55;0,27;0,00
23.07.2004;1,45;0,00;17,86;3,65;4,95;0,03;4,24;9,52;10,46;0,00;0,00;5,66;16,76;2,83;0,00;1,85;0,00;21,80;2,83;9,09;14,02;9,65;0,00;1,49;8,93;0,00;0,00;0,00;0,00;0,97;2,78;16,23;2,48;2,49;0,00;12,68;2,49;0,53;0,27;0,00
30.07.2004;1,41;0,00;17,75;3,43;4,80;0,03;4,26;9,55;10,36;0,00;0,00;5,48;16,51;2,80;0,00;1,75;0,00;21,71;2,84;9,17;14,00;9,60;0,00;1,45;8,82;0,00;0,00;0,00;0,00;0,95;2,83;15,68;2,58;2,45;0,00;12,46;2,49;0,53;0,27;0,00
06.08.2004;1,44;0,00;17,88;3,58;5,06;0,03;4,21;9,58;10,28;0,00;0,00;5,64;17,10;2,70;0,00;1,82;0,00;21,97;2,88;9,16;14,09;9,72;0,00;1,49;8,86;0,00;0,00;0,00;0,00;1,00;2,84;15,45;2,68;2,47;0,00;12,58;2,50;0,54;0,27;0,00
13.08.2004;1,40;0,00;17,72;3,62;4,77;0,03;4,41;9,61;10,42;0,00;0,00;5,29;16,56;2,73;0,00;1,68;0,00;21,18;2,86;9,56;13,66;9,51;0,00;1,46;8,45;0,00;0,00;0,00;0,00;0,98;2,90;14,32;2,66;2,42;1,78;12,27;2,47;0,53;0,27;0,00
20.08.2004;1,35;0,00;17,47;3,49;4,68;0,03;4,38;9,66;10,00;0,00;0,00;5,34;16,67;2,66;0,00;1,63;0,00;21,00;2,67;9,49;13,41;9,35;0,00;1,44;8,27;0,00;0,00;0,00;0,00;1,02;2,93;13,93;2,63;2,35;1,81;12,12;2,41;0,53;0,26;0,00
27.08.2004;1,43;0,00;17,68;3,32;4,72;0,03;4,18;9,68;10,05;0,00;0,00;5,36;16,61;2,60;0,00;1,64;0,00;21,12;2,71;9,40;13,31;9,41;0,00;1,43;8,28;0,00;0,00;0,00;0,00;1,09;2,90;14,31;2,72;2,41;1,79;12,30;2,44;0,56;0,26;0,00
03.09.2004;1,57;0,00;18,04;3,32;4,93;0,03;4,18;9,70;9,85;0,00;0,00;5,45;16,90;2,63;0,00;1,65;0,00;21,49;2,84;9,56;13,96;9,70;0,00;1,49;8,55;0,00;0,00;0,00;0,00;1,09;2,91;14,40;2,69;2,48;1,80;12,30;2,50;0,56;0,27;0,00
10.09.2004;1,52;0,00;18,47;3,43;4,98;0,03;4,21;9,71;10,10;0,00;0,00;5,63;17,59;2,62;0,00;1,70;0,00;21,94;2,94;9,49;14,20;10,05;0,00;1,51;8,57;0,00;0,00;0,00;0,00;1,10;2,97;13,67;2,72;2,51;1,77;12,60;2,53;0,57;0,26;0,00
17.09.2004;1,55;0,00;18,63;3,40;4,92;0,03;4,34;9,80;10,10;0,00;0,00;5,55;17,56;2,66;0,00;1,71;0,00;22,24;2,86;9,72;14,17;10,02;0,00;1,50;9,02;0,00;0,00;0,00;0,00;1,10;2,94;14,52;2,84;2,49;1,80;12,67;2,49;0,56;0,27;0,00
24.09.2004;1,54;0,00;19,05;3,52;4,95;0,03;4,38;10,07;10,30;0,00;0,00;5,59;17,59;2,68;0,00;1,71;0,00;22,44;2,86;9,73;14,46;10,68;0,00;1,51;9,19;0,00;0,00;0,00;0,00;1,09;3,03;14,77;2,86;2,52;1,77;12,52;2,59;0,56;0,27;0,00
01.10.2004;1,55;0,00;19,29;3,56;4,86;0,03;4,44;10,21;10,30;0,00;0,00;5,56;18,15;2,83;0,00;1,67;0,00;22,44;2,83;9,63;14,33;10,73;0,00;1,51;9,14;0,00;0,00;0,00;0,00;1,13;3,08;14,42;2,92;2,50;1,84;12,28;2,58;0,55;0,27;0,00
08.10.2004;1,65;0,00;19,01;3,50;4,95;0,03;4,43;10,43;10,71;0,00;0,00;5,69;18,50;2,87;0,00;1,65;0,00;22,43;2,87;9,71;14,55;10,78;0,00;1,49;9,37;0,00;0,00;0,00;0,00;1,15;3,03;14,38;2,95;2,58;1,85;12,70;2,58;0,55;0,27;0,00
15.10.2004;1,68;0,00;19,19;3,39;4,99;0,03;4,41;10,52;10,78;0,00;0,00;5,75;18,53;2,86;0,00;1,62;0,00;23,00;2,94;9,78;15,31;10,99;0,00;1,61;9,50;0,00;0,00;0,00;0,00;1,19;3,07;14,42;3,17;2,58;1,85;12,83;2,60;0,56;0,27;0,00
22.10.2004;1,61;0,00;19,05;3,60;4,84;0,03;4,61;10,57;10,86;0,00;0,00;5,66;18,04;2,87;0,00;1,54;0,00;23,00;2,95;9,87;15,17;10,98;0,00;1,65;9,12;0,00;0,00;0,00;0,00;1,13;3,08;14,04;3,20;2,55;1,89;12,99;2,62;0,56;0,28;0,00
29.10.2004;1,65;0,00;18,95;3,50;4,81;0,03;4,68;10,60;10,90;0,00;0,00;5,88;18,07;2,75;0,00;1,53;0,00;23,15;3,03;10,14;14,85;10,85;0,00;1,64;9,01;0,00;0,00;0,00;0,00;1,15;3,10;14,25;3,30;2,60;1,91;12,82;2,66;0,56;0,27;0,00
05.11.2004;1,69;0,00;18,91;3,47;4,89;0,03;4,54;10,57;10,75;0,00;0,00;6,20;17,80;2,73;0,00;1,58;0,00;23,27;3,00;10,16;14,47;10,86;0,00;1,61;8,94;0,00;0,00;0,00;0,00;1,14;3,17;14,43;3,18;2,61;1,93;9,19;2,65;0,59;0,27;0,00
12.11.2004;1,68;0,00;19,54;3,47;5,02;0,03;4,68;10,54;11,00;0,00;0,00;6,17;18,47;2,80;0,00;1,57;0,00;23,43;3,06;10,26;14,34;11,12;0,00;1,67;9,23;0,00;0,00;0,00;0,00;1,12;3,17;14,86;3,28;2,71;1,92;13,23;2,71;0,60;0,27;0,00
19.11.2004;1,68;0,00;19,64;3,54;5,24;0,03;4,67;10,54;10,89;0,00;0,00;6,10;18,52;2,78;0,00;1,62;0,00;23,50;3,21;10,64;14,70;11,38;0,00;1,73;9,28;0,00;0,00;0,00;0,00;1,07;3,10;15,71;3,47;2,85;1,94;13,33;2,69;0,60;0,27;0,00
26.11.2004;1,67;0,00;19,81;3,66;5,20;0,03;4,67;10,54;10,75;0,00;0,00;5,85;18,36;2,89;0,00;1,60;0,00;23,34;3,24;10,41;14,87;11,75;0,00;1,78;9,32;0,00;0,00;0,00;0,00;1,10;3,15;15,85;3,64;2,91;1,95;13,48;2,60;0,58;0,27;0,00
03.12.2004;1,67;0,00;20,29;3,65;5,13;0,03;4,69;10,52;10,55;0,00;0,00;5,79;18,66;2,89;0,00;1,57;0,00;23,35;3,15;10,40;14,92;10,98;0,00;1,81;9,16;0,00;0,00;0,00;0,00;1,13;3,25;15,17;3,55;2,90;1,92;13,82;2,62;0,59;0,27;0,00
10.12.2004;1,59;0,00;20,87;3,75;5,37;0,03;4,62;10,57;10,58;0,00;0,00;5,91;18,10;2,92;0,00;1,63;0,00;23,84;3,19;10,31;14,60;11,23;0,00;1,80;9,23;0,00;0,00;0,00;0,00;1,07;3,23;15,38;3,71;2,95;1,92;13,85;2,65;0,59;0,28;0,00
17.12.2004;1,63;0,00;20,99;3,84;5,25;0,03;4,55;10,59;10,74;0,00;0,00;6,06;18,20;2,99;0,00;1,63;0,00;24,42;3,20;10,55;14,53;11,26;0,00;1,82;9,12;0,00;0,00;0,00;0,00;1,09;3,30;14,86;3,86;2,98;1,94;13,72;2,64;0,59;0,29;0,00
24.12.2004;1,64;0,00;21,36;3,83;5,24;0,03;4,50;10,60;10,98;0,00;0,00;6,18;18,07;3,02;0,00;1,56;0,00;24,35;3,28;10,28;14,99;11,47;0,00;1,82;8,96;0,00;0,00;0,00;0,00;1,08;3,37;14,40;3,47;2,95;1,94;13,74;2,62;0,59;0,29;0,00
31.12.2004;1,70;0,00;22,74;3,90;5,27;0,03;4,52;10,62;10,78;0,00;0,00;6,19;18,63;3,02;0,00;1,63;0,00;27,42;3,31;10,26;14,77;12,47;0,00;1,88;9,29;0,00;0,00;0,00;0,00;1,11;3,39;14,31;3,42;3,00;1,93;13,74;3,14;0,59;0,30;0,00
07.01.2005;1,69;0,00;22,81;3,85;5,24;0,03;4,51;10,63;10,74;0,00;0,00;6,23;18,42;3,09;0,00;1,64;0,00;27,47;3,31;9,88;14,98;12,51;0,00;1,90;9,33;0,00;0,00;0,00;0,00;1,11;3,41;14,23;3,50;3,01;1,93;14,03;3,15;0,61;0,30;0,00
14.01.2005;1,77;0,00;21,88;3,95;5,36;0,03;4,49;10,65;11,05;0,00;0,00;6,10;18,23;3,32;0,00;1,70;0,00;24,95;3,40;9,96;15,52;12,47;0,00;1,95;10,03;0,00;0,00;0,00;0,00;1,09;3,45;14,02;3,57;3,06;1,98;14,17;2,67;0,63;0,30;0,00
21.01.2005;1,77;0,00;23,05;4,05;5,38;0,03;4,50;10,69;11,72;0,00;0,00;6,22;18,41;3,39;0,00;1,68;0,00;24,59;3,35;10,11;15,43;12,77;0,00;1,91;10,25;0,00;0,00;0,00;0,00;1,18;3,52;13,37;3,81;3,15;2,00;14,33;2,59;0,64;0,29;0,00
28.01.2005;1,79;0,00;23,62;4,14;5,73;0,03;4,62;10,75;12,00;0,00;0,00;6,16;18,53;3,41;0,00;1,63;0,00;24,62;3,37;10,24;16,34;12,73;0,00;1,97;10,64;0,00;0,00;0,00;0,00;1,21;3,51;12,81;3,71;3,16;2,03;14,23;2,66;0,65;0,30;0,00
04.02.2005;1,73;0,00;24,42;4,10;5,55;0,03;4,89;10,86;12,31;0,00;0,00;6,21;18,54;3,39;0,00;1,70;0,00;25,19;3,33;10,35;16,42;12,77;0,00;1,94;10,46;0,00;0,00;0,00;0,00;1,22;3,53;12,49;3,78;2,98;2,13;14,56;2,66;11,67;0,29;0,00
11.02.2005;1,76;0,00;25,29;4,30;5,64;0,03;4,80;11,63;12,41;0,00;0,00;6,48;19,15;3,33;0,00;1,65;0,00;25,86;3,38;10,38;16,67;13,42;0,00;2,00;10,95;0,00;0,00;0,00;0,00;1,23;3,69;12,83;3,61;3,05;2,13;14,63;2,74;0,66;0,30;0,00
18.02.2005;1,92;0,00;25,36;4,43;5,69;0,03;4,82;11,40;12,86;0,00;0,00;6,58;19,18;3,40;0,00;1,65;0,00;26,05;3,52;10,76;16,90;13,43;0,00;1,96;10,64;0,00;0,00;0,00;0,00;1,24;3,64;13,50;3,71;3,07;2,18;14,82;2,77;0,64;0,31;0,00
25.02.2005;1,84;0,00;24,20;4,30;5,76;0,03;4,87;11,49;12,86;0,00;0,00;6,23;19,52;3,39;0,00;1,65;0,00;25,30;3,47;10,88;16,25;13,01;0,00;1,92;10,63;0,00;0,00;0,00;0,00;1,29;3,51;12,83;3,66;2,99;2,14;14,70;2,82;0,62;0,31;0,00
04.03.2005;1,76;0,00;23,05;4,27;5,54;0,03;4,73;11,49;12,65;0,00;0,00;6,25;19,34;3,43;0,00;1,62;0,00;25,33;3,47;11,31;16,13;12,81;0,00;1,93;10,51;0,00;0,00;0,00;0,00;1,27;3,50;13,52;3,58;2,96;2,14;14,44;2,78;11,66;0,30;0,00
11.03.2005;1,74;0,00;22,44;4,33;5,40;0,03;4,56;11,46;12,50;0,00;0,00;6,26;20,48;3,26;0,00;1,61;0,00;25,22;3,49;11,10;16,20;13,13;0,00;1,96;10,83;0,00;0,00;0,00;0,00;1,32;3,50;13,58;3,56;2,89;2,15;14,73;2,75;0,63;0,31;0,00
18.03.2005;1,68;0,00;21,31;4,45;5,39;0,03;4,76;11,46;12,65;0,00;0,00;6,22;19,79;3,40;0,00;1,59;0,00;25,43;3,41;11,76;15,58;13,05;0,00;1,99;10,49;0,00;0,00;0,00;0,00;1,24;3,36;13,40;3,50;2,84;2,21;14,52;2,79;0,63;0,31;0,00
25.03.2005;1,63;0,00;22,52;4,51;5,25;0,03;4,80;11,47;12,30;0,00;0,00;6,30;20,18;3,35;0,00;1,59;0,00;25,19;3,48;11,95;15,50;12,95;0,00;1,99;11,08;0,00;0,00;0,00;0,00;1,25;3,37;12,89;3,52;2,79;2,28;14,65;2,84;0,63;0,32;0,00
01.04.2005;1,67;0,00;23,15;4,60;5,28;0,03;4,72;11,49;11,90;0,00;0,00;6,42;19,81;3,39;0,00;1,56;0,00;27,61;3,65;11,67;16,05;13,57;0,00;2,11;11,02;0,00;0,00;0,00;0,00;1,20;3,41;13,04;3,70;2,91;2,29;14,78;3,40;0,60;0,32;0,00
08.04.2005;1,66;0,00;22,39;4,50;5,26;0,03;4,64;11,52;11,95;0,00;0,00;6,30;20,31;3,38;0,00;1,56;0,00;24,94;3,66;11,46;15,84;13,60;0,00;2,12;11,01;0,00;0,00;0,00;0,00;1,23;3,48;12,92;4,13;2,92;2,11;15,08;2,85;0,60;0,32;0,00
15.04.2005;1,71;0,00;23,24;4,75;5,46;0,03;4,76;11,52;12,00;0,00;0,00;6,45;20,51;3,41;0,00;1,47;0,00;25,10;3,68;11,71;16,32;13,63;0,00;2,25;11,04;0,00;0,00;0,00;0,00;1,26;3,51;12,70;4,22;2,95;2,10;15,32;2,89;0,61;0,31;0,00
22.04.2005;1,66;0,00;23,32;4,85;5,16;0,03;4,83;11,57;11,79;0,00;0,00;6,28;19,73;3,43;0,00;1,39;0,00;24,60;3,53;11,82;15,81;13,18;0,00;2,15;10,17;0,00;0,00;0,00;0,00;1,23;3,52;11,77;4,37;2,83;2,07;14,84;2,83;0,60;0,33;0,00
29.04.2005;1,61;0,00;23,53;4,65;5,04;0,03;4,59;11,56;11,35;0,00;0,00;6,36;19,53;3,45;0,00;1,34;0,00;24,05;3,39;11,59;15,43;12,95;0,00;2,17;10,30;0,00;0,00;0,00;0,00;1,25;3,48;12,05;4,60;2,67;2,09;15,09;2,77;0,60;0,31;0,00
06.05.2005;1,56;0,00;22,47;4,73;4,96;0,03;4,39;11,56;11,20;0,00;0,00;6,37;19,51;3,22;0,00;1,43;0,00;23,79;3,45;11,30;15,49;12,73;0,00;2,14;10,04;0,00;0,00;0,00;0,00;1,22;3,47;10,85;4,93;2,62;2,08;15,28;2,72;0,60;0,30;0,00
13.05.2005;1,64;0,00;22,60;4,79;5,03;0,03;4,37;12,11;11,30;0,00;0,00;6,29;19,86;3,19;0,00;1,57;0,00;23,90;3,48;11,47;15,59;13,01;0,00;2,22;10,30;0,00;0,00;0,00;0,00;1,26;3,44;11,25;4,71;2,63;2,07;15,45;2,81;0,61;0,29;0,00
20.05.2005;1,76;0,00;22,66;4,78;5,13;0,03;4,60;12,69;11,46;0,00;0,00;6,16;19,55;3,23;0,00;1,56;0,00;23,67;3,46;11,80;16,36;13,50;0,00;2,33;10,40;0,00;0,00;0,00;0,00;1,21;3,55;11,57;4,84;2,61;2,12;15,64;2,81;0,57;0,31;0,00
27.05.2005;1,73;0,00;23,00;5,00;5,13;0,03;4,47;12,40;11,42;0,00;0,00;6,25;20,21;3,33;0,00;1,55;0,00;23,73;3,40;11,11;16,11;13,89;0,00;2,36;10,01;0,00;0,00;0,00;0,00;1,24;3,55;11,77;4,79;2,66;2,05;15,62;2,81;0,58;0,31;0,00
03.06.2005;1,73;0,00;23,42;5,11;5,20;0,03;4,53;12,51;11,44;0,00;0,00;6,36;20,85;3,30;0,00;1,53;0,00;24,69;3,43;11,09;16,40;14,19;0,00;2,34;9,51;0,00;0,00;0,00;0,00;1,25;3,45;12,23;4,89;2,63;2,09;15,49;2,61;0,58;0,31;0,00
10.06.2005;1,70;0,00;23,87;5,19;5,15;0,03;4,36;12,35;11,60;0,00;0,00;6,31;21,18;3,38;0,00;1,67;0,00;24,97;3,55;10,97;17,13;14,23;0,00;2,53;9,47;0,00;0,00;0,00;0,00;1,30;3,42;12,78;4,70;2,62;2,14;15,29;2,55;0,56;0,32;0,00
17.06.2005;1,69;0,00;23,68;5,12;5,38;0,03;4,33;12,87;11,85;0,00;5,61;6,48;21,56;3,50;0,00;1,66;0,00;26,10;3,60;10,71;17,45;15,80;0,00;2,47;9,67;0,00;0,00;0,00;0,00;1,35;3,41;13,17;4,41;2,58;2,07;15,56;2,58;0,56;0,33;0,00
24.06.2005;1,68;0,00;23,27;5,16;5,27;0,03;4,39;12,81;12,30;0,00;5,47;6,03;22,07;3,39;0,00;1,67;0,00;25,93;3,53;10,79;17,44;15,81;0,00;2,47;9,91;0,00;0,00;0,00;0,00;1,38;3,41;13,35;4,48;2,60;2,12;15,60;2,78;0,57;0,33;0,00
01.07.2005;1,67;0,00;24,11;5,14;5,14;0,03;4,35;12,70;12,15;0,00;5,75;6,01;21,35;3,44;0,00;1,68;0,00;25,69;3,50;10,55;16,95;15,41;0,00;2,44;9,57;0,00;0,00;0,00;0,00;1,38;3,41;13,24;4,96;2,52;2,07;15,16;2,73;0,56;0,34;0,00
08.07.2005;1,69;0,00;24,24;5,06;5,18;0,03;4,40;12,72;12,00;0,00;5,78;6,22;21,43;3,46;0,00;1,67;0,00;25,86;3,55;10,93;17,24;15,65;0,00;2,38;9,88;0,00;0,00;0,00;0,00;1,41;3,56;13,30;5,21;2,60;2,15;15,36;2,78;0,56;0,34;0,00
15.07.2005;1,69;0,00;23,76;5,16;5,06;0,03;4,32;12,73;12,15;0,00;5,83;6,16;23,03;3,47;0,00;1,74;0,00;25,43;3,63;11,10;17,76;15,37;0,00;2,40;9,79;0,00;0,00;0,00;0,00;1,58;3,50;13,71;5,38;2,52;2,16;15,21;2,75;0,55;0,33;0,00
22.07.2005;1,70;0,00;23,55;5,55;5,27;0,03;4,39;12,74;12,00;0,00;6,15;6,05;22,81;3,38;0,00;1,78;0,00;25,80;3,78;11,63;18,88;15,88;0,00;2,42;10,11;0,00;0,00;0,00;0,00;1,52;3,50;14,74;5,47;2,61;2,15;15,38;2,77;0,54;0,34;0,00
29.07.2005;1,74;0,00;23,30;5,36;5,46;0,04;4,64;12,76;12,25;0,00;6,03;6,03;22,88;3,56;0,00;1,89;0,00;27,25;3,79;11,58;18,95;16,57;0,00;2,40;10,17;0,00;0,00;0,00;0,00;1,54;3,54;14,69;5,78;2,59;2,13;15,66;2,73;0,54;0,34;0,00
05.08.2005;1,76;0,00;22,93;5,73;5,40;0,03;4,77;12,77;12,23;0,00;5,86;6,03;23,43;3,60;0,00;1,94;0,00;26,98;3,75;11,11;19,00;15,76;0,00;2,37;10,04;0,00;0,00;0,00;0,00;1,54;3,61;14,22;5,76;2,70;2,09;15,54;2,75;0,52;0,35;0,00
12.08.2005;1,72;0,00;22,80;6,25;5,37;0,04;4,52;12,81;12,07;0,00;6,06;5,98;23,24;3,68;0,00;1,93;0,00;26,19;3,73;11,44;18,69;15,13;0,00;2,39;10,09;0,00;0,00;0,00;0,00;1,56;3,54;13,79;6,03;2,66;2,13;15,74;2,77;0,54;0,35;0,00
