Date,ABE.MC,ACS.MC,ACX.MC,AENA.MC,AMS.MC,ANA.MC,BBVA.MC,BKIA.MC,BKT.MC,CABK.MC,DIA.MC,ELE.MC,ENG.MC,FCC.MC,FER.MC,GAM.MC,GAS.MC,GRF.MC,IAG.MC,IBE.MC,IDR.MC,ITX.MC,MAP.MC,MRL.MC,MTS.MC,OHL.MC,POP.MC,REE.MC,REP.MC,SAB.MC,SAN.MC,SCYR.MC,TEF.MC,TL5.MC,TRE.MC
22.06.2007,23.5935,47.11,18.14,0,0,204.65,17.56268,0,93.78681,0,0,40.05,18.21,48.0845,11.89,26.81,133.11,28.70,0,340.40,18.05,43.14,3.51356,0,43.49,32.1553,7.65462,34.25,29.866,7.31347,14.08421,35.8573,16.3428,19.2007,46.53
29.06.2007,24.18146,48.22,18.14,0,0,202.30,17.69882,0,97.66403,0,0,40.21,18.33,47.7634,11.55,27.00,132.15,29.96,0,332.24,18.52,43.77,3.65252,0,46.19,31.3959,7.66016,34.78,29.702,7.11288,14.10482,35.2361,16.1648,19.5174,49.19
06.07.2007,23.34147,46.52,17.92,0,0,210.25,17.86422,0,98.61525,0,0,39.30,18.15,50.4388,11.71,28.43,134.37,31.20,0,326.08,18.59,44.89,3.62274,0,47.55,32.1553,7.78764,34.66,30.728,6.80362,14.47568,35.4136,16.3626,18.5763,47.75
13.07.2007,23.55149,47.20,18.43,0,0,208.30,17.66967,0,97.59092,0,0,39.30,17.86,50.0821,12.08,30.75,134.85,32.00,0,323.76,18.25,45.03,3.62274,0,49.51,32.1927,7.53268,34.18,30.461,6.8872,14.58898,35.8475,16.4416,18.9021,50.15
20.07.2007,23.1525,47.09,18.30,0,0,198.35,17.52381,0,97.00525,0,0,39.30,18.07,48.6195,12.08,29.95,134.85,33.24,0,331.52,18.00,44.78,3.53341,0,45.30,30.1397,7.36084,33.98,30.174,6.83705,14.4036,36.9323,17.1535,18.893,54.00
27.07.2007,22.45947,47.02,18.68,0,0,186.95,17.39739,0,18.33305,0,0,39.45,17.62,46.6933,12.48,28.79,134.85,31.64,0,324.80,18.68,43.30,3.35476,0,47.59,27.6929,7.22782,32.90,27.67,6.69497,14.11507,35.029,17.1535,19.0468,54.30
03.08.2007,22.28097,48.09,19.07,0,0,185.10,17.20295,0,17.98196,0,0,39.54,17.20,45.9442,11.13,28.76,124.44,31.48,0,320.32,18.93,43.32,3.34483,0,48.49,28.4522,7.31095,32.98,28.296,6.85377,13.91934,32.5339,17.0744,18.9111,53.00
10.08.2007,22.092,43.86,18.18,0,0,186.65,16.77499,0,18.27456,0,0,39.39,17.48,43.6613,10.76,30.66,124.44,30.30,0,322.40,19.90,45.02,3.27536,0,47.47,25.593,7.47171,32.47,28.757,6.69497,13.8369,31.5872,17.7862,17.8344,51.90
17.08.2007,21.96599,43.89,17.47,0,0,173.40,16.56111,0,17.92347,0,0,39.54,17.14,41.8777,11.91,26.86,119.25,32.00,0,312.40,18.84,42.20,3.28528,0,47.20,24.9461,7.43291,31.16,26.705,6.69497,13.96056,29.5853,17.6182,17.8072,48.36
24.08.2007,22.64855,42.85,18.01,0,0,179.30,16.35685,0,16.73829,0,0,39.83,16.67,45.4805,11.30,28.56,119.25,30.86,0,319.20,19.07,43.35,3.2158,0,46.68,26.4367,7.43845,31.84,26.623,6.65318,13.81629,29.8318,17.3611,17.7077,46.75
31.08.2007,23.373,40.80,18.46,0,0,184.10,16.42497,0,16.50418,0,0,39.89,16.70,45.6232,11.39,29.26,119.25,27.80,0,325.60,19.18,43.05,3.2158,0,45.90,27.1023,7.42182,33.02,26.849,6.53615,13.80604,28.6977,17.46,17.201,46.25
07.09.2007,22.34404,40.75,18.37,0,0,170.35,15.90956,0,14.99712,0,0,39.87,17.17,42.2344,11.57,27.83,119.25,29.54,0,306.96,18.94,41.98,3.08677,0,42.17,25.0492,7.14468,33.12,26.13,6.61138,13.24959,25.6504,17.5687,17.5448,44.51
14.09.2007,22.24955,40.03,18.32,0,0,166.90,15.50113,0,14.99712,0,0,40.00,17.45,39.3094,10.57,27.35,110.70,30.42,0,302.48,18.30,43.61,3.02722,0,44.44,22.9774,6.67908,33.98,25.278,6.25198,13.15691,24.2106,18.4091,17.5177,47.96
21.09.2007,23.31005,38.10,19.90,0,0,186.70,16.19156,0,14.99712,0,0,39.93,18.34,41.2713,10.20,29.12,109.02,31.34,0,322.64,19.03,45.90,3.04707,0,46.61,23.2962,6.67908,35.55,26.202,6.20183,13.82665,23.6091,19.2693,16.4862,46.64
28.09.2007,23.02648,35.81,21.10,0,0,190.70,15.98729,0,14.79229,0,0,40.09,18.18,40.4866,10.91,28.65,114.30,31.88,0,329.60,18.97,47.26,3.14633,0,47.70,24.618,6.67908,36.35,25.956,5.97615,14.04299,24.2008,19.4077,15.9794,47.53
05.10.2007,24.0345,36.41,20.95,0,0,202.95,16.87226,0,15.64084,0,0,39.81,18.00,43.3402,10.84,29.41,119.43,31.62,0,336.32,19.84,49.65,3.37461,0,48.18,26.8117,6.94513,36.28,25.863,5.95107,14.36238,27.9482,18.9529,16.9476,47.14
12.10.2007,24.04497,38.33,20.70,0,0,217.50,17.05699,0,15.14344,0,0,37.57,19.20,42.6625,11.47,30.75,118.35,32.08,0,86.16,19.76,48.87,3.32498,0,52.20,28.4804,6.78994,39.85,26.089,5.70033,14.23873,27.6129,19.1012,16.8028,51.75
19.10.2007,23.92954,39.24,19.98,0,0,206.35,16.71669,0,14.82155,0,0,37.26,19.34,40.986,11.23,32.03,118.74,32.44,0,88.56,19.35,50.05,3.22573,0,55.40,27.9272,6.65692,39.62,27.136,5.71705,14.64056,27.1198,22.1463,17.0833,56.10
26.10.2007,24.02403,38.97,20.92,0,0,215.00,16.25958,0,14.51429,0,0,36.37,19.93,41.6994,10.98,33.36,118.74,33.60,0,88.16,19.15,50.20,3.2158,0,53.75,27.0929,6.50171,39.51,27.156,5.5666,14.81568,30.6996,21.8892,16.3776,55.80
02.11.2007,23.95049,38.87,19.50,0,0,213.25,16.64857,0,14.63133,0,0,36.06,19.58,42.5911,11.62,34.98,125.40,34.58,0,90.00,20.55,50.65,3.1761,0,56.40,28.5554,6.46292,38.74,27.906,5.79227,15.14543,31.8337,22.5319,16.3323,56.80
09.11.2007,23.74046,39.19,19.60,0,0,228.35,15.87059,0,14.16314,10.817,0,36.06,19.60,41.4854,11.83,34.53,127.23,35.00,0,95.04,20.00,51.20,3.15625,0,54.85,29.3803,6.32435,39.00,27.341,5.8675,15.22786,28.678,22.7098,17.6082,57.90
16.11.2007,24.05545,42.09,18.83,0,0,223.25,16.22071,0,17.63072,10.898,0,36.85,19.91,42.5555,11.45,30.79,126.90,36.58,0,93.20,19.26,48.65,3.0967,0,55.50,26.5773,6.59594,40.04,26.335,5.83406,15.22786,29.674,22.5319,17.2643,59.15
23.11.2007,23.33099,43.60,18.16,0,0,216.00,15.90956,0,18.24532,10.613,0,36.45,18.86,39.9515,10.85,28.41,126.90,35.00,0,91.20,18.65,49.51,3.0173,0,53.25,25.743,6.44628,39.14,25.576,5.64182,14.92898,28.6287,22.1364,16.5585,54.30
30.11.2007,24.02403,43.00,18.43,0,0,232.00,16.54168,0,21.02526,10.694,0,37.58,20.58,41.20,10.60,31.02,125.64,30.96,0,90.16,18.65,47.62,3.0967,0,53.25,25.7055,6.70679,42.18,25.555,5.85077,15.0836,29.8713,22.4725,16.0609,49.67
07.12.2007,24.31795,41.53,18.47,0,0,235.25,16.75555,0,20.19132,10.409,0,38.10,21.46,40.8789,10.93,31.97,127.05,29.10,0,87.92,18.62,47.71,2.9776,0,48.83,25.9961,6.79549,43.54,25.75,5.75884,15.3308,29.9206,22.8186,15.9614,48.69
14.12.2007,24.56998,43.12,17.51,0,0,229.30,16.7264,0,19.81083,10.328,0,37.18,21.56,40.0585,11.21,31.43,122.31,30.18,0,85.04,18.55,45.31,3.00737,0,46.82,24.5336,6.67908,44.85,25.658,5.90092,15.13507,28.4709,22.9471,16.1695,49.16
21.12.2007,24.01355,43.60,17.10,0,0,219.85,16.24986,0,18.87439,10.144,0,36.91,20.44,36.8481,10.63,31.54,122.31,32.26,0,83.92,18.42,42.50,3.11655,0,49.93,22.668,6.44074,43.62,24.724,6.09317,15.16604,27.5636,21.7607,16.9748,47.80
28.12.2007,23.14202,42.35,16.83,0,0,216.85,16.29855,0,18.3623,10.694,0,36.35,19.99,36.6698,10.77,31.98,122.31,31.96,0,83.20,18.58,42.02,2.98752,0,49.46,21.59,6.48508,43.24,24.919,6.50273,15.23812,26.2323,22.2847,16.2871,48.78
04.01.2008,22.44899,40.75,16.25,0,0,203.80,15.65671,0,17.03089,10.511,0,35.60,19.45,33.067,10.33,29.81,113.91,31.08,0,82.96,17.22,38.40,2.82872,0,49.80,20.2587,6.26337,41.00,25.525,6.67824,14.67142,24.1613,21.7311,15.9614,43.39
11.01.2008,21.90304,39.05,15.87,0,0,198.30,14.90788,0,17.38198,10.593,0,35.88,20.21,31.5831,9.71,26.17,113.91,28.84,0,83.52,16.33,34.80,2.88827,0,49.42,19.1244,6.02503,42.74,25.36,6.74512,14.12543,25.0784,22.3935,15.3461,41.78
18.01.2008,21.53546,37.16,15.24,0,0,181.60,13.79932,0,15.72873,10.572,0,34.01,19.05,30.2918,9.97,27.20,110.73,27.92,0,78.24,16.56,34.87,2.66991,0,51.90,17.8869,5.47629,41.00,22.795,6.27705,12.81691,23.6485,21.4048,14.0974,40.82
25.01.2008,21.43051,36.11,15.63,0,0,172.95,13.80904,0,14.98248,10.389,0,31.25,18.12,30.8911,9.38,25.04,107.46,28.80,0,74.72,16.51,36.10,2.66991,0,45.33,17.9994,5.8255,38.99,21.737,6.10989,12.4563,20.9661,18.7848,13.1473,41.29
01.02.2008,21.88198,33.90,16.30,0,0,178.00,14.11047,0,15.36291,9.961,0,32.00,18.38,32.4606,9.50,26.65,110.76,29.40,0,82.88,17.45,34.95,2.73939,0,42.59,20.9056,5.89186,39.44,21.891,5.42451,12.43569,21.2718,19.0715,13.5816,40.03
08.02.2008,20.56945,35.01,15.85,0,0,166.85,13.08937,0,13.79735,9.289,0,31.70,18.70,30.4345,10.31,25.95,123.48,32.48,0,80.72,16.50,32.66,2.84857,0,42.78,18.9557,5.2324,39.81,21.152,5.14033,11.98239,19.832,19.1111,13.6721,41.40
15.02.2008,21.42003,33.08,16.16,0,0,172.75,13.1088,0,14.22166,8.80,0,33.49,19.90,30.4701,9.53,26.28,123.48,31.12,0,81.60,17.19,33.45,2.74931,0,44.16,19.6306,5.19915,42.45,23.39,4.94809,11.97204,19.5657,19.1308,12.4144,40.20
22.02.2008,21.50404,33.66,16.40,0,0,175.10,13.1672,0,14.26556,8.719,0,32.85,19.11,29.2859,10.26,26.03,123.48,32.06,0,78.56,17.99,34.54,2.89819,0,45.30,19.1338,5.25458,40.39,22.774,5.27406,12.07508,18.5302,18.5871,12.9573,44.57
29.02.2008,21.98705,34.40,16.66,0,0,169.00,13.38108,0,14.35334,8.413,0,33.16,19.95,28.5939,10.50,27.30,114.42,31.60,0,76.80,18.44,34.35,2.96767,0,47.82,20.8306,5.77007,41.37,23.687,5.06511,12.29143,19.9207,19.4077,13.3102,45.53
07.03.2008,21.52499,33.96,16.44,0,0,160.70,12.58367,0,13.82661,9.228,0,32.40,19.70,26.8531,10.26,28.67,114.42,30.46,0,79.36,18.46,32.84,2.83864,0,51.50,21.0556,5.60377,40.55,21.748,5.07346,11.65265,17.8892,18.4487,12.6496,44.99
14.03.2008,21.40956,33.39,16.30,0,0,169.25,12.85595,0,14.04608,9.309,0,32.83,19.85,29.5641,9.25,29.27,121.65,32.06,0,83.68,17.92,33.18,2.99745,0,51.50,20.69,5.99177,40.11,23.133,5.03167,11.85874,19.1811,18.3201,11.9981,46.26
21.03.2008,21.03151,33.31,15.82,0,0,161.60,13.12823,0,14.55817,9.289,0,32.40,19.08,28.8364,9.01,28.10,120.39,32.08,0,81.36,18.27,33.03,3.10663,0,50.60,20.6056,6.39219,38.38,22.435,5.16541,12.38422,19.8123,17.8653,12.0162,49.48
28.03.2008,21.61947,33.53,17.33,0,0,170.45,13.64365,0,14.82155,8.983,0,33.66,19.23,30.2989,9.29,29.30,120.03,32.40,0,80.88,18.75,35.54,3.15625,0,49.70,21.5618,6.46846,39.27,23.113,5.03167,13.09508,21.7846,18.2707,11.8986,48.55
04.04.2008,21.99752,36.07,17.50,0,0,173.50,14.34389,0,14.95322,8.983,0,33.86,18.55,32.8173,9.37,30.70,113.76,33.34,0,79.60,18.08,37.53,3.24558,0,47.98,22.6024,6.64583,40.48,24.067,5.11526,13.76482,22.5341,18.8441,12.713,49.95
11.04.2008,21.27296,37.03,17.36,0,0,163.20,13.65336,0,13.97293,8.963,0,32.09,18.70,31.7044,9.48,31.05,113.76,34.34,0,74.08,17.22,36.64,3.15625,0,51.75,23.2774,6.086,39.99,24.55,5.26571,13.25995,20.9661,18.8837,12.6044,48.22
18.04.2008,22.17601,35.01,17.88,0,0,172.00,14.18831,0,14.92397,8.983,0,32.30,18.92,33.8874,9.26,31.19,107.34,31.62,0,78.96,17.63,37.47,3.20588,0,54.80,24.5711,6.30771,40.91,26.202,5.80899,14.18726,24.2303,18.6761,12.523,49.12
25.04.2008,22.36498,37.28,16.91,0,0,186.25,14.05207,0,14.57281,9.044,0,32.25,18.93,33.1383,9.86,31.25,107.34,34.64,0,76.56,17.60,36.54,3.26543,0,52.40,24.5805,6.09709,41.49,26.89,5.7672,13.95031,23.3625,18.4487,12.2153,49.40
02.05.2008,22.63796,38.87,17.58,0,0,189.00,14.68419,0,14.66061,8.841,0,31.51,19.55,34.0801,9.97,31.31,107.34,35.90,0,75.92,17.67,35.93,3.26543,0,56.25,25.5367,6.30217,42.04,26.725,5.33257,14.52726,22.5045,18.3597,12.2063,48.61
09.05.2008,22.37546,38.50,17.57,0,0,178.60,14.59673,0,14.30946,8.902,0,31.00,19.29,33.1098,10.14,31.61,107.34,37.10,0,74.88,17.55,34.81,3.51356,0,58.00,26.0617,6.21348,42.28,27.31,5.51645,14.43446,22.1889,18.7848,10.7223,52.15
16.05.2008,21.92398,38.74,18.23,0,0,185.00,14.82033,0,14.35334,8.82,0,31.66,19.15,33.331,10.30,32.08,107.34,36.68,0,76.64,18.25,35.40,3.37461,0,60.00,26.2117,6.27446,42.53,27.639,5.39107,14.61995,23.3033,19.1012,10.3333,54.00
23.05.2008,21.03151,39.80,16.85,0,0,188.05,14.08132,0,13.78273,9.37,0,32.09,19.50,31.6758,10.64,32.30,108.48,38.36,0,73.92,17.89,32.47,3.33491,0,62.20,26.2304,5.91418,43.56,28.296,5.49137,13.73386,22.8004,18.2806,9.60938,57.60
30.05.2008,21.48298,38.72,17.02,0,0,182.75,13.93546,0,13.66567,9.493,0,33.02,20.45,31.683,10.09,33.58,107.31,37.70,0,74.24,17.55,31.62,3.45401,0,63.65,24.6086,5.75343,45.50,27.434,5.5081,13.79568,22.7412,17.9939,9.21125,54.05
06.06.2008,19.92901,36.89,16.19,0,0,173.25,13.06993,0,13.1682,8.861,0,34.27,19.71,29.557,9.97,32.74,107.31,37.28,0,70.00,17.69,31.07,3.32498,0,62.00,24.4399,5.2324,43.46,27.28,5.65854,12.81691,22.8596,17.7862,8.87646,53.70
13.06.2008,18.76356,34.60,15.33,0,0,167.60,13.32278,0,12.53906,8.902,0,33.07,18.93,28.3228,9.32,33.39,107.31,37.26,0,73.20,17.53,30.17,3.1761,0,65.05,23.4368,5.78116,42.88,27.505,5.32421,12.87873,20.5223,17.193,7.93543,51.20
20.06.2008,17.97604,34.84,15.03,0,0,159.35,12.62264,0,11.74896,8.922,0,32.15,18.10,28.4369,8.56,33.65,108.84,38.74,0,68.48,16.81,30.00,3.18603,0,64.60,22.3868,5.1936,42.40,26.869,5.29913,12.32239,19.7334,17.2622,7.52825,54.25
27.06.2008,16.80,32.44,14.82,0,0,152.15,12.00996,0,11.11981,8.596,0,31.30,17.96,28.0517,7.76,32.60,111.12,41.06,0,67.76,16.38,28.38,3.06692,0,62.50,21.0462,4.99962,42.05,25.258,4.94809,12.04422,20.1476,16.9854,7.36538,50.95
04.07.2008,15.13049,30.04,13.13,0,0,137.75,11.61125,0,9.77374,8.576,0,28.94,16.64,24.8413,7.12,31.90,106.71,40.14,0,69.04,16.48,27.49,2.98752,0,65.45,18.6463,4.47859,38.80,25.011,4.81435,11.68361,16.9326,17.0348,7.18442,48.51
11.07.2008,13.80749,29.47,12.77,0,0,133.40,11.018,0,8.95438,8.27,0,26.98,16.91,24.6486,7.03,30.73,106.71,39.98,0,65.20,15.73,27.89,2.96767,0,59.90,17.7744,4.04624,38.30,23.595,4.61375,11.57021,14.8025,17.5391,7.14822,47.64
18.07.2008,14.36403,27.98,13.32,0,0,141.65,11.82513,0,9.43721,7.904,0,27.55,16.97,26.3323,6.87,31.22,36.56,38.72,0,69.44,16.87,30.42,3.26543,0,53.55,18.8994,3.99081,39.00,22.466,4.48838,12.10605,14.2502,16.8964,7.73637,45.25
25.07.2008,15.27745,30.64,12.33,0,0,133.90,11.66955,0,9.21775,7.619,0,28.12,17.00,24.6558,7.67,30.00,33.81,37.90,0,63.84,17.27,29.92,3.11655,0,53.95,18.5432,3.92431,39.31,22.251,4.37973,12.48726,13.5106,16.2439,7.91733,46.95
01.08.2008,14.13295,30.38,12.56,0,0,127.00,11.21254,0,8.66175,7.252,0,28.05,16.42,23.4929,7.30,30.18,30.48,38.82,0,67.28,16.86,29.86,3.07685,0,51.30,17.9057,3.75803,38.51,22.189,4.23764,12.41508,12.6724,16.4713,7.86304,48.42
08.08.2008,14.69996,30.42,13.12,0,0,135.85,11.5821,0,9.94931,7.639,0,29.12,16.32,24.6344,7.30,30.40,32.11,38.48,0,68.16,17.46,32.07,3.27536,0,53.45,17.437,4.11831,37.60,21.081,4.4048,12.47691,13.2148,16.6394,7.96258,45.10
15.08.2008,15.10954,32.87,13.08,0,0,135.65,11.33897,0,10.0371,7.252,0,29.22,16.91,24.9412,8.45,29.63,32.18,38.40,0,65.60,17.86,31.90,3.30513,0,53.00,17.9057,4.08504,38.12,20.834,4.33794,12.32239,13.0668,16.5207,8.18879,43.67
22.08.2008,14.50052,30.35,13.14,0,0,134.85,10.83327,0,10.00784,7.15,0,29.38,17.07,24.3918,7.68,30.68,31.22,38.58,0,64.96,17.32,31.05,3.22573,0,51.20,17.5401,3.88551,39.35,20.927,4.3045,11.96178,12.1497,16.323,7.77256,41.20
29.08.2008,14.83645,29.68,12.93,0,0,136.20,11.2417,0,10.63698,7.089,0,29.51,17.38,24.4774,7.22,32.55,31.66,41.06,0,65.92,17.51,31.86,3.24558,0,50.10,18.1026,4.00745,40.32,21.522,4.67227,11.99264,12.2384,16.5109,8.03496,44.84
05.09.2008,14.35345,31.07,12.11,0,0,137.25,10.85271,0,9.81762,6.885,0,32.01,16.22,23.0791,7.90,29.40,28.91,39.90,0,59.84,16.55,29.79,3.06692,0,51.25,16.9495,3.73585,37.97,20.886,4.5636,11.44666,12.6033,17.1238,7.80875,39.03
12.09.2008,14.86798,29.20,12.57,0,0,132.35,11.30,0,10.60772,6.946,0,32.00,15.73,22.7652,7.91,27.64,29.95,38.16,0,60.40,16.07,28.26,3.03715,0,49.92,15.6464,3.99081,36.75,19.572,4.36301,11.68361,13.3725,16.6987,7.37443,34.95
19.09.2008,15.60302,29.22,12.55,0,0,125.75,11.22226,0,12.02697,7.354,0,28.85,15.65,25.2551,7.49,27.17,27.36,37.04,0,58.16,17.12,31.50,3.1364,0,42.54,13.1433,4.82223,36.97,19.285,4.42152,11.58057,13.4514,16.6394,7.03059,30.64
26.09.2008,15.06754,29.74,12.55,0,0,117.55,11.49454,0,12.74389,6.926,0,27.14,15.40,24.2563,8.40,26.07,27.44,37.36,0,59.68,17.35,31.88,3.10663,0,44.10,12.7965,4.82223,35.76,21.984,4.46331,11.25082,12.2878,16.3527,7.23871,33.95
03.10.2008,15.09896,28.47,12.10,0,0,102.05,11.96137,0,13.27062,6.783,0,26.00,14.39,22.965,7.94,22.82,27.37,36.00,0,58.80,17.12,29.09,3.12648,0,41.00,11.1465,4.91646,35.09,20.219,4.44659,12.04422,11.9327,16.9459,6.37911,27.55
10.10.2008,12.43201,28.47,9.77,0,0,68.95,9.09255,0,11.50024,7.231,0,18.63,11.35,20.8247,7.80,17.26,20.99,33.68,0,41.28,15.32,27.00,2.34238,0,35.02,8.22162,3.87442,27.14,17.386,4.84779,9.34482,9.46729,15.5321,5.5919,22.53
17.10.2008,13.13552,29.07,9.91,0,0,71.15,9.66631,0,13.1682,6.783,0,22.51,12.90,21.902,7.00,17.91,23.83,31.42,0,47.20,15.27,27.81,2.68976,0,27.69,8.44661,4.14047,31.76,16.113,4.6054,9.56117,8.18526,14.9487,5.22092,20.00
24.10.2008,12.76794,28.02,8.97,0,0,59.80,7.76027,0,12.29032,5.867,0,22.40,12.80,20.1256,6.70,12.45,22.32,32.88,0,41.12,13.52,25.38,2.24312,0,25.20,7.70601,3.53076,32.94,15.046,4.46331,7.36664,6.99199,14.0886,5.88145,20.70
31.10.2008,14.05952,26.40,9.77,0,0,73.75,8.74246,0,12.26106,5.439,0,25.86,15.23,22.116,6.00,12.81,24.02,31.38,0,43.04,15.18,26.36,2.46148,0,21.21,9.18721,3.91876,34.22,14.984,4.41316,8.6236,7.10046,13.9403,5.68238,22.12
07.11.2008,13.87,30.36,10.32,0,0,71.60,9.31622,0,13.00727,5.194,0,25.65,14.22,21.1529,6.95,13.07,24.73,30.00,0,47.04,16.61,27.95,2.392,0,16.00,8.94347,3.86366,32.80,15.118,4.46331,8.5927,7.40618,15.364,5.65524,20.82
14.11.2008,13.21997,28.00,10.03,0,0,73.00,8.14925,0,12.20254,4.93,0,23.69,14.41,19.3408,7.20,13.50,24.03,28.62,0,46.00,16.66,25.20,2.59051,0,24.60,8.27787,3.48871,32.73,14.80,4.1039,6.72785,7.59355,14.3358,5.51046,19.61
21.11.2008,12.23995,28.80,9.83,0,0,64.60,6.96285,0,9.67132,5.50,0,22.20,14.44,17.5787,6.52,11.35,21.39,26.48,0,41.12,15.57,23.69,2.32253,0,17.80,7.17165,3.10832,31.14,13.958,4.52182,5.35755,8.37263,14.5137,5.78192,15.71
28.11.2008,13.24003,31.77,10.53,0,0,70.95,7.91587,0,9.87616,5.031,0,23.01,14.56,20.4466,6.25,13.12,21.64,23.52,0,46.16,16.00,26.30,2.45155,0,16.51,8.46536,3.39089,34.78,15.60,4.53018,6.62483,7.45549,15.3838,6.34292,17.15
05.12.2008,12.33003,31.30,10.94,0,0,72.10,7.50743,0,8.73491,4.889,0,23.62,13.63,19.2124,6.01,13.00,19.09,26.60,0,42.40,15.51,25.35,2.33245,0,17.55,8.06225,3.04855,34.06,15.354,4.17913,6.28483,6.88351,15.8188,7.23871,19.10
12.12.2008,12.87003,30.56,12.13,0,0,83.85,8.09091,0,9.21775,5.357,0,26.09,14.23,17.7855,6.12,13.45,19.31,24.56,0,44.96,15.72,30.83,2.40193,0,17.11,8.99972,3.21157,35.93,15.723,4.2042,6.73816,6.92295,16.0165,7.40158,17.81
19.12.2008,13.35998,31.33,11.62,0,0,86.50,8.42154,0,9.5689,5.439,0,28.49,15.20,17.3504,6.01,13.31,19.37,24.18,0,49.76,15.88,32.15,2.55081,0,18.84,9.5247,3.36916,35.71,15.487,4.22928,7.05755,6.67641,16.1648,7.13917,18.45
26.12.2008,12.60003,31.89,11.24,0,0,85.00,8.31458,0,9.20311,5.48,0,28.04,15.45,16.5513,6.11,12.65,18.96,23.80,0,49.68,15.73,31.43,2.42178,0,17.31,9.17784,3.27677,35.20,14.984,4.48838,6.8824,6.55807,15.6013,6.94011,17.96
02.01.2009,12.87996,32.65,11.85,0,0,91.95,8.78136,0,9.49575,5.785,0,29.10,15.71,16.8866,5.36,14.00,19.98,24.62,0,51.60,16.41,33.44,2.46148,0,16.89,9.69345,3.50502,35.95,15.497,4.28779,7.2121,6.61724,15.6705,6.83153,18.41
09.01.2009,12.84005,36.24,12.03,0,0,93.70,8.49934,0,9.51037,5.622,0,29.67,15.54,16.3801,5.68,14.45,21.33,26.00,0,50.32,16.28,30.30,2.52103,0,21.32,9.92781,3.46697,35.96,16.524,4.16241,7.15028,7.26811,15.9572,7.2749,20.50
16.01.2009,12.49,33.24,11.10,0,0,85.45,7.11845,0,9.37869,5.948,0,25.45,15.08,15.1602,4.91,13.44,20.56,27.20,0,47.44,16.01,29.03,2.4317,0,18.92,8.88722,2.97791,35.00,14.697,4.23764,6.29512,6.37069,14.9191,6.94011,19.10
23.01.2009,11.87999,32.67,10.13,0,0,84.60,6.2724,0,9.02754,5.541,0,23.70,13.51,14.4182,4.40,12.30,19.31,28.06,0,48.80,15.80,29.20,2.05454,0,17.04,8.13725,2.63013,33.29,14.184,4.24599,5.5121,5.81844,14.6027,6.20719,18.47
30.01.2009,12.70003,32.11,10.24,0,0,88.50,7.12817,0,9.92006,5.602,0,24.17,13.60,14.5894,3.82,13.40,18.85,27.18,0,48.64,15.75,29.88,2.1935,0,18.47,8.55911,2.92355,32.20,14.738,3.65256,6.51149,6.60738,14.4149,6.18909,20.14
06.02.2009,13.14004,31.46,10.45,0,0,92.00,7.25459,0,9.89078,5.683,0,24.54,13.78,15.3956,3.68,13.13,17.18,26.94,0,46.80,16.00,31.45,2.22327,0,18.18,9.18721,2.79857,33.50,14.738,3.41017,6.26422,6.71586,14.2369,5.52856,22.45
13.02.2009,12.84005,33.30,10.15,0,0,87.15,6.71001,0,10.79794,5.357,0,23.56,13.08,15.7737,4.36,13.28,16.54,26.84,0,44.24,15.45,31.70,2.13394,0,20.06,9.04659,2.63555,31.85,14.204,3.21793,5.89331,6.35097,14.1677,5.41093,21.95
20.02.2009,12.04999,33.44,9.01,0,0,83.85,5.65975,0,9.77374,5.052,0,24.21,13.00,14.7178,4.36,12.10,15.39,26.00,0,43.68,14.56,29.21,1.84611,0,18.41,8.22162,2.11932,31.50,13.814,3.30151,5.06907,5.46341,13.8217,5.06709,22.69
27.02.2009,11.01999,32.21,9.12,0,0,78.60,5.63057,0,9.51037,4.848,0,21.89,12.76,14.5752,3.91,10.45,14.31,25.64,0,41.60,14.45,29.93,1.6079,0,15.78,7.81851,2.0541,31.96,13.065,3.11763,5.04847,5.45355,13.8217,5.06709,22.50
06.03.2009,10.10,30.00,8.47,0,0,77.45,4.57059,0,9.42259,4.502,0,21.10,11.83,13.9688,3.48,8.23,12.52,24.32,0,37.12,13.77,25.29,1.4094,0,14.50,6.16856,1.815,29.22,12.09,2.70808,4.26544,5.31549,14.5928,4.30703,22.00
13.03.2009,11.15002,29.21,8.61,0,0,77.55,5.40691,0,9.78836,4.339,0,20.46,11.21,14.7963,3.11,9.36,11.12,21.08,0,40.40,14.15,25.73,1.58805,0,15.56,6.68417,2.13018,28.40,12.675,2.5827,5.07937,5.43383,14.0886,4.03558,23.22
20.03.2009,11.69003,30.08,9.14,0,0,84.00,5.76672,0,10.59308,4.176,0,15.52,11.98,15.6453,3.44,9.38,8.49,21.70,0,43.60,14.54,27.49,1.66745,0,12.71,6.08418,2.35298,29.44,12.778,2.52419,5.35755,5.7001,14.9487,4.2075,25.29
27.03.2009,11.86996,31.10,8.84,0,0,81.60,6.1557,0,11.32466,4.502,0,14.70,11.44,16.3444,3.53,10.26,10.65,20.60,0,43.44,14.67,28.77,1.6873,0,15.80,6.56229,2.68988,29.82,13.547,2.95882,5.5018,5.89733,15.0278,4.50609,23.62
03.04.2009,12.07998,31.24,10.10,0,0,85.00,6.85588,0,12.64148,4.909,0,14.85,11.09,17.7927,3.26,11.59,10.55,21.70,0,44.00,14.84,32.25,1.69723,0,15.24,7.1154,2.86379,28.39,14.245,3.17613,6.07877,6.58765,14.929,5.049,25.37
