Date,AMEAS.HE,CGCBV.HE,ELI1V.HE,FUM1V.HE,HUH1V.HE,KCR1V.HE,KESBV.HE,KNEBV.HE,KRA1V.HE,MEO1V.HE,NDA1V.HE,NESTE.HE,NOKIA.HE,NRE1V.HE,ORNBV.HE,OTE1V.HE,OUT1V.HE,SAMAS.HE,STERV.HE,TELIA1.HE,TIE1V.HE,UPM1V.HE,VALMT.HE,WRT1V.HE,YTY1V.HE
20.06.2014,15.10,29.63,22.42,19.79,19.52,24.63,29.46,31.50,11.98,27.72,10.54,15.04,5.73,29.65,27.67,7.96,0.297,37.34,7.48,5.375,21.84,13.20,8.465,38.12,8.32
27.06.2014,14.95,28.10,22.37,19.64,19.13,23.76,29.18,30.63,11.61,27.75,10.31,14.88,5.58,28.50,27.23,7.535,7.50,37.03,7.23,5.345,21.69,12.56,8.57,37.15,8.32
04.07.2014,15.02,29.50,22.48,19.50,19.93,23.80,29.47,31.26,11.87,27.87,10.37,14.34,5.615,29.84,27.38,7.64,7.40,38.10,7.28,5.345,22.04,12.60,8.58,36.60,8.64
11.07.2014,15.18,27.30,22.23,19.38,19.78,22.73,28.43,30.43,11.81,25.87,10.10,13.45,5.475,28.08,26.77,7.10,6.795,37.18,6.85,5.40,21.25,12.17,8.40,34.99,8.015
18.07.2014,15.03,27.43,21.23,19.39,19.99,23.37,28.56,32.16,11.97,27.18,10.04,13.59,5.62,28.10,26.70,7.525,7.005,37.89,6.99,5.585,19.68,12.68,8.30,37.50,7.975
25.07.2014,15.32,28.30,21.56,19.62,20.89,24.90,29.01,32.16,10.63,27.31,10.35,13.78,6.11,27.09,26.77,8.40,6.57,37.72,7.015,5.69,19.93,12.74,7.95,38.60,8.055
01.08.2014,14.64,26.56,20.99,18.87,19.58,24.25,28.30,31.17,10.15,29.99,9.87,13.81,5.845,25.98,27.73,7.67,6.02,36.77,6.645,5.555,19.53,12.04,8.11,37.17,7.47
08.08.2014,13.89,25.55,20.35,18.51,19.13,23.76,27.29,31.10,10.19,30.11,9.64,14.32,5.71,23.44,26.66,6.87,5.535,36.15,6.16,5.32,18.80,10.86,7.75,35.59,6.85
15.08.2014,14.36,27.13,20.67,19.06,19.44,23.71,27.44,31.47,10.40,30.81,9.82,14.56,5.795,23.54,28.02,6.93,5.38,36.48,6.275,5.505,19.36,10.98,8.205,36.77,6.89
22.08.2014,14.83,27.65,20.81,19.34,20.22,24.21,28.15,31.97,10.65,31.32,10.06,14.72,6.22,25.19,29.24,6.85,6.025,37.24,6.49,5.59,20.78,11.16,8.44,37.61,7.305
29.08.2014,15.20,27.59,20.72,19.10,20.40,24.15,27.85,32.20,10.61,29.84,9.915,14.90,6.395,24.25,29.85,6.865,5.88,37.43,6.625,5.56,20.70,11.43,8.065,38.26,6.99
05.09.2014,15.64,28.01,21.00,19.35,20.50,24.40,28.25,33.10,10.93,30.84,9.87,15.23,6.44,26.14,29.33,7.23,6.62,37.74,6.995,5.46,20.40,11.84,8.60,39.00,7.28
12.09.2014,15.95,27.16,20.45,18.79,20.31,23.09,28.39,32.51,10.80,30.75,9.735,15.33,6.535,25.05,29.50,6.925,6.09,37.19,6.51,5.405,20.22,11.52,8.20,36.86,6.775
19.09.2014,16.57,27.01,21.02,19.03,20.87,22.10,28.26,32.36,10.77,30.33,10.18,15.69,6.815,24.49,30.00,6.835,6.05,38.36,6.60,5.475,20.34,11.70,8.12,36.65,6.655
26.09.2014,15.88,25.98,21.09,19.35,21.07,20.95,28.26,31.51,10.48,28.12,10.16,16.20,6.78,24.28,30.97,6.39,5.67,38.48,6.50,5.47,19.91,11.28,7.785,35.47,6.11
03.10.2014,15.55,25.02,20.46,18.71,21.40,21.04,27.50,31.34,10.45,27.33,10.16,16.10,6.645,23.67,30.75,5.555,5.065,37.98,6.39,5.385,18.67,11.12,7.89,34.78,5.82
10.10.2014,14.79,21.24,19.20,18.33,20.19,19.55,26.34,30.86,10.18,26.67,9.57,15.96,6.34,22.97,29.32,5.22,4.65,37.31,6.005,5.105,18.06,10.55,7.225,33.19,5.38
17.10.2014,14.76,22.31,19.55,17.74,20.09,20.00,26.69,31.95,10.31,27.31,9.64,16.05,6.295,24.74,27.19,5.51,4.682,36.46,6.285,5.09,18.53,10.88,7.50,32.70,5.49
24.10.2014,14.96,23.30,20.67,17.84,20.10,21.66,29.13,32.66,10.61,26.21,9.96,16.99,6.63,24.10,26.79,5.58,4.46,37.27,6.425,5.23,19.09,10.92,7.895,34.82,5.655
31.10.2014,15.27,24.02,21.90,18.49,20.22,22.31,30.22,34.30,10.30,26.03,10.12,17.25,6.66,22.49,27.09,5.275,4.506,38.17,6.575,5.435,20.21,12.62,8.43,36.96,5.32
07.11.2014,15.64,25.53,21.83,18.15,19.73,22.88,30.46,34.17,10.14,25.01,9.845,18.28,6.43,22.08,26.88,4.886,3.768,37.71,6.615,5.515,20.16,12.63,8.43,36.95,5.545
14.11.2014,16.06,25.48,22.48,18.30,19.45,22.79,31.13,35.10,10.14,25.38,9.755,18.67,6.28,21.90,27.63,4.834,3.822,38.22,6.54,5.56,19.93,12.67,8.36,37.09,5.275
21.11.2014,16.23,26.44,23.24,18.94,19.93,24.12,31.67,36.72,10.49,26.65,10.07,18.38,6.535,23.71,28.07,4.978,4.626,38.45,7.015,5.61,20.18,13.29,8.665,38.41,5.655
28.11.2014,16.40,26.12,23.32,20.18,20.38,23.47,31.31,37.00,9.855,24.93,10.08,19.08,6.69,22.71,27.58,4.712,4.786,39.67,7.125,5.745,20.62,13.35,8.865,36.02,5.485
05.12.2014,16.08,26.71,23.99,19.91,20.97,24.58,31.81,38.25,9.79,25.27,10.22,20.05,6.80,23.02,27.56,4.49,4.952,39.55,7.405,5.705,20.55,13.82,9.995,35.63,5.34
12.12.2014,15.51,25.11,23.30,18.95,20.45,23.66,30.36,35.83,9.675,24.10,9.66,18.50,6.38,21.68,26.57,4.29,4.28,38.43,6.965,5.435,20.08,12.98,9.65,34.56,5.045
19.12.2014,16.27,25.48,22.88,18.10,21.54,23.60,30.37,37.65,9.635,24.64,9.35,19.94,6.47,20.76,26.64,4.484,4.644,38.89,7.31,5.325,20.90,13.55,10.02,36.76,4.422
26.12.2014,16.30,25.69,22.95,18.19,21.81,24.18,30.49,38.00,9.90,25.36,9.56,20.24,6.645,21.04,26.51,4.55,4.80,39.62,7.55,5.375,21.69,13.92,10.21,37.60,4.39
02.01.2015,16.20,25.89,22.68,18.04,22.05,23.92,30.53,37.59,9.98,24.68,9.615,20.01,6.645,20.32,26.28,4.538,4.962,39.16,7.555,5.305,21.64,13.77,10.44,37.23,4.40
09.01.2015,16.02,24.66,22.86,17.54,21.86,23.88,31.36,36.97,9.81,24.52,9.20,20.32,6.37,20.61,27.45,4.638,4.798,39.00,7.445,5.295,21.70,13.81,10.02,35.83,4.472
16.01.2015,15.74,25.39,23.28,17.67,23.08,25.15,34.16,38.59,9.185,24.60,9.575,22.17,6.515,20.28,27.45,4.736,4.484,39.86,7.745,5.525,21.53,14.48,10.65,36.99,4.618
23.01.2015,16.80,27.05,25.32,19.01,23.94,26.23,32.87,42.00,10.26,27.45,10.29,23.47,7.09,23.44,29.22,5.50,5.08,42.98,8.25,5.735,22.31,15.37,11.44,40.90,5.535
30.01.2015,16.88,28.38,23.57,18.90,24.29,27.01,32.37,39.95,10.14,26.92,11.30,24.50,6.845,21.89,29.21,5.125,4.802,42.92,8.61,5.455,21.77,15.59,11.40,41.13,5.165
06.02.2015,18.70,30.46,23.49,20.05,24.12,31.79,32.47,40.88,10.39,28.11,11.53,23.04,6.845,26.68,28.29,5.90,4.904,43.71,8.395,5.54,23.65,16.32,11.50,41.63,5.35
13.02.2015,19.18,32.02,23.44,19.45,25.53,31.24,33.36,40.35,10.47,27.70,11.40,22.12,7.06,27.57,28.58,5.485,5.94,43.83,8.44,5.52,23.23,16.54,11.32,41.76,6.00
20.02.2015,19.20,32.63,23.84,19.50,26.20,31.41,34.25,40.38,10.74,28.29,11.64,22.38,7.115,27.09,28.50,5.49,5.86,43.94,8.615,5.49,23.35,16.80,11.65,41.30,5.725
27.02.2015,19.46,32.87,24.31,20.36,26.41,30.99,35.36,41.18,11.11,28.75,12.02,23.29,7.185,26.45,29.09,5.395,5.86,45.10,8.58,5.65,23.80,16.77,11.79,40.51,5.58
06.03.2015,19.66,33.21,24.58,20.38,27.10,31.13,34.85,40.55,11.03,28.39,12.04,23.15,7.32,26.25,28.73,5.59,7.205,45.82,8.94,5.65,22.90,17.43,11.75,39.39,5.595
13.03.2015,19.80,33.73,24.66,20.75,29.03,30.72,34.72,40.42,11.42,27.74,12.17,23.49,7.295,26.48,28.91,5.80,7.38,46.91,9.165,5.785,22.80,17.90,11.60,39.58,5.445
20.03.2015,20.11,34.16,24.75,20.12,29.07,32.10,40.46,42.41,12.25,28.72,11.72,24.99,7.30,27.93,29.03,5.90,7.495,48.23,9.60,5.875,22.53,18.59,11.83,41.93,5.08
27.03.2015,20.00,32.36,23.20,19.82,28.44,29.81,39.59,41.54,11.55,28.65,11.29,24.09,7.075,27.58,26.26,5.83,7.65,47.07,9.27,5.825,21.91,17.92,11.39,42.11,5.085
03.04.2015,20.28,32.49,23.35,18.15,29.93,29.50,40.00,41.62,11.65,27.23,11.40,24.00,7.07,28.21,26.94,5.74,7.39,47.75,9.775,5.845,22.26,18.26,11.50,41.77,5.25
10.04.2015,21.50,32.50,24.33,18.53,30.85,30.43,40.77,43.39,11.87,27.42,11.63,24.69,7.58,28.53,27.27,5.99,7.43,49.20,10.33,5.475,22.45,18.63,11.96,44.07,5.99
17.04.2015,21.21,32.32,25.69,18.67,30.17,30.39,38.70,42.08,11.35,27.40,11.49,24.79,7.15,28.39,27.25,6.08,7.065,45.51,10.53,5.44,21.71,18.47,11.45,42.63,6.285
24.04.2015,23.84,33.27,27.36,18.32,30.30,30.33,39.64,41.24,11.29,25.09,11.95,25.68,7.15,29.22,30.17,5.885,6.405,43.98,10.25,5.535,21.09,18.48,10.96,42.86,6.28
01.05.2015,22.38,36.09,27.29,17.70,28.57,29.04,36.61,38.47,10.47,25.43,11.46,24.26,6.045,29.11,29.25,6.25,5.41,43.36,9.43,5.54,21.44,16.21,10.34,41.00,6.35
08.05.2015,22.71,37.16,27.41,17.89,29.27,29.56,35.57,39.48,10.71,26.04,11.52,23.12,6.20,31.36,29.81,6.235,5.405,44.00,9.46,5.57,21.58,16.22,10.48,40.38,6.47
15.05.2015,23.19,36.68,27.37,17.72,30.23,29.43,35.48,39.56,10.64,26.59,11.59,22.50,6.05,31.28,29.79,6.16,5.565,43.60,9.255,5.41,21.39,16.10,10.43,40.10,6.46
22.05.2015,23.45,35.85,27.38,18.08,30.56,28.97,35.23,39.90,10.93,26.63,12.10,23.14,6.585,31.22,30.58,6.165,5.245,44.64,9.765,5.575,21.65,17.01,10.93,41.50,7.085
29.05.2015,23.20,34.72,27.95,17.32,30.67,28.05,34.05,38.17,10.73,26.22,11.89,23.06,6.645,29.38,30.40,5.825,4.954,42.88,9.525,5.37,20.84,16.33,10.20,40.68,6.57
05.06.2015,22.47,34.48,27.63,16.74,29.46,27.82,33.64,37.36,10.39,26.30,11.52,23.41,6.445,28.87,30.66,5.86,5.175,42.56,9.105,5.305,21.25,15.90,10.35,40.70,6.61
12.06.2015,22.69,33.91,27.23,16.62,28.79,26.65,32.47,37.74,10.45,25.50,11.64,22.20,6.37,29.78,30.33,6.00,5.00,41.83,9.08,5.32,20.31,15.51,9.825,41.29,6.51
19.06.2015,23.15,33.45,27.46,16.77,27.91,25.45,31.81,36.31,10.32,25.91,11.25,22.13,6.35,28.92,31.07,6.025,4.902,41.84,8.995,5.255,20.69,15.61,10.18,41.43,6.30
26.06.2015,23.89,36.07,29.24,16.56,28.54,27.06,32.64,38.06,10.52,25.85,11.69,23.40,6.50,29.30,32.53,6.13,5.005,43.75,9.685,5.43,21.44,16.55,10.53,43.17,6.80
03.07.2015,24.18,34.26,28.05,16.20,27.85,26.32,31.57,35.90,10.03,24.45,11.22,22.10,6.045,28.23,31.73,5.70,4.104,42.86,9.095,5.22,20.97,15.76,9.855,41.35,6.76
10.07.2015,24.19,33.76,29.55,16.65,28.43,25.96,33.13,35.17,10.21,24.25,11.47,23.36,6.03,27.80,36.19,5.80,3.982,45.00,9.20,5.275,21.40,16.39,9.865,40.29,6.64
17.07.2015,25.83,35.51,31.12,16.01,29.15,27.41,34.63,38.39,10.77,25.43,11.66,24.77,6.32,28.85,38.20,6.07,3.948,45.96,9.74,5.57,22.96,17.17,10.37,42.60,7.005
24.07.2015,25.17,31.95,30.34,15.48,31.01,28.35,34.85,37.38,11.63,24.43,11.31,25.45,6.20,27.74,37.90,6.13,4.046,45.17,8.39,5.555,23.82,16.07,10.12,41.66,6.78
31.07.2015,26.51,31.60,30.67,16.00,32.32,28.17,35.39,38.16,11.75,25.01,11.34,25.31,6.43,27.36,38.03,6.085,4.212,45.00,8.555,5.52,23.30,16.80,10.76,41.82,5.47
07.08.2015,25.98,32.90,31.02,16.13,31.09,28.31,34.43,39.45,11.66,24.85,11.19,24.18,6.19,27.59,36.97,6.00,4.478,45.59,8.665,5.415,23.11,17.25,10.80,41.73,5.59
14.08.2015,25.79,32.54,30.65,15.83,31.48,32.03,34.28,37.40,11.80,24.79,11.03,24.62,5.955,26.73,37.46,5.78,4.074,46.10,8.52,5.315,22.90,16.39,10.22,40.54,5.41
21.08.2015,23.73,29.45,29.00,14.71,29.20,28.56,32.15,35.24,10.78,23.13,10.26,23.30,5.51,23.73,34.46,5.37,3.642,43.21,7.895,4.982,21.85,15.23,9.525,37.47,5.055
28.08.2015,24.52,28.84,29.59,14.65,29.17,28.65,32.17,35.12,10.66,22.64,10.62,23.30,5.675,24.40,35.20,5.36,4.066,43.07,8.09,5.065,23.16,15.16,9.18,37.13,5.45
04.09.2015,23.78,27.10,29.50,14.33,28.05,27.18,31.40,34.04,10.58,20.47,10.35,22.66,5.605,24.88,35.31,4.582,3.582,43.02,7.735,4.96,22.62,14.49,8.85,35.74,5.05
11.09.2015,23.53,27.17,30.09,14.71,27.78,26.20,30.95,34.71,11.07,20.82,10.70,24.11,5.765,25.99,35.74,4.568,3.51,44.49,7.68,5.005,23.49,14.63,9.26,36.64,5.21
18.09.2015,23.01,25.74,29.69,14.28,26.94,23.95,31.19,35.10,10.60,19.68,10.33,23.25,5.835,27.53,34.93,4.35,3.27,43.77,7.03,5.035,23.36,13.86,9.015,35.99,5.53
25.09.2015,23.24,24.50,31.10,13.84,27.40,21.24,31.62,32.98,10.48,17.88,10.08,21.24,5.94,27.83,34.74,3.546,2.22,43.83,6.97,4.824,22.22,13.71,8.61,34.08,4.906
02.10.2015,22.61,24.88,30.34,13.18,27.41,22.40,31.30,34.92,10.73,19.21,10.20,20.88,6.085,28.36,34.27,3.374,2.194,43.28,6.865,4.59,22.61,13.68,8.56,35.95,4.994
09.10.2015,23.12,28.26,30.70,14.43,27.66,25.05,33.39,37.48,11.40,22.66,10.54,21.51,6.14,30.50,32.07,3.966,3.23,43.94,7.775,4.776,22.28,14.83,9.23,38.24,5.85
16.10.2015,23.24,27.72,32.35,14.22,27.65,22.60,33.96,35.97,11.03,20.67,10.41,21.97,6.165,29.72,32.61,3.552,2.91,43.43,8.35,4.548,22.36,15.88,8.805,36.13,5.445
23.10.2015,25.70,31.50,34.43,14.08,31.87,24.04,30.11,38.74,11.35,22.32,10.51,21.53,6.225,30.48,33.51,3.616,3.42,44.45,8.745,4.758,23.80,16.86,9.80,37.39,5.34
30.10.2015,25.52,32.42,34.28,13.65,32.10,24.39,29.04,38.86,10.78,22.27,10.12,22.19,6.77,34.33,32.52,3.13,3.096,44.48,8.445,4.68,23.33,17.05,9.59,38.86,4.79
06.11.2015,26.40,33.66,34.57,13.91,33.42,26.68,30.89,40.20,11.12,23.21,10.21,24.11,6.975,34.75,32.51,3.666,2.972,45.51,9.065,4.56,24.13,17.68,9.79,40.85,4.926
13.11.2015,25.84,32.31,34.43,13.39,32.74,24.57,28.52,39.33,10.95,22.19,10.10,24.11,6.67,33.64,31.98,3.34,2.866,44.66,9.115,4.50,23.68,17.49,9.065,39.78,4.658
20.11.2015,26.08,33.60,35.00,14.17,34.04,25.98,31.28,40.30,11.25,23.30,10.33,25.07,6.955,34.33,33.72,3.924,2.894,46.19,9.205,4.64,24.51,17.81,9.345,41.67,5.055
27.11.2015,26.58,34.59,35.19,13.91,34.02,25.79,31.27,40.23,11.43,23.32,10.42,26.21,6.815,36.14,32.71,3.948,2.822,46.80,9.255,4.638,24.11,17.92,9.085,42.24,5.105
04.12.2015,27.53,34.72,34.59,13.75,33.55,25.15,30.73,39.23,11.24,22.51,10.17,26.24,6.80,35.80,31.26,3.968,2.77,46.55,8.74,4.494,24.33,17.29,9.275,41.90,5.12
11.12.2015,26.46,32.64,33.34,13.32,32.49,22.75,30.03,38.37,10.96,20.53,9.595,25.89,6.315,32.86,30.42,3.54,2.586,45.12,8.275,4.334,23.10,16.69,8.875,41.04,5.24
18.12.2015,27.00,33.08,34.80,13.22,32.78,22.59,31.59,38.54,10.78,20.25,9.87,27.07,6.36,32.97,31.29,3.284,2.526,46.59,8.45,4.50,24.46,17.27,8.85,41.19,5.13
25.12.2015,26.51,34.31,34.53,13.96,32.57,22.74,32.62,38.98,10.88,20.95,10.12,27.49,6.605,33.24,31.25,3.64,2.88,46.80,8.49,4.586,24.58,17.21,8.975,41.99,5.36
01.01.2016,26.97,34.50,34.79,13.92,33.50,22.90,32.37,39.17,10.88,20.70,10.14,27.63,6.595,33.10,31.97,3.40,2.732,47.00,8.39,4.582,24.72,17.23,8.90,42.15,5.235
